GameID,Team,Goalie,PlayerID,DEC,GA,SA,SV,SV%,SO,PIM,TOI
202312270TOR,TOR,Martin Jones,jonesma02,L,3,29,26,89.70%,0,0,56.95
202312270TOR,TOR,Empty Net,,--,1,1,0,0.00%,0,0,0
202312300TOR,CAR,Pyotr Kochetkov,kochepy01,W,2,27,25,92.60%,0,0,60
202312300TOR,TOR,Martin Jones,jonesma02,L,2,27,25,92.60%,0,0,58.9
202312300TOR,TOR,Empty Net,,--,1,1,0,0.00%,0,0,0
202401090TOR,SJS,Kaapo Kähkönen,kahkoka01,L,4,20,16,80.00%,0,0,22.1
202401090TOR,SJS,Mackenzie Blackwood,blackma01,--,3,26,23,88.50%,0,0,37.9
202401090TOR,TOR,Martin Jones,jonesma02,W,1,23,22,95.70%,0,0,60
202401130TOR,COL,Alexandar Georgiev,georgal01,W,3,29,26,89.70%,0,0,59.57
202401130TOR,TOR,Martin Jones,jonesma02,L,4,32,28,87.50%,0,0,58.45
202401130TOR,TOR,Empty Net,,--,1,1,0,0.00%,0,0,0
202401140TOR,DET,James Reimer,reimeja01,W,2,30,28,93.30%,0,0,59.53
202401140TOR,TOR,Ilya Samsonov,samsoil01,L,3,23,20,87.00%,0,0,59.22
202401140TOR,TOR,Empty Net,,--,1,1,0,0.00%,0,0,0
202401240TOR,WPG,Laurent Brossoit,brossla01,O,1,30,29,96.70%,0,0,64.22
202401240TOR,TOR,Ilya Samsonov,samsoil01,W,0,32,32,100.00%,1,0,64.22
202402050TOR,NYI,Ilya Sorokin,sorokil01,W,2,36,34,94.40%,0,0,60
202402050TOR,TOR,Ilya Samsonov,samsoil01,L,3,29,26,89.70%,0,0,58.32
202402070TOR,DAL,Scott Wedgewood,wedgesc01,L,5,31,26,83.90%,0,0,57.1
202402070TOR,TOR,Ilya Samsonov,samsoil01,W,4,31,27,87.10%,0,0,59.95
202402130TOR,STL,Jordan Binnington,binnijo01,L,3,31,28,90.30%,0,0,59.13
202402130TOR,STL,Empty Net,,--,1,1,0,0.00%,0,0,0
202402130TOR,TOR,Ilya Samsonov,samsoil01,W,1,15,14,93.30%,0,0,60
202402150TOR,PHI,Samuel Ersson,erssosa01,O,4,28,24,85.70%,0,0,60.9
202402150TOR,TOR,Ilya Samsonov,samsoil01,W,3,32,29,90.60%,0,0,60.9
202402170TOR,ANA,Lukáš Dostál,dostalu01,L,4,18,14,77.80%,0,0,20
202402170TOR,ANA,John Gibson,gibsojo02,--,5,14,9,64.30%,0,0,40
202402170TOR,TOR,Martin Jones,jonesma02,W,2,21,19,90.50%,0,0,59.75
202402270TOR,VEG,Adin Hill,hillad01,W,2,30,28,93.30%,0,0,60
202402270TOR,TOR,Ilya Samsonov,samsoil01,L,5,31,26,83.90%,0,0,59.45
202402270TOR,TOR,Empty Net,,--,1,1,0,0.00%,0,0,0
202402290TOR,ARI,Connor Ingram,ingraco01,L,3,25,22,88.00%,0,0,58.2
202402290TOR,ARI,Empty Net,,--,1,1,0,0.00%,0,0,0
202402290TOR,TOR,Joseph Woll,wolljo01,W,2,32,30,93.80%,0,0,60
202403020TOR,NYR,Igor Shesterkin,shestig01,O,3,34,31,91.20%,0,0,64.2
202403020TOR,TOR,Ilya Samsonov,samsoil01,W,3,35,32,91.40%,0,0,64.8
202403040TOR,BOS,Jeremy Swayman,swaymje01,W,1,33,32,97.00%,0,0,60
202403040TOR,TOR,Joseph Woll,wolljo01,L,4,27,23,85.20%,0,0,58.38
202403060TOR,BUF,Ukko-Pekka Luukkonen,luukkuk01,O,2,27,25,92.60%,0,0,63.87
202403060TOR,TOR,Ilya Samsonov,samsoil01,W,1,25,24,96.00%,0,0,64.33
202403160TOR,CAR,Pyotr Kochetkov,kochepy01,W,4,40,36,90.00%,0,0,61.43
202403160TOR,TOR,Ilya Samsonov,samsoil01,O,4,40,36,90.00%,0,0,65
202403230TOR,EDM,Stuart Skinner,skinnst01,L,5,23,18,78.30%,0,0,39.67
202403230TOR,EDM,Calvin Pickard,pickaca01,--,0,5,5,100.00%,0,0,15.67
202403230TOR,EDM,Empty Net,,--,1,1,0,0.00%,0,0,0
202403230TOR,TOR,Ilya Samsonov,samsoil01,W,3,34,31,91.20%,0,0,56.35
202403230TOR,TOR,Martin Jones,jonesma02,--,0,5,5,100.00%,0,0,3.65
202403260TOR,TOR,Jake Allen,allenja01,W,3,45,42,93.30%,0,0,60
202403260TOR,TOR,Joseph Woll,wolljo01,L,5,24,19,79.20%,0,0,59.47
202403260TOR,TOR,Empty Net,,--,1,1,0,0.00%,0,0,0
202403280TOR,WSH,Charlie Lindgren,lindgch01,L,5,48,43,89.60%,0,0,60
202403280TOR,TOR,Joseph Woll,wolljo01,W,1,24,23,95.80%,0,0,60
202404010TOR,FLA,Sergei Bobrovsky,bobrose01,L,5,16,11,68.80%,0,0,40
202404010TOR,FLA,Anthony Stolarz,stolaan01,--,0,6,6,100.00%,0,0,18.23
202404010TOR,FLA,Empty Net,,--,1,1,0,0.00%,0,0,0
202404010TOR,TOR,Ilya Samsonov,samsoil01,W,4,30,26,86.70%,0,0,59.7
202404030TOR,TBL,Andrei Vasilevskiy,vasilan02,W,1,29,28,96.60%,0,0,59.63
202404030TOR,TOR,Joseph Woll,wolljo01,L,4,25,21,84.00%,0,0,60
202404080TOR,PIT,Alex Nedeljkovic,nedelal01,O,3,23,20,87.00%,0,0,61.5
202404080TOR,TOR,Ilya Samsonov,samsoil01,W,2,33,31,93.90%,0,0,61.5
202404110TOR,NJD,Jake Allen,allenja01,W,5,32,27,84.40%,0,0,60
202404110TOR,TOR,Ilya Samsonov,samsoil01,L,6,20,14,70.00%,0,0,59.02
202404130TOR,DET,James Reimer,reimeja01,W,4,36,32,88.90%,0,0,60.68
202404130TOR,TOR,Ilya Samsonov,samsoil01,O,5,32,27,84.40%,0,0,59.95
202310110VAN,EDM,Jack Campbell,campbja01,L,4,16,12,75.00%,0,0,27.5
202310110VAN,EDM,Stuart Skinner,skinnst01,--,4,16,12,75.00%,0,0,32.5
202310110VAN,VAN,Thatcher Demko,demkoth01,W,1,22,21,95.50%,0,0,48.08
202310110VAN,VAN,Casey DeSmith,desmica01,--,0,5,5,100.00%,0,0,11.77
202310270VAN,STL,Jordan Binnington,binnijo01,L,5,35,30,85.70%,0,0,60
202310270VAN,VAN,Thatcher Demko,demkoth01,W,0,22,22,100.00%,1,0,60
202310280VAN,NYR,Igor Shesterkin,shestig01,W,3,33,30,90.90%,0,0,63.37
202310280VAN,VAN,Casey DeSmith,desmica01,O,4,24,20,83.30%,0,0,63.8
202310310VAN,NSH,Kevin Lankinen,lankike01,L,4,26,22,84.60%,0,0,59.47
202310310VAN,NSH,Empty Net,,--,1,1,0,0.00%,0,0,0
202310310VAN,VAN,Thatcher Demko,demkoth01,W,2,29,27,93.10%,0,0,59.73
202311040VAN,DAL,Jake Oettinger,oettija01,L,2,28,26,92.90%,0,0,55.88
202311040VAN,VAN,Thatcher Demko,demkoth01,W,0,27,27,100.00%,1,0,60
202311060VAN,EDM,Stuart Skinner,skinnst01,L,6,36,30,83.30%,0,0,60
202311060VAN,VAN,Thatcher Demko,demkoth01,W,2,43,41,95.30%,0,0,60
202311150VAN,NYI,Ilya Sorokin,sorokil01,O,4,43,39,90.70%,0,0,62.6
202311150VAN,VAN,Thatcher Demko,demkoth01,W,3,33,30,90.90%,0,0,62.52
202311180VAN,SEA,Philipp Grubauer,grubaph01,W,3,24,21,87.50%,0,0,60
202311180VAN,VAN,Thatcher Demko,demkoth01,L,4,26,22,84.60%,0,0,57.42
202311200VAN,SJS,Mackenzie Blackwood,blackma01,L,3,37,34,91.90%,0,0,58.75
202311200VAN,VAN,Thatcher Demko,demkoth01,W,1,28,27,96.40%,0,0,60
202311280VAN,ANA,John Gibson,gibsojo02,L,2,26,24,92.30%,0,0,59.6
202311280VAN,ANA,Empty Net,,--,1,1,0,0.00%,0,0,0
202311280VAN,VAN,Thatcher Demko,demkoth01,W,1,31,30,96.80%,0,0,60
202311300VAN,VEG,Adin Hill,hillad01,W,0,16,16,100.00%,0,0,40
202311300VAN,VEG,Logan Thompson,thomplo01,--,1,6,5,83.30%,0,0,20
202311300VAN,VAN,Thatcher Demko,demkoth01,L,4,44,40,90.90%,0,0,60
202312050VAN,NJD,Vítek Vaněček,vanecvi01,W,5,33,28,84.80%,0,0,59.62
202312050VAN,VAN,Thatcher Demko,demkoth01,L,6,32,26,81.30%,0,0,59.43
202312070VAN,MIN,Filip Gustavsson,gustafi01,L,2,17,15,88.20%,0,0,57.45
202312070VAN,VAN,Casey DeSmith,desmica01,W,0,26,26,100.00%,1,0,59.43
202312090VAN,CAR,Antti Raanta,raantan01,L,4,24,20,83.30%,0,0,58.05
202312090VAN,VAN,Thatcher Demko,demkoth01,W,3,24,21,87.50%,0,0,59.77
202312120VAN,TBL,Andrei Vasilevskiy,vasilan02,L,3,21,18,85.70%,0,0,58.6
202312120VAN,TBL,Empty Net,,--,1,1,0,0.00%,0,0,0
202312120VAN,VAN,Thatcher Demko,demkoth01,W,1,29,28,96.60%,0,0,60
202312140VAN,FLA,Sergei Bobrovsky,bobrose01,L,4,17,13,76.50%,0,0,39.7
202312140VAN,FLA,Anthony Stolarz,stolaan01,--,0,1,1,100.00%,0,0,20
202312140VAN,VAN,Thatcher Demko,demkoth01,W,0,36,36,100.00%,1,0,60
202312230VAN,SJS,Mackenzie Blackwood,blackma01,L,6,25,19,76.00%,0,0,58
202312230VAN,SJS,Empty Net,,--,1,1,0,0.00%,0,0,0
202312230VAN,VAN,Thatcher Demko,demkoth01,W,4,25,21,84.00%,0,0,60
202312280VAN,PHI,Samuel Ersson,erssosa01,W,1,19,18,94.70%,0,0,42.6
202312280VAN,PHI,Carter Hart,hartca01,--,0,8,8,100.00%,0,0,17.4
202312280VAN,VAN,Casey DeSmith,desmica01,L,4,25,21,84.00%,0,0,60
202401020VAN,OTT,Anton Forsberg,forsban01,L,4,13,9,69.20%,0,0,16.97
202401020VAN,OTT,Joonas Korpisalo,korpijo01,--,2,13,11,84.60%,0,0,42.72
202401020VAN,VAN,Thatcher Demko,demkoth01,W,3,38,35,92.10%,0,0,60
202401180VAN,ARI,Connor Ingram,ingraco01,L,2,26,24,92.30%,0,0,58.85
202401180VAN,VAN,Thatcher Demko,demkoth01,W,1,21,20,95.20%,0,0,60
202401200VAN,TOR,Martin Jones,jonesma02,L,6,21,15,71.40%,0,0,56.55
202401200VAN,VAN,Thatcher Demko,demkoth01,W,4,46,42,91.30%,0,0,59.37
202401220VAN,CHI,Petr Mrázek,mrazepe01,L,2,29,27,93.10%,0,0,58.18
202401220VAN,VAN,Thatcher Demko,demkoth01,W,0,31,31,100.00%,1,0,59.43
202401240VAN,STL,Joel Hofer,hoferjo01,W,3,32,29,90.60%,0,0,61.9
202401240VAN,VAN,Casey DeSmith,desmica01,O,4,18,14,77.80%,0,0,60.68
202401270VAN,CBJ,Elvis Merzļikins,merzlel01,O,5,34,29,85.30%,0,0,64.02
202401270VAN,VAN,Thatcher Demko,demkoth01,W,4,29,25,86.20%,0,0,63.93
202402150VAN,DET,Alex Lyon,lyonal01,L,4,21,17,81.00%,0,0,56.08
202402150VAN,VAN,Thatcher Demko,demkoth01,W,1,28,27,96.40%,0,0,59.6
202402170VAN,WPG,Connor Hellebuyck,helleco01,W,2,37,35,94.60%,0,0,59.92
202402170VAN,VAN,Thatcher Demko,demkoth01,L,4,28,24,85.70%,0,0,56.65
202402240VAN,BOS,Jeremy Swayman,swaymje01,O,3,39,36,92.30%,0,0,61.57
202402240VAN,VAN,Thatcher Demko,demkoth01,W,2,25,23,92.00%,0,0,60.87
202402270VAN,PIT,Tristan Jarry,jarrytr01,W,3,35,32,91.40%,0,0,61.7
202402270VAN,VAN,Thatcher Demko,demkoth01,O,4,40,36,90.00%,0,0,60.75
202402290VAN,LAK,Cam Talbot,talboca01,W,1,24,23,95.80%,0,0,60
202402290VAN,VAN,Thatcher Demko,demkoth01,L,5,20,15,75.00%,0,0,60
202403090VAN,WPG,Connor Hellebuyck,helleco01,L,5,37,32,86.50%,0,0,59.83
202403090VAN,VAN,Thatcher Demko,demkoth01,W,0,12,12,100.00%,0,0,26.67
202403090VAN,VAN,Casey DeSmith,desmica01,--,0,10,10,100.00%,0,0,33.02
202403130VAN,COL,Alexandar Georgiev,georgal01,W,3,21,18,85.70%,0,0,59.75
202403130VAN,VAN,Casey DeSmith,desmica01,O,4,34,30,88.20%,0,0,60.5
202403160VAN,WSH,Charlie Lindgren,lindgch01,W,1,22,21,95.50%,0,0,60
202403160VAN,VAN,Casey DeSmith,desmica01,L,2,24,22,91.70%,0,0,58.02
202403190VAN,BUF,Devon Levi,levide01,L,2,33,31,93.90%,0,0,58.37
202403190VAN,BUF,Empty Net,,--,1,1,0,0.00%,0,0,0
202403190VAN,VAN,Casey DeSmith,desmica01,W,2,17,15,88.20%,0,0,59.13
202403210VAN,MTL,Sam Montembeault,montesa01,L,4,25,21,84.00%,0,0,60
202403210VAN,VAN,Casey DeSmith,desmica01,W,1,17,16,94.10%,0,0,60
202403230VAN,CGY,Jacob Markström,marksja02,L,3,25,22,88.00%,0,0,58.45
202403230VAN,CGY,Empty Net,,--,1,1,0,0.00%,0,0,0
202403230VAN,VAN,Casey DeSmith,desmica01,W,2,24,22,91.70%,0,0,60
202403250VAN,LAK,Cam Talbot,talboca01,W,2,23,21,91.30%,0,0,59.63
202403250VAN,VAN,Casey DeSmith,desmica01,L,3,19,16,84.20%,0,0,56.32
202403280VAN,DAL,Jake Oettinger,oettija01,W,1,28,27,96.40%,0,0,59.57
202403280VAN,VAN,Casey DeSmith,desmica01,L,2,33,31,93.90%,0,0,57.47
202403280VAN,VAN,Empty Net,,--,1,1,0,0.00%,0,0,0
202403310VAN,ANA,Lukáš Dostál,dostalu01,L,3,30,27,90.00%,0,0,57.4
202403310VAN,VAN,Arturs Silovs,silovar01,W,2,22,20,90.90%,0,0,60
202404080VAN,VEG,Logan Thompson,thomplo01,L,4,30,26,86.70%,0,0,58.17
202404080VAN,VAN,Arturs Silovs,silovar01,W,3,23,20,87.00%,0,0,60
202404100VAN,ARI,Connor Ingram,ingraco01,W,3,26,23,88.50%,0,0,63.85
202404100VAN,VAN,Arturs Silovs,silovar01,O,4,18,14,77.80%,0,0,63.22
202404160VAN,CGY,Jacob Markström,marksja02,L,4,31,27,87.10%,0,0,60
202404160VAN,VAN,Thatcher Demko,demkoth01,W,1,40,39,97.50%,0,0,60
202310100VEG,SEA,Philipp Grubauer,grubaph01,L,3,27,24,88.90%,0,0,59.62
202310100VEG,SEA,Empty Net,,--,1,1,0,0.00%,0,0,0
202310100VEG,VEG,Adin Hill,hillad01,W,1,33,32,97.00%,0,0,60
202310140VEG,ANA,John Gibson,gibsojo02,L,3,37,34,91.90%,0,0,59.85
202310140VEG,ANA,Empty Net,,--,1,1,0,0.00%,0,0,0
202310140VEG,VEG,Adin Hill,hillad01,W,1,23,22,95.70%,0,0,59.05
202310170VEG,DAL,Jake Oettinger,oettija01,O,2,34,32,94.10%,0,0,65
202310170VEG,VEG,Adin Hill,hillad01,W,2,26,24,92.30%,0,0,64.23
202310240VEG,PHI,Carter Hart,hartca01,L,3,29,26,89.70%,0,0,59.75
202310240VEG,VEG,Logan Thompson,thomplo01,W,2,28,26,92.90%,0,0,59.87
202310270VEG,CHI,Petr Mrázek,mrazepe01,W,3,21,18,85.70%,0,0,62.27
202310270VEG,VEG,Adin Hill,hillad01,O,4,24,20,83.30%,0,0,62.83
202310300VEG,MTL,Sam Montembeault,montesa01,O,2,25,23,92.00%,0,0,65
202310300VEG,VEG,Adin Hill,hillad01,W,2,39,37,94.90%,0,0,64.33
202311020VEG,WPG,Connor Hellebuyck,helleco01,L,4,25,21,84.00%,0,0,59.38
202311020VEG,WPG,Empty Net,,--,1,1,0,0.00%,0,0,0
202311020VEG,VEG,Logan Thompson,thomplo01,W,2,31,29,93.50%,0,0,60
202311040VEG,COL,Alexandar Georgiev,georgal01,L,7,34,27,79.40%,0,0,60
202311040VEG,VEG,Adin Hill,hillad01,W,0,41,41,100.00%,1,0,60
202311080VEG,LAK,Cam Talbot,talboca01,W,1,38,37,97.40%,0,0,60
202311080VEG,VEG,Adin Hill,hillad01,L,3,32,29,90.60%,0,0,58.38
202311080VEG,VEG,Empty Net,,--,1,1,0,0.00%,0,0,0
202311100VEG,SJS,Kaapo Kähkönen,kahkoka01,L,5,39,34,87.20%,0,0,60
202311100VEG,VEG,Adin Hill,hillad01,W,0,20,20,100.00%,1,0,60
202311250VEG,ARI,Connor Ingram,ingraco01,W,0,34,34,100.00%,1,0,60
202311250VEG,VEG,Logan Thompson,thomplo01,L,1,17,16,94.10%,0,0,58.48
202311250VEG,VEG,Empty Net,,--,1,1,0,0.00%,0,0,0
202312020VEG,WSH,Darcy Kuemper,kuempda01,L,3,35,32,91.40%,0,0,59.43
202312020VEG,WSH,Empty Net,,--,1,1,0,0.00%,0,0,0
202312020VEG,VEG,Logan Thompson,thomplo01,W,1,22,21,95.50%,0,0,59.27
202312040VEG,STL,Jordan Binnington,binnijo01,W,1,34,33,97.10%,0,0,60.63
202312040VEG,VEG,Logan Thompson,thomplo01,O,2,27,25,92.60%,0,0,60.63
202312100VEG,SJS,Kaapo Kähkönen,kahkoka01,O,4,27,23,85.20%,0,0,63.45
202312100VEG,VEG,Jiří Patera,paterji01,W,4,38,34,89.50%,0,0,65
202312120VEG,CGY,Dustin Wolf,wolfdu01,O,5,39,34,87.20%,0,0,60.43
202312120VEG,VEG,Logan Thompson,thomplo01,W,4,31,27,87.10%,0,0,61.18
202312150VEG,BUF,Devon Levi,levide01,W,2,35,33,94.30%,0,0,60
202312150VEG,VEG,Logan Thompson,thomplo01,L,4,26,22,84.60%,0,0,59.22
202312150VEG,VEG,Empty Net,,--,1,1,0,0.00%,0,0,0
202312170VEG,OTT,Joonas Korpisalo,korpijo01,L,6,31,25,80.60%,0,0,60
202312170VEG,VEG,Adin Hill,hillad01,--,1,3,2,66.70%,0,0,6.42
202312170VEG,VEG,Logan Thompson,thomplo01,W,2,22,20,90.90%,0,0,53.05
202312280VEG,LAK,Cam Talbot,talboca01,L,3,32,29,90.60%,0,0,57.97
202312280VEG,VEG,Logan Thompson,thomplo01,W,2,34,32,94.10%,0,0,60
202401040VEG,FLA,Sergei Bobrovsky,bobrose01,W,1,27,26,96.30%,0,0,59.95
202401040VEG,VEG,Logan Thompson,thomplo01,L,4,36,32,88.90%,0,0,60
202401060VEG,NYI,Ilya Sorokin,sorokil01,L,5,30,25,83.30%,0,0,60
202401060VEG,VEG,Logan Thompson,thomplo01,W,2,29,27,93.10%,0,0,60
202401110VEG,BOS,Jeremy Swayman,swaymje01,O,2,25,23,92.00%,0,0,60.77
202401110VEG,VEG,Logan Thompson,thomplo01,W,1,33,32,97.00%,0,0,60.77
202401130VEG,CGY,Jacob Markström,marksja02,W,1,32,31,96.90%,0,0,60
202401130VEG,VEG,Logan Thompson,thomplo01,L,3,26,23,88.50%,0,0,57.98
202401150VEG,NSH,Juuse Saros,sarosju01,L,3,28,25,89.30%,0,0,56.87
202401150VEG,NSH,Empty Net,,--,1,1,0,0.00%,0,0,0
202401150VEG,VEG,Logan Thompson,thomplo01,W,1,35,34,97.10%,0,0,59.9
202401180VEG,NYR,Igor Shesterkin,shestig01,L,4,25,21,84.00%,0,0,57.53
202401180VEG,NYR,Empty Net,,--,1,1,0,0.00%,0,0,0
202401180VEG,VEG,Logan Thompson,thomplo01,W,1,30,29,96.70%,0,0,59.92
202401200VEG,PIT,Tristan Jarry,jarrytr01,L,3,29,26,89.70%,0,0,58.83
202401200VEG,VEG,Logan Thompson,thomplo01,W,2,25,23,92.00%,0,0,59.93
202402060VEG,EDM,Stuart Skinner,skinnst01,L,2,25,23,92.00%,0,0,58.4
202402060VEG,EDM,Empty Net,,--,1,1,0,0.00%,0,0,0
202402060VEG,VEG,Adin Hill,hillad01,W,1,31,30,96.80%,0,0,60
202402120VEG,MIN,Filip Gustavsson,gustafi01,W,3,30,27,90.00%,0,0,60
202402120VEG,VEG,Adin Hill,hillad01,L,4,28,24,85.70%,0,0,57.72
202402120VEG,VEG,Empty Net,,--,1,1,0,0.00%,0,0,0
202402170VEG,CAR,Spencer Martin,martisp01,W,1,30,29,96.70%,0,0,60
202402170VEG,VEG,Adin Hill,hillad01,L,3,28,25,89.30%,0,0,58.15
202402200VEG,NSH,Kevin Lankinen,lankike01,W,3,26,23,88.50%,0,0,59.87
202402200VEG,VEG,Adin Hill,hillad01,L,4,39,35,89.70%,0,0,58.8
202402200VEG,VEG,Empty Net,,--,1,1,0,0.00%,0,0,0
202402220VEG,TOR,Martin Jones,jonesma02,W,3,26,23,88.50%,0,0,60
202402220VEG,VEG,Adin Hill,hillad01,--,3,20,17,85.00%,0,0,14.33
202402220VEG,VEG,Logan Thompson,thomplo01,L,4,22,18,81.80%,0,0,45.67
202403070VEG,VAN,Thatcher Demko,demkoth01,W,1,28,27,96.40%,0,0,60
202403070VEG,VEG,Adin Hill,hillad01,L,3,35,32,91.40%,0,0,57.42
202403090VEG,DET,James Reimer,reimeja01,L,4,35,31,88.60%,0,0,58.13
202403090VEG,DET,Empty Net,,--,1,1,0,0.00%,0,0,0
202403090VEG,VEG,Adin Hill,hillad01,W,3,26,23,88.50%,0,0,60
202403170VEG,NJD,Jake Allen,allenja01,L,2,36,34,94.40%,0,0,58.68
202403170VEG,NJD,Empty Net,,--,1,1,0,0.00%,0,0,0
202403170VEG,VEG,Logan Thompson,thomplo01,W,1,21,20,95.20%,0,0,59.7
202403190VEG,TBL,Andrei Vasilevskiy,vasilan02,W,3,27,24,88.90%,0,0,60
202403190VEG,VEG,Adin Hill,hillad01,L,4,20,16,80.00%,0,0,59.7
202403190VEG,VEG,Empty Net,,--,1,1,0,0.00%,0,0,0
202403210VEG,SEA,Philipp Grubauer,grubaph01,L,2,36,34,94.40%,0,0,59.3
202403210VEG,SEA,Empty Net,,--,1,1,0,0.00%,0,0,0
202403210VEG,VEG,Logan Thompson,thomplo01,W,1,22,21,95.50%,0,0,60
202403230VEG,CBJ,Daniil Tarasov,tarasda02,L,4,47,43,91.50%,0,0,60
202403230VEG,VEG,Adin Hill,hillad01,W,1,13,12,92.30%,0,0,44
202403230VEG,VEG,Logan Thompson,thomplo01,--,1,9,8,88.90%,0,0,16
202404020VEG,VAN,Casey DeSmith,desmica01,L,6,30,24,80.00%,0,0,60
202404020VEG,VEG,Logan Thompson,thomplo01,W,3,30,27,90.00%,0,0,60
202404120VEG,MIN,Marc-André Fleury,fleurma01,L,7,30,23,76.70%,0,0,59.9
202404120VEG,VEG,Logan Thompson,thomplo01,W,2,27,25,92.60%,0,0,59.57
202404140VEG,COL,Alexandar Georgiev,georgal01,O,4,30,26,86.70%,0,0,61.38
202404140VEG,VEG,Adin Hill,hillad01,W,3,24,21,87.50%,0,0,61.38
202404160VEG,CHI,Petr Mrázek,mrazepe01,L,2,36,34,94.40%,0,0,59.4
202404160VEG,CHI,Empty Net,,--,1,1,0,0.00%,0,0,0
202404160VEG,VEG,Logan Thompson,thomplo01,W,1,23,22,95.70%,0,0,60
202404180VEG,ANA,Lukáš Dostál,dostalu01,W,1,33,32,97.00%,0,0,60
202404180VEG,VEG,Adin Hill,hillad01,L,3,22,19,86.40%,0,0,58.18
202404180VEG,VEG,Empty Net,,--,1,1,0,0.00%,0,0,0
202310140WPG,FLA,Sergei Bobrovsky,bobrose01,L,5,34,29,85.30%,0,0,57.95
202310140WPG,FLA,Empty Net,,--,1,1,0,0.00%,0,0,0
202310140WPG,WPG,Connor Hellebuyck,helleco01,W,4,33,29,87.90%,0,0,59.87
202310170WPG,LAK,Cam Talbot,talboca01,W,1,27,26,96.30%,0,2,60
202310170WPG,WPG,Connor Hellebuyck,helleco01,L,5,29,24,82.80%,0,0,59.92
202310190WPG,VEG,Logan Thompson,thomplo01,W,3,39,36,92.30%,0,0,59.98
202310190WPG,WPG,Laurent Brossoit,brossla01,L,4,26,22,84.60%,0,0,59.4
202310190WPG,WPG,Empty Net,,--,1,1,0,0.00%,0,0,0
202310240WPG,STL,Jordan Binnington,binnijo01,L,3,29,26,89.70%,0,0,58.97
202310240WPG,STL,Empty Net,,--,1,1,0,0.00%,0,0,0
202310240WPG,WPG,Connor Hellebuyck,helleco01,W,2,20,18,90.00%,0,0,59.53
202310300WPG,NYR,Igor Shesterkin,shestig01,W,2,29,27,93.10%,0,0,64.18
202310300WPG,WPG,Connor Hellebuyck,helleco01,O,3,26,23,88.50%,0,0,64.57
202311090WPG,NSH,Juuse Saros,sarosju01,L,5,36,31,86.10%,0,0,57.77
202311090WPG,NSH,Empty Net,,--,1,1,0,0.00%,0,0,0
202311090WPG,WPG,Laurent Brossoit,brossla01,W,3,23,20,87.00%,0,0,60
202311110WPG,DAL,Scott Wedgewood,wedgesc01,W,2,33,31,93.90%,0,0,60
202311110WPG,WPG,Connor Hellebuyck,helleco01,L,3,29,26,89.70%,0,0,58.62
202311140WPG,NJD,Akira Schmid,schmiak01,L,5,30,25,83.30%,0,0,59.77
202311140WPG,NJD,Empty Net,,--,1,1,0,0.00%,0,0,0
202311140WPG,WPG,Connor Hellebuyck,helleco01,W,3,34,31,91.20%,0,0,59.85
202311170WPG,BUF,Eric Comrie,comrier01,L,3,18,15,83.30%,0,0,59.33
202311170WPG,WPG,Connor Hellebuyck,helleco01,W,2,28,26,92.90%,0,0,60
202311180WPG,ARI,Karel Vejmelka,vejmeka01,L,4,25,21,84.00%,0,0,58.93
202311180WPG,ARI,Empty Net,,--,1,1,0,0.00%,0,0,0
202311180WPG,WPG,Laurent Brossoit,brossla01,W,2,18,16,88.90%,0,0,60
202311280WPG,DAL,Jake Oettinger,oettija01,W,0,27,27,100.00%,1,0,59.75
202311280WPG,WPG,Connor Hellebuyck,helleco01,L,2,21,19,90.50%,0,0,58.78
202311300WPG,EDM,Stuart Skinner,skinnst01,W,1,26,25,96.20%,0,0,59.9
202311300WPG,WPG,Connor Hellebuyck,helleco01,L,2,38,36,94.70%,0,0,58.95
202311300WPG,WPG,Empty Net,,--,1,1,0,0.00%,0,0,0
202312020WPG,CHI,Arvid Söderblom,soderar01,L,3,28,25,89.30%,0,0,58.22
202312020WPG,WPG,Connor Hellebuyck,helleco01,W,1,21,20,95.20%,0,0,59.85
202312040WPG,CAR,Antti Raanta,raantan01,L,2,22,20,90.90%,0,0,57.9
202312040WPG,WPG,Laurent Brossoit,brossla01,W,1,43,42,97.70%,0,0,60
202312160WPG,COL,Ivan Prosvetov,prosviv01,L,5,24,19,79.20%,0,0,56.27
202312160WPG,COL,Empty Net,,--,1,1,0,0.00%,0,0,0
202312160WPG,WPG,Connor Hellebuyck,helleco01,W,2,32,30,93.80%,0,0,60
202312180WPG,MTL,Jake Allen,allenja01,W,2,32,30,93.80%,0,0,61.15
202312180WPG,WPG,Connor Hellebuyck,helleco01,O,3,26,23,88.50%,0,0,61.15
202312200WPG,DET,James Reimer,reimeja01,L,5,41,36,87.80%,0,0,60
202312200WPG,WPG,Laurent Brossoit,brossla01,W,2,28,26,92.90%,0,0,60
202312220WPG,BOS,Jeremy Swayman,swaymje01,L,5,33,28,84.80%,0,0,60
202312220WPG,WPG,Connor Hellebuyck,helleco01,W,1,25,24,96.00%,0,0,60
202312300WPG,MIN,Filip Gustavsson,gustafi01,L,3,22,19,86.40%,0,0,40
202312300WPG,MIN,Marc-André Fleury,fleurma01,--,1,10,9,90.00%,0,0,17.48
202312300WPG,WPG,Connor Hellebuyck,helleco01,W,2,36,34,94.40%,0,0,59.87
202401020WPG,TBL,Andrei Vasilevskiy,vasilan02,L,3,27,24,88.90%,0,2,58.88
