GameID,Date,Player,PlayerID,Team,Location,Opp,Result,OT/SO,GA,SA,SV,SV%,PIM,TOI
202401070CHI,1/7/2024,Petr Mrázek,mrazepe01,CHI,vs,CGY,W,,3,30,27,90.00%,0,59.95
202401090CHI,1/9/2024,Petr Mrázek,mrazepe01,CHI,vs,EDM,L,,2,15,13,86.70%,0,57.67
202401110WPG,1/11/2024,Petr Mrázek,mrazepe01,CHI,@,WPG,L,,2,28,26,92.90%,0,59.13
202401130CHI,1/13/2024,Petr Mrázek,mrazepe01,CHI,vs,DAL,L,,2,29,27,93.10%,0,58.18
202401160CHI,1/16/2024,Petr Mrázek,mrazepe01,CHI,vs,SJS,W,SO,1,38,37,97.40%,0,65
202401190CHI,1/19/2024,Petr Mrázek,mrazepe01,CHI,vs,NYI,W,OT,3,30,27,90.00%,0,60.37
202401220VAN,1/22/2024,Petr Mrázek,mrazepe01,CHI,@,VAN,L,,2,29,27,93.10%,0,58.18
202401250EDM,1/25/2024,Petr Mrázek,mrazepe01,CHI,@,EDM,L,,2,33,31,93.90%,0,59.25
202401270CGY,1/27/2024,Petr Mrázek,mrazepe01,CHI,@,CGY,L,,1,31,30,96.80%,0,57.7
202402070CHI,2/7/2024,Petr Mrázek,mrazepe01,CHI,vs,MIN,L,,2,25,23,92.00%,0,57.55
202402090CHI,2/9/2024,Petr Mrázek,mrazepe01,CHI,vs,NYR,L,OT,4,35,31,88.60%,0,61.88
202402130CHI,2/13/2024,Petr Mrázek,mrazepe01,CHI,vs,VAN,L,,4,38,34,89.50%,0,57.72
202402170CHI,2/17/2024,Petr Mrázek,mrazepe01,CHI,vs,OTT,W,,2,42,40,95.20%,0,59.9
202402190CAR,2/19/2024,Petr Mrázek,mrazepe01,CHI,@,CAR,L,,5,41,36,87.80%,0,59.37
202402230CHI,2/23/2024,Petr Mrázek,mrazepe01,CHI,vs,WPG,L,OT,3,31,28,90.30%,0,59
202402250CHI,2/25/2024,Petr Mrázek,mrazepe01,CHI,vs,DET,L,OT,3,31,28,90.30%,0,61.72
202402290CHI,2/29/2024,Petr Mrázek,mrazepe01,CHI,vs,COL,L,,5,33,28,84.80%,0,60
202403040COL,3/4/2024,Petr Mrázek,mrazepe01,CHI,@,COL,L,,5,37,32,86.50%,0,59.82
202403090WSH,3/9/2024,Petr Mrázek,mrazepe01,CHI,@,WSH,L,,4,26,22,84.60%,0,60
202403120CHI,3/12/2024,Petr Mrázek,mrazepe01,CHI,vs,ANA,W,,2,29,27,93.10%,12,59.83
202403150CHI,3/15/2024,Petr Mrázek,mrazepe01,CHI,vs,LAK,L,,1,23,22,95.70%,2,45.68
202403170CHI,3/17/2024,Petr Mrázek,mrazepe01,CHI,vs,SJS,W,,2,27,25,92.60%,0,60
202403190LAK,3/19/2024,Petr Mrázek,mrazepe01,CHI,@,LAK,L,,6,24,18,75.00%,0,60
202403230SJS,3/23/2024,Petr Mrázek,mrazepe01,CHI,@,SJS,W,OT,4,30,26,86.70%,0,59.38
202403260CHI,3/26/2024,Petr Mrázek,mrazepe01,CHI,vs,CGY,W,,1,39,38,97.40%,0,60
202403280OTT,3/28/2024,Petr Mrázek,mrazepe01,CHI,@,OTT,L,,2,34,32,94.10%,0,57.52
202404020NYI,4/2/2024,Petr Mrázek,mrazepe01,CHI,@,NYI,L,,2,29,27,93.10%,0,57.93
202404060CHI,4/6/2024,Petr Mrázek,mrazepe01,CHI,vs,DAL,W,,2,44,42,95.50%,0,60
202404100STL,4/10/2024,Petr Mrázek,mrazepe01,CHI,@,STL,L,,3,3,0,0.00%,0,4.62
202404140CHI,4/14/2024,Petr Mrázek,mrazepe01,CHI,vs,CAR,L,,3,33,30,90.90%,0,59.67
202404160VEG,4/16/2024,Petr Mrázek,mrazepe01,CHI,@,VEG,L,,2,36,34,94.40%,0,59.4
202401080MIN,1/8/2024,Matt Murray,murrama03,DAL,@,MIN,W,,0,23,23,100.00%,0,60
202310140PIT,10/14/2023,Alex Nedeljkovic,nedelal01,PIT,vs,CGY,W,,2,36,34,94.40%,0,59.7
202310240PIT,10/24/2023,Alex Nedeljkovic,nedelal01,PIT,vs,DAL,L,,4,34,30,88.20%,0,60
202311190PIT,11/19/2023,Alex Nedeljkovic,nedelal01,PIT,vs,VEG,W,,0,38,38,100.00%,0,60
202311240BUF,11/24/2023,Alex Nedeljkovic,nedelal01,PIT,@,BUF,L,,3,34,31,91.20%,0,58.75
202312040PHI,12/4/2023,Alex Nedeljkovic,nedelal01,PIT,@,PHI,L,OT,2,33,31,93.90%,0,63.85
202312130MTL,12/13/2023,Alex Nedeljkovic,nedelal01,PIT,@,MTL,W,SO,3,42,39,92.90%,0,65
202312160TOR,12/16/2023,Alex Nedeljkovic,nedelal01,PIT,@,TOR,L,,3,21,18,85.70%,0,37.02
202312180PIT,12/18/2023,Alex Nedeljkovic,nedelal01,PIT,vs,MIN,W,,3,27,24,88.90%,0,60
202312210PIT,12/21/2023,Alex Nedeljkovic,nedelal01,PIT,vs,CAR,W,SO,1,24,23,95.80%,0,65
202312230OTT,12/23/2023,Alex Nedeljkovic,nedelal01,PIT,@,OTT,L,OT,5,26,21,80.80%,0,61.17
202312310PIT,12/31/2023,Alex Nedeljkovic,nedelal01,PIT,vs,NYI,W,,1,38,37,97.40%,0,60
202401020PIT,1/2/2024,Alex Nedeljkovic,nedelal01,PIT,vs,WSH,L,,1,15,14,93.30%,0,44.45
202401040BOS,1/4/2024,Alex Nedeljkovic,nedelal01,PIT,@,BOS,W,,5,29,24,82.80%,0,60
202401080PHI,1/8/2024,Alex Nedeljkovic,nedelal01,PIT,@,PHI,W,,1,37,36,97.30%,0,60
202401110PIT,1/11/2024,Alex Nedeljkovic,nedelal01,PIT,vs,VAN,L,OT,3,9,6,66.70%,0,20
202401260PIT,1/26/2024,Alex Nedeljkovic,nedelal01,PIT,vs,FLA,L,SO,2,31,29,93.50%,0,64.05
202402090MIN,2/9/2024,Alex Nedeljkovic,nedelal01,PIT,@,MIN,L,,3,30,27,90.00%,0,57.73
202402150CHI,2/15/2024,Alex Nedeljkovic,nedelal01,PIT,@,CHI,W,,1,28,27,96.40%,0,59.98
202402200PIT,2/20/2024,Alex Nedeljkovic,nedelal01,PIT,vs,NYI,L,OT,5,33,28,84.80%,0,60.95
202403030EDM,3/3/2024,Alex Nedeljkovic,nedelal01,PIT,@,EDM,L,,6,37,31,83.80%,0,60
202403070PIT,3/7/2024,Alex Nedeljkovic,nedelal01,PIT,vs,WSH,L,,2,7,5,71.40%,0,31.17
202403090BOS,3/9/2024,Alex Nedeljkovic,nedelal01,PIT,@,BOS,L,,5,23,18,78.30%,0,60
202403160PIT,3/16/2024,Alex Nedeljkovic,nedelal01,PIT,vs,NYR,L,,0,4,4,100.00%,0,12.73
202403170PIT,3/17/2024,Alex Nedeljkovic,nedelal01,PIT,vs,DET,W,,3,28,25,89.30%,0,59.22
202403220DAL,3/22/2024,Alex Nedeljkovic,nedelal01,PIT,@,DAL,L,,0,3,3,100.00%,0,12.92
202403240COL,3/24/2024,Alex Nedeljkovic,nedelal01,PIT,@,COL,L,OT,4,25,21,84.00%,0,50.77
202403260PIT,3/26/2024,Alex Nedeljkovic,nedelal01,PIT,vs,CAR,W,,1,39,38,97.40%,0,59.93
202403280PIT,3/28/2024,Alex Nedeljkovic,nedelal01,PIT,vs,CBJ,W,,2,19,17,89.50%,0,59.63
202403300CBJ,3/30/2024,Alex Nedeljkovic,nedelal01,PIT,@,CBJ,L,SO,3,37,34,91.90%,0,65
202404010NYR,4/1/2024,Alex Nedeljkovic,nedelal01,PIT,@,NYR,W,,2,30,28,93.30%,0,60
202404020NJD,4/2/2024,Alex Nedeljkovic,nedelal01,PIT,@,NJD,W,,3,26,23,88.50%,0,60
202404040WSH,4/4/2024,Alex Nedeljkovic,nedelal01,PIT,@,WSH,W,,1,31,30,96.80%,0,60
202404060PIT,4/6/2024,Alex Nedeljkovic,nedelal01,PIT,vs,TBL,W,,4,34,30,88.20%,0,60
202404080TOR,4/8/2024,Alex Nedeljkovic,nedelal01,PIT,@,TOR,L,OT,3,23,20,87.00%,0,61.5
202404110PIT,4/11/2024,Alex Nedeljkovic,nedelal01,PIT,vs,DET,W,OT,5,30,25,83.30%,0,60.8
202404130PIT,4/13/2024,Alex Nedeljkovic,nedelal01,PIT,vs,BOS,L,,3,16,13,81.30%,0,31.58
202404150PIT,4/15/2024,Alex Nedeljkovic,nedelal01,PIT,vs,NSH,W,,2,30,28,93.30%,0,60
202404170NYI,4/17/2024,Alex Nedeljkovic,nedelal01,PIT,@,NYI,L,,5,32,27,84.40%,0,57.57
202310120DAL,10/12/2023,Jake Oettinger,oettija01,DAL,vs,STL,W,SO,1,24,23,95.80%,0,65
202310170VEG,10/17/2023,Jake Oettinger,oettija01,DAL,@,VEG,L,SO,2,34,32,94.10%,0,65
202310190ANA,10/19/2023,Jake Oettinger,oettija01,DAL,@,ANA,W,,2,29,27,93.10%,0,60
202310240PIT,10/24/2023,Jake Oettinger,oettija01,DAL,@,PIT,W,,1,39,38,97.40%,0,60
202310300DAL,10/30/2023,Jake Oettinger,oettija01,DAL,vs,CBJ,W,,3,25,22,88.00%,0,59.57
202311010CGY,11/1/2023,Jake Oettinger,oettija01,DAL,@,CGY,W,,3,47,44,93.60%,0,60
202311040VAN,11/4/2023,Jake Oettinger,oettija01,DAL,@,VAN,L,,2,28,26,92.90%,0,55.88
202311060DAL,11/6/2023,Jake Oettinger,oettija01,DAL,vs,BOS,L,,3,29,26,89.70%,0,57.5
202311090CBJ,11/9/2023,Jake Oettinger,oettija01,DAL,@,CBJ,W,,2,29,27,93.10%,2,60
202311120MIN,11/12/2023,Jake Oettinger,oettija01,DAL,@,MIN,W,,3,26,23,88.50%,0,60
202311140DAL,11/14/2023,Jake Oettinger,oettija01,DAL,vs,ARI,W,OT,3,26,23,88.50%,0,60.7
202311180DAL,11/18/2023,Jake Oettinger,oettija01,DAL,vs,COL,L,,5,37,32,86.50%,0,57.4
202311220DAL,11/22/2023,Jake Oettinger,oettija01,DAL,vs,VEG,L,OT,2,26,24,92.30%,0,61.95
202311240DAL,11/24/2023,Jake Oettinger,oettija01,DAL,vs,CGY,L,,6,26,20,76.90%,0,58.3
202311280WPG,11/28/2023,Jake Oettinger,oettija01,DAL,@,WPG,W,,0,27,27,100.00%,0,59.75
202312020DAL,12/2/2023,Jake Oettinger,oettija01,DAL,vs,TBL,W,,1,33,32,97.00%,0,60
202312040TBL,12/4/2023,Jake Oettinger,oettija01,DAL,@,TBL,L,,4,23,19,82.60%,0,59.88
202312060FLA,12/6/2023,Jake Oettinger,oettija01,DAL,@,FLA,L,,5,31,26,83.90%,0,58.22
202312090DAL,12/9/2023,Jake Oettinger,oettija01,DAL,vs,VEG,L,,6,27,21,77.80%,0,60
202312110DAL,12/11/2023,Jake Oettinger,oettija01,DAL,vs,DET,W,,3,30,27,90.00%,0,59.75
202312150DAL,12/15/2023,Jake Oettinger,oettija01,DAL,vs,OTT,W,,2,2,0,0.00%,0,8.05
202401120DAL,1/12/2024,Jake Oettinger,oettija01,DAL,vs,NSH,L,,4,36,32,88.90%,0,58.43
202401130CHI,1/13/2024,Jake Oettinger,oettija01,DAL,@,CHI,W,,1,21,20,95.20%,0,31.18
202401160DAL,1/16/2024,Jake Oettinger,oettija01,DAL,vs,LAK,W,,1,32,31,96.90%,0,60
202401180PHI,1/18/2024,Jake Oettinger,oettija01,DAL,@,PHI,L,,5,43,38,88.40%,0,60
202401230DET,1/23/2024,Jake Oettinger,oettija01,DAL,@,DET,W,,4,34,30,88.20%,0,60
202401250DAL,1/25/2024,Jake Oettinger,oettija01,DAL,vs,ANA,W,OT,3,21,18,85.70%,0,60.63
202401270DAL,1/27/2024,Jake Oettinger,oettija01,DAL,vs,WSH,W,OT,4,28,24,85.70%,0,63.23
202402060BUF,2/6/2024,Jake Oettinger,oettija01,DAL,@,BUF,W,,1,48,47,97.90%,0,60
202402100MTL,2/10/2024,Jake Oettinger,oettija01,DAL,@,MTL,W,,2,20,18,90.00%,0,60
202402130DAL,2/13/2024,Jake Oettinger,oettija01,DAL,vs,CAR,W,,2,34,32,94.10%,0,60
202402150NSH,2/15/2024,Jake Oettinger,oettija01,DAL,@,NSH,W,,2,22,20,90.90%,0,40
202402170DAL,2/17/2024,Jake Oettinger,oettija01,DAL,vs,EDM,L,OT,4,24,20,83.30%,0,60.5
202402190BOS,2/19/2024,Jake Oettinger,oettija01,DAL,@,BOS,L,SO,3,30,27,90.00%,0,64.98
202402220OTT,2/22/2024,Jake Oettinger,oettija01,DAL,@,OTT,L,,3,11,8,72.70%,0,28.93
202402240CAR,2/24/2024,Jake Oettinger,oettija01,DAL,@,CAR,W,,1,21,20,95.20%,0,59.68
202402270COL,2/27/2024,Jake Oettinger,oettija01,DAL,@,COL,L,,5,27,22,81.50%,0,60
202402290DAL,2/29/2024,Jake Oettinger,oettija01,DAL,vs,WPG,W,,1,26,25,96.20%,0,60
202403020DAL,3/2/2024,Jake Oettinger,oettija01,DAL,vs,SJS,W,SO,2,23,21,91.30%,0,64.92
202403050SJS,3/5/2024,Jake Oettinger,oettija01,DAL,@,SJS,W,OT,6,20,14,70.00%,0,61.82
202403080ANA,3/8/2024,Jake Oettinger,oettija01,DAL,@,ANA,W,,2,27,25,92.60%,0,59.97
202403120DAL,3/12/2024,Jake Oettinger,oettija01,DAL,vs,FLA,L,,4,30,26,86.70%,0,57.32
202403140DAL,3/14/2024,Jake Oettinger,oettija01,DAL,vs,NJD,L,,4,10,6,60.00%,0,23.87
202403200DAL,3/20/2024,Jake Oettinger,oettija01,DAL,vs,ARI,W,,2,25,23,92.00%,0,59.58
202403220DAL,3/22/2024,Jake Oettinger,oettija01,DAL,vs,PIT,W,,2,22,20,90.90%,0,59.92
202403240ARI,3/24/2024,Jake Oettinger,oettija01,DAL,@,ARI,W,,2,28,26,92.90%,0,59.95
202403280VAN,3/28/2024,Jake Oettinger,oettija01,DAL,@,VAN,W,,1,28,27,96.40%,0,59.57
202403300SEA,3/30/2024,Jake Oettinger,oettija01,DAL,@,SEA,W,,0,17,17,100.00%,0,60
202404030DAL,4/3/2024,Jake Oettinger,oettija01,DAL,vs,EDM,W,,0,35,35,100.00%,0,59.42
202404070COL,4/7/2024,Jake Oettinger,oettija01,DAL,@,COL,W,,4,38,34,89.50%,0,60
202404090DAL,4/9/2024,Jake Oettinger,oettija01,DAL,vs,BUF,W,,2,21,19,90.50%,0,60
202404110DAL,4/11/2024,Jake Oettinger,oettija01,DAL,vs,WPG,L,,2,23,21,91.30%,0,58.9
202404130DAL,4/13/2024,Jake Oettinger,oettija01,DAL,vs,SEA,W,,1,27,26,96.30%,0,59.83
202404170DAL,4/17/2024,Jake Oettinger,oettija01,DAL,vs,STL,W,SO,1,26,25,96.20%,0,65
202312100VEG,12/10/2023,Jiří Patera,paterji01,VEG,vs,SJS,W,SO,4,38,34,89.50%,0,65
202312190CAR,12/19/2023,Jiří Patera,paterji01,VEG,@,CAR,L,,0,10,10,100.00%,0,15.2
202312210TBL,12/21/2023,Jiří Patera,paterji01,VEG,@,TBL,L,,5,36,31,86.10%,0,59.12
202312230FLA,12/23/2023,Jiří Patera,paterji01,VEG,@,FLA,L,,4,42,38,90.50%,0,56.78
202401100COL,1/10/2024,Jiří Patera,paterji01,VEG,@,COL,L,,3,35,32,91.40%,0,60
202403260NSH,3/26/2024,Jiří Patera,paterji01,VEG,@,NSH,L,OT,5,35,30,85.70%,0,60.67
202401150CAR,1/15/2024,Yaniv Perets,peretya01,CAR,vs,LAK,L,,0,1,1,100.00%,0,12.77
202311040PHI,11/4/2023,Calvin Petersen,peterca01,PHI,vs,LAK,L,,5,30,25,83.30%,0,60
202311110LAK,11/11/2023,Calvin Petersen,peterca01,PHI,@,LAK,W,,2,37,35,94.60%,0,60
202401270PHI,1/27/2024,Calvin Petersen,peterca01,PHI,vs,BOS,L,,2,14,12,85.70%,0,39.98
202402100PHI,2/10/2024,Calvin Petersen,peterca01,PHI,vs,SEA,W,,2,19,17,89.50%,0,60
202402250PIT,2/25/2024,Calvin Petersen,peterca01,PHI,@,PIT,L,,7,32,25,78.10%,0,56.93
202311200FLA,11/20/2023,Calvin Pickard,pickaca01,EDM,@,FLA,L,,4,32,28,87.50%,2,57.63
202311220CAR,11/22/2023,Calvin Pickard,pickaca01,EDM,@,CAR,L,,1,14,13,92.90%,0,44.28
202312100EDM,12/10/2023,Calvin Pickard,pickaca01,EDM,vs,NJD,W,,1,26,25,96.20%,0,58.77
202312160EDM,12/16/2023,Calvin Pickard,pickaca01,EDM,vs,FLA,L,,5,39,34,87.20%,0,59.9
202312210NJD,12/21/2023,Calvin Pickard,pickaca01,EDM,@,NJD,W,,3,26,23,88.50%,0,60
202312310ANA,12/31/2023,Calvin Pickard,pickaca01,EDM,@,ANA,W,,2,30,28,93.30%,0,60
202401110DET,1/11/2024,Calvin Pickard,pickaca01,EDM,@,DET,W,OT,2,18,16,88.90%,0,61.33
202401250EDM,1/25/2024,Calvin Pickard,pickaca01,EDM,vs,CHI,W,,0,27,27,100.00%,0,59.8
202402090ANA,2/9/2024,Calvin Pickard,pickaca01,EDM,@,ANA,W,,3,27,24,88.90%,0,59.2
202402170DAL,2/17/2024,Calvin Pickard,pickaca01,EDM,@,DAL,W,OT,3,27,24,88.90%,0,60.17
202402230EDM,2/23/2024,Calvin Pickard,pickaca01,EDM,vs,MIN,L,,3,19,16,84.20%,0,59.37
202403030EDM,3/3/2024,Calvin Pickard,pickaca01,EDM,vs,PIT,W,,1,23,22,95.70%,0,60
202403070CBJ,3/7/2024,Calvin Pickard,pickaca01,EDM,@,CBJ,L,,3,33,30,90.90%,0,59.05
202403100PIT,3/10/2024,Calvin Pickard,pickaca01,EDM,@,PIT,W,,0,41,41,100.00%,0,58.73
202403190EDM,3/19/2024,Calvin Pickard,pickaca01,EDM,vs,MTL,W,OT,2,25,23,92.00%,0,63.3
202403230TOR,3/23/2024,Calvin Pickard,pickaca01,EDM,@,TOR,L,,0,5,5,100.00%,0,15.67
202403240OTT,3/24/2024,Calvin Pickard,pickaca01,EDM,@,OTT,L,,4,15,11,73.30%,0,58.78
202403300EDM,3/30/2024,Calvin Pickard,pickaca01,EDM,vs,ANA,W,,1,22,21,95.50%,0,60
202404030DAL,4/3/2024,Calvin Pickard,pickaca01,EDM,@,DAL,L,,5,32,27,84.40%,0,59.82
202404060CGY,4/6/2024,Calvin Pickard,pickaca01,EDM,@,CGY,W,,2,35,33,94.30%,0,60
202404120EDM,4/12/2024,Calvin Pickard,pickaca01,EDM,vs,ARI,L,OT,3,28,25,89.30%,0,61.5
202404170ARI,4/17/2024,Calvin Pickard,pickaca01,EDM,@,ARI,L,,4,23,19,82.60%,0,59.05
202404180COL,4/18/2024,Calvin Pickard,pickaca01,EDM,@,COL,L,,1,14,13,92.90%,0,40
202310240MTL,10/24/2023,Cayden Primeau,primeca01,MTL,vs,NJD,L,,4,33,29,87.90%,0,57.8
202311090DET,11/9/2023,Cayden Primeau,primeca01,MTL,@,DET,W,OT,2,29,27,93.10%,0,64.27
202311160MTL,11/16/2023,Cayden Primeau,primeca01,MTL,vs,VEG,L,,6,42,36,85.70%,0,59.07
202311240SJS,11/24/2023,Cayden Primeau,primeca01,MTL,@,SJS,W,SO,2,33,31,93.90%,0,65
202311300MTL,11/30/2023,Cayden Primeau,primeca01,MTL,vs,FLA,L,,5,29,24,82.80%,0,60
202312090BUF,12/9/2023,Cayden Primeau,primeca01,MTL,@,BUF,W,SO,2,48,46,95.80%,2,64.62
202312220CHI,12/22/2023,Cayden Primeau,primeca01,MTL,@,CHI,W,,2,21,19,90.50%,0,60
202312280CAR,12/28/2023,Cayden Primeau,primeca01,MTL,@,CAR,L,,4,30,26,86.70%,0,59.87
202401100PHI,1/10/2024,Cayden Primeau,primeca01,MTL,@,PHI,L,SO,2,39,37,94.90%,0,65
202401180OTT,1/18/2024,Cayden Primeau,primeca01,MTL,@,OTT,L,,5,36,31,86.10%,0,59.05
202401200BOS,1/20/2024,Cayden Primeau,primeca01,MTL,@,BOS,L,,1,6,5,83.30%,0,10.78
202402130MTL,2/13/2024,Cayden Primeau,primeca01,MTL,vs,ANA,W,,0,13,13,100.00%,0,59.55
202402220PIT,2/22/2024,Cayden Primeau,primeca01,MTL,@,PIT,L,,3,26,23,88.50%,0,59.18
202403020TBL,3/2/2024,Cayden Primeau,primeca01,MTL,@,TBL,L,SO,3,29,26,89.70%,0,65
202403120MTL,3/12/2024,Cayden Primeau,primeca01,MTL,vs,CBJ,W,,0,41,41,100.00%,0,60
202403160CGY,3/16/2024,Cayden Primeau,primeca01,MTL,@,CGY,L,,5,28,23,82.10%,0,59.93
202403240SEA,3/24/2024,Cayden Primeau,primeca01,MTL,@,SEA,W,,1,37,36,97.30%,0,60
202403280MTL,3/28/2024,Cayden Primeau,primeca01,MTL,vs,PHI,W,,1,30,29,96.70%,0,59.63
202404040MTL,4/4/2024,Cayden Primeau,primeca01,MTL,vs,TBL,L,,6,34,28,82.40%,0,57.3
202404060MTL,4/6/2024,Cayden Primeau,primeca01,MTL,vs,TOR,L,,0,18,18,100.00%,0,29.7
202404070NYR,4/7/2024,Cayden Primeau,primeca01,MTL,@,NYR,L,,4,45,41,91.10%,0,59.08
202404130OTT,4/13/2024,Cayden Primeau,primeca01,MTL,@,OTT,L,SO,4,44,40,90.90%,0,65
202404160MTL,4/16/2024,Cayden Primeau,primeca01,MTL,vs,DET,L,SO,4,40,36,90.00%,0,65
202310260PIT,10/26/2023,Ivan Prosvetov,prosviv01,COL,@,PIT,L,,0,5,5,100.00%,0,8.08
202311010COL,11/1/2023,Ivan Prosvetov,prosviv01,COL,vs,STL,W,,1,28,27,96.40%,0,60
202311090COL,11/9/2023,Ivan Prosvetov,prosviv01,COL,vs,SEA,L,,4,22,18,81.80%,0,59.47
202311110COL,11/11/2023,Ivan Prosvetov,prosviv01,COL,vs,STL,L,,2,14,12,85.70%,0,17.18
202311250COL,11/25/2023,Ivan Prosvetov,prosviv01,COL,vs,CGY,W,,1,30,29,96.70%,0,59.35
202312020ANA,12/2/2023,Ivan Prosvetov,prosviv01,COL,@,ANA,L,SO,3,37,34,91.90%,0,65
202312090COL,12/9/2023,Ivan Prosvetov,prosviv01,COL,vs,PHI,L,,5,34,29,85.30%,0,60
202312110COL,12/11/2023,Ivan Prosvetov,prosviv01,COL,vs,CGY,W,,0,11,11,100.00%,0,20
202312130COL,12/13/2023,Ivan Prosvetov,prosviv01,COL,vs,BUF,W,,1,30,29,96.70%,0,60
202312160WPG,12/16/2023,Ivan Prosvetov,prosviv01,COL,@,WPG,L,,5,24,19,79.20%,0,56.27
202401060COL,1/6/2024,Ivan Prosvetov,prosviv01,COL,vs,FLA,L,,4,13,9,69.20%,0,28.83
202310190NYR,10/19/2023,Jonathan Quick,quickjo01,NYR,vs,NSH,L,,0,9,9,100.00%,0,26.12
202310210SEA,10/21/2023,Jonathan Quick,quickjo01,NYR,@,SEA,W,,1,19,18,94.70%,0,60
202310260EDM,10/26/2023,Jonathan Quick,quickjo01,NYR,@,EDM,W,,0,29,29,100.00%,0,59.75
202311040MIN,11/4/2023,Jonathan Quick,quickjo01,NYR,@,MIN,L,SO,4,39,35,89.70%,2,65
202311070NYR,11/7/2023,Jonathan Quick,quickjo01,NYR,vs,DET,W,,3,28,25,89.30%,0,60
202311120NYR,11/12/2023,Jonathan Quick,quickjo01,NYR,vs,CBJ,W,SO,3,28,25,89.30%,0,62.93
202311220PIT,11/22/2023,Jonathan Quick,quickjo01,NYR,@,PIT,W,,0,32,32,100.00%,0,60
202311250NYR,11/25/2023,Jonathan Quick,quickjo01,NYR,vs,BOS,W,,4,31,27,87.10%,0,59.47
202312030NYR,12/3/2023,Jonathan Quick,quickjo01,NYR,vs,SJS,W,,5,28,23,82.10%,0,60
202312100NYR,12/10/2023,Jonathan Quick,quickjo01,NYR,vs,LAK,W,,1,26,25,96.20%,2,59.6
202312150NYR,12/15/2023,Jonathan Quick,quickjo01,NYR,vs,ANA,W,,1,30,29,96.70%,0,59.6
202312220NYR,12/22/2023,Jonathan Quick,quickjo01,NYR,vs,EDM,L,,4,28,24,85.70%,0,55.02
202312290FLA,12/29/2023,Jonathan Quick,quickjo01,NYR,@,FLA,L,,4,33,29,87.90%,0,58.2
202401060MTL,1/6/2024,Jonathan Quick,quickjo01,NYR,@,MTL,L,SO,3,30,27,90.00%,0,65
202401130WSH,1/13/2024,Jonathan Quick,quickjo01,NYR,@,WSH,L,,3,21,18,85.70%,0,57.63
202401200LAK,1/20/2024,Jonathan Quick,quickjo01,NYR,@,LAK,L,,2,26,24,92.30%,0,58.55
202401270OTT,1/27/2024,Jonathan Quick,quickjo01,NYR,@,OTT,W,,2,31,29,93.50%,0,59.67
202402050NYR,2/5/2024,Jonathan Quick,quickjo01,NYR,vs,COL,W,OT,1,33,32,97.00%,0,61.88
202402070NYR,2/7/2024,Jonathan Quick,quickjo01,NYR,vs,TBL,W,,1,18,17,94.40%,0,60
202402150NYR,2/15/2024,Jonathan Quick,quickjo01,NYR,vs,MTL,W,,4,36,32,88.90%,2,59.47
202402250CBJ,2/25/2024,Jonathan Quick,quickjo01,NYR,@,CBJ,L,,4,41,37,90.20%,0,56.68
202403110NYR,3/11/2024,Jonathan Quick,quickjo01,NYR,vs,NJD,W,,1,20,19,95.00%,0,59.52
202403160PIT,3/16/2024,Jonathan Quick,quickjo01,NYR,@,PIT,W,,4,37,33,89.20%,0,59.18
202403210BOS,3/21/2024,Jonathan Quick,quickjo01,NYR,@,BOS,W,,2,26,24,92.30%,0,60
202403300ARI,3/30/2024,Jonathan Quick,quickjo01,NYR,@,ARI,W,,5,32,27,84.40%,0,60
202404050DET,4/5/2024,Jonathan Quick,quickjo01,NYR,@,DET,W,,3,34,31,91.20%,0,59.62
202404110NYR,4/11/2024,Jonathan Quick,quickjo01,NYR,vs,PHI,L,,4,26,22,84.60%,2,59.85
202310150ANA,10/15/2023,Antti Raanta,raantan01,CAR,@,ANA,L,,4,23,19,82.60%,0,59.35
202310170SJS,10/17/2023,Antti Raanta,raantan01,CAR,@,SJS,W,,2,14,12,85.70%,0,54.2
202310190SEA,10/19/2023,Antti Raanta,raantan01,CAR,@,SEA,L,,4,18,14,77.80%,0,22.63
202310270CAR,10/27/2023,Antti Raanta,raantan01,CAR,vs,SJS,W,,0,20,20,100.00%,0,60
202311040NYI,11/4/2023,Antti Raanta,raantan01,CAR,@,NYI,W,OT,3,25,22,88.00%,0,61.17
202311070CAR,11/7/2023,Antti Raanta,raantan01,CAR,vs,BUF,W,OT,2,21,19,90.50%,0,61.1
202311100FLA,11/10/2023,Antti Raanta,raantan01,CAR,@,FLA,L,,4,34,30,88.20%,0,59.72
202311180CAR,11/18/2023,Antti Raanta,raantan01,CAR,vs,PIT,W,,2,28,26,92.90%,0,60
202311220CAR,11/22/2023,Antti Raanta,raantan01,CAR,vs,EDM,W,,1,8,7,87.50%,0,20
202311240CAR,11/24/2023,Antti Raanta,raantan01,CAR,vs,TBL,L,,8,14,6,42.90%,0,59.9
202312040WPG,12/4/2023,Antti Raanta,raantan01,CAR,@,WPG,L,,2,22,20,90.90%,0,57.9
202312060EDM,12/6/2023,Antti Raanta,raantan01,CAR,@,EDM,L,,3,28,25,89.30%,0,54.23
202312090VAN,12/9/2023,Antti Raanta,raantan01,CAR,@,VAN,L,,4,24,20,83.30%,0,58.05
202312150CAR,12/15/2023,Antti Raanta,raantan01,CAR,vs,NSH,L,OT,6,30,24,80.00%,0,60.55
202312280CAR,12/28/2023,Antti Raanta,raantan01,CAR,vs,MTL,W,,3,21,18,85.70%,0,60
