GameID,Team,Player,PlayerID,G,A,PTS,SOG,HIT,BLK,TOI,PIM,SAT-F,SAT-A,CF%,CRel%
202312270ANA,ANA,Urho Vaakanainen,vaakaur01,0,0,0,1,1,1,19.08,2,14,22,38.90%,3.30%
202312270ANA,VEG,Alec Martinez,martial01,1,0,1,3,1,1,15.62,0,17,15,53.10%,-13.90%
202312270ANA,VEG,Alex Pietrangelo,pietral01,0,0,0,1,1,0,23.58,0,42,16,72.40%,16.50%
202312270ANA,VEG,Ben Hutton,huttobe01,0,0,0,0,0,2,20.27,0,29,16,64.40%,1.40%
202312270ANA,VEG,Brayden McNabb,mcnabbr01,0,0,0,0,2,0,15.72,0,17,16,51.50%,-16.20%
202312270ANA,VEG,Brett Howden,howdebr01,0,0,0,1,2,1,11.97,0,12,8,60.00%,-4.20%
202312270ANA,VEG,Chandler Stephenson,stephch02,0,0,0,2,0,0,17.17,0,24,24,50.00%,-21.80%
202312270ANA,VEG,Ivan Barbashev,barbaiv01,0,0,0,1,3,0,17.07,0,19,16,54.30%,-12.70%
202312270ANA,VEG,Jack Eichel,eicheja01,0,0,0,3,0,1,23.92,2,40,13,75.50%,20.70%
202312270ANA,VEG,Jonathan Marchessault,audymjo01,0,1,1,5,2,0,18.1,0,39,17,69.60%,11.00%
202312270ANA,VEG,Keegan Kolesar,koleske01,0,0,0,2,3,1,11.13,0,12,7,63.20%,-0.40%
202312270ANA,VEG,Mark Stone,stonema01,1,0,1,3,1,0,22.87,0,40,14,74.10%,18.50%
202312270ANA,VEG,Michael Amadio,amadimi01,0,0,0,2,2,0,12.77,0,12,7,63.20%,-0.40%
202312270ANA,VEG,Nicolas Hague,hagueni01,0,0,0,1,1,0,17.62,0,13,13,50.00%,-17.00%
202312270ANA,VEG,Nicolas Roy,royni01,0,0,0,1,0,0,13.88,0,14,5,73.70%,12.00%
202312270ANA,VEG,Paul Cotter,cottepa01,0,1,1,1,0,0,13.52,0,10,8,55.60%,-9.20%
202312270ANA,VEG,Pavel Dorofeyev,dorofpa01,0,0,0,5,0,1,11.5,0,19,13,59.40%,-5.50%
202312270ANA,VEG,William Karlsson,karlswi01,0,1,1,1,0,0,16.28,0,29,7,80.60%,23.90%
202312270ANA,VEG,Zach Whitecloud,whiteza01,0,0,0,0,1,2,18.1,0,19,14,57.60%,-8.00%
202312270ARI,ARI,Alexander Kerfoot,kerfoal01,0,0,0,1,0,1,19.22,0,14,16,46.70%,-11.50%
202312270ARI,ARI,Clayton Keller,kellecl01,0,0,0,2,1,0,18.8,0,15,12,55.60%,0.70%
202312270ARI,ARI,Jack McBain,mcbaija03,1,0,1,2,6,0,13.52,0,13,13,50.00%,-6.60%
202312270ARI,ARI,Jason Zucker,zuckeja01,1,1,2,4,1,0,14.65,4,19,4,82.60%,34.90%
202312270ARI,ARI,Juuso Välimäki,valimju01,0,0,0,3,2,1,19.88,0,19,12,61.30%,8.70%
202312270ARI,ARI,Lawson Crouse,crousla01,1,1,2,1,3,0,17.78,0,18,15,54.50%,-0.80%
202312270ARI,ARI,Liam O'Brien,obrieli01,0,0,0,0,5,0,9.88,0,5,2,71.40%,17.50%
202312270ARI,ARI,Logan Cooley,coolelo01,0,1,1,2,2,0,13.77,0,12,3,80.00%,28.90%
202312270ARI,ARI,Mathew Dumba,dumbama01,0,0,0,0,8,0,21.57,2,13,18,41.90%,-18.40%
202312270ARI,ARI,Matias Maccelli,maccema01,0,2,2,2,0,0,17.5,0,19,14,57.60%,3.70%
202312270ARI,ARI,Michael Carcone,carcomi01,0,0,0,0,0,2,11.78,2,11,12,47.80%,-9.20%
202312270ARI,ARI,Michael Kesselring,kessemi01,1,0,1,2,0,0,18.1,0,21,11,65.60%,15.00%
202312270ARI,ARI,Nick Bjugstad,bjugsni01,0,1,1,1,1,0,18.45,0,19,17,52.80%,-3.40%
202312270ARI,ARI,Nick Schmaltz,schmani01,0,0,0,2,0,0,19,0,19,11,63.30%,11.40%
202312270ARI,ARI,Sean Durzi,durzise01,1,3,4,2,0,2,23.62,0,31,14,68.90%,23.60%
202312270ARI,ARI,Travis Dermott,dermotr01,0,0,0,1,1,1,19.77,0,13,21,38.20%,-24.50%
202312270ARI,ARI,Troy Stecher,stechtr01,0,0,0,1,1,0,19.02,0,12,17,41.40%,-18.60%
202312270ARI,ARI,Zach Sanford,sanfoza01,0,0,0,1,2,2,10.98,0,11,11,50.00%,-6.30%
202312270ARI,COL,Andrew Cogliano,coglian01,0,0,0,0,1,0,12.92,0,5,11,31.20%,-16.10%
202312270ARI,COL,Bowen Byram,byrambo01,0,1,1,1,5,1,19.43,0,11,18,37.90%,-9.60%
202312270ARI,COL,Cale Makar,makarca01,0,2,2,5,0,3,25.92,0,26,25,51.00%,11.30%
202312270ARI,COL,Devon Toews,toewsde01,0,1,1,1,4,2,23.97,0,22,20,52.40%,12.10%
202312270ARI,COL,Fredrik Olofsson,olofsfr01,0,0,0,0,0,0,11.07,0,4,10,28.60%,-18.80%
202312270ARI,COL,Jack Johnson,johnsja02,0,0,0,0,1,0,17.72,0,8,14,36.40%,-10.70%
202312270ARI,COL,Joel Kiviranta,kivirjo01,0,0,0,0,3,1,10.77,0,5,9,35.70%,-10.60%
202312270ARI,COL,Jonathan Drouin,drouijo01,1,0,1,3,0,0,17.3,0,18,13,58.10%,18.40%
202312270ARI,COL,Josh Manson,mansojo01,0,1,1,1,7,1,20.78,4,14,23,37.80%,-10.80%
202312270ARI,COL,Kurtis MacDermid,macdeku01,0,0,0,0,1,0,4.12,0,2,3,40.00%,-5.20%
202312270ARI,COL,Logan O'Connor,oconnlo01,1,0,1,2,4,1,15.65,0,11,11,50.00%,6.30%
202312270ARI,COL,Mikko Rantanen,rantami01,1,1,2,2,1,1,24.22,0,22,25,46.80%,3.30%
202312270ARI,COL,Miles Wood,woodmi01,0,0,0,4,1,1,15.35,0,14,15,48.30%,4.50%
202312270ARI,COL,Nathan MacKinnon,mackina01,1,1,2,4,1,1,24.6,0,25,21,54.30%,16.20%
202312270ARI,COL,Ross Colton,coltoro01,0,1,1,0,4,1,11.27,0,10,11,47.60%,3.30%
202312270ARI,COL,Ryan Johansen,johanry01,0,0,0,1,0,0,15.23,0,8,13,38.10%,-8.50%
202312270ARI,COL,Sam Malinski,malinsa01,0,0,0,0,1,0,14.6,0,5,13,27.80%,-20.60%
202312270ARI,COL,Valeri Nichushkin,nichuva01,0,0,0,0,2,2,25.1,0,26,25,51.00%,11.30%
202312270BUF,BOS,Brad Marchand,marchbr03,0,2,2,2,1,0,17.95,4,18,14,56.20%,21.60%
202312270BUF,BOS,Brandon Carlo,carlobr01,0,0,0,2,0,1,21.6,2,20,25,44.40%,5.90%
202312270BUF,BOS,Charlie Coyle,coylech01,2,0,2,2,0,0,17.87,0,14,19,42.40%,2.10%
202312270BUF,BOS,Charlie McAvoy,mcavoch01,0,1,1,1,0,1,23.43,2,12,29,29.30%,-18.50%
202312270BUF,BOS,Danton Heinen,heineda01,0,0,0,1,0,0,14.97,2,15,18,45.50%,6.50%
202312270BUF,BOS,David Pastrňák,pastrda01,0,1,1,3,0,0,17.23,0,13,8,61.90%,25.90%
202312270BUF,BOS,Hampus Lindholm,lindhha01,0,0,0,0,1,4,23.97,0,19,26,42.20%,2.20%
202312270BUF,BOS,Jake DeBrusk,debruja01,0,2,2,3,1,2,16.32,0,15,20,42.90%,2.90%
202312270BUF,BOS,Jakub Lauko,laukoja01,0,0,0,1,0,0,7.7,0,2,13,13.30%,-32.00%
202312270BUF,BOS,James van Riemsdyk,vanrija01,0,1,1,1,0,0,12.7,0,17,14,54.80%,19.40%
202312270BUF,BOS,John Beecher,beechjo01,0,0,0,0,2,1,11.73,0,5,18,21.70%,-24.30%
202312270BUF,BOS,Kevin Shattenkirk,shattke01,0,0,0,1,0,1,13.68,0,11,10,52.40%,14.20%
202312270BUF,BOS,Mason Lohrei,lohrema01,1,0,1,2,2,4,19.7,0,11,26,29.70%,-16.90%
202312270BUF,BOS,Morgan Geekie,geekimo01,1,0,1,1,0,2,16.6,0,12,9,57.10%,20.00%
202312270BUF,BOS,Parker Wotherspoon,wothepa01,0,0,0,1,1,2,14.97,0,11,16,40.70%,-0.30%
202312270BUF,BOS,Patrick Brown,brownpa02,0,0,0,0,3,0,7.4,0,2,13,13.30%,-32.00%
202312270BUF,BOS,Pavel Zacha,zachapa01,0,0,0,3,1,0,16.88,0,10,10,50.00%,11.10%
202312270BUF,BOS,Trent Frederic,fredetr01,0,1,1,1,1,2,13.28,2,16,15,51.60%,14.90%
202312270BUF,BUF,Alex Tuch,tuchal01,0,0,0,2,0,0,19.97,0,23,11,67.60%,12.30%
202312270BUF,BUF,Casey Mittelstadt,mitteca01,0,1,1,0,0,1,19.67,2,24,12,66.70%,11.30%
202312270BUF,BUF,Connor Clifton,cliftco01,0,0,0,1,1,0,17.18,0,13,11,54.20%,-6.30%
202312270BUF,BUF,Dylan Cozens,cozendy01,0,0,0,2,0,0,17.67,0,22,12,64.70%,8.10%
202312270BUF,BUF,Erik Johnson,johnser01,1,0,1,1,1,0,12.23,0,10,9,52.60%,-7.80%
202312270BUF,BUF,Jack Quinn,quinnja01,0,0,0,4,2,0,19.97,2,25,15,62.50%,5.40%
202312270BUF,BUF,Jeff Skinner,skinnje01,0,0,0,1,0,0,15.55,2,16,12,57.10%,-2.70%
202312270BUF,BUF,John-Jason Peterka,peterjo01,0,0,0,1,0,1,18.83,0,25,10,71.40%,18.10%
202312270BUF,BUF,Jordan Greenway,greenjo02,0,0,0,1,2,0,13.78,0,9,15,37.50%,-27.60%
202312270BUF,BUF,Kyle Okposo,okposky01,0,0,0,1,0,1,13.23,0,13,13,50.00%,-11.90%
202312270BUF,BUF,Mattias Samuelsson,samuema02,0,0,0,1,3,4,20.08,0,22,20,52.40%,-10.80%
202312270BUF,BUF,Owen Power,powerow01,0,1,1,1,1,0,21.38,0,24,14,63.20%,6.30%
202312270BUF,BUF,Peyton Krebs,krebspe01,0,0,0,1,6,0,15.77,2,15,12,55.60%,-4.60%
202312270BUF,BUF,Rasmus Dahlin,dahlira01,0,0,0,5,0,3,25.87,0,31,23,57.40%,-3.30%
202312270BUF,BUF,Ryan Johnson,johnsry03,0,0,0,2,0,0,12.82,0,12,11,52.20%,-8.70%
202312270BUF,BUF,Tyson Jost,jostty01,0,0,0,1,0,0,6.88,2,5,5,50.00%,-10.00%
202312270BUF,BUF,Victor Olofsson,olofsvi01,0,0,0,1,1,0,15.43,0,20,9,69.00%,13.40%
202312270BUF,BUF,Zach Benson,bensoza01,0,0,0,0,0,0,10.92,0,15,7,68.20%,11.40%
202312270CGY,CGY,A.J. Greer,greeraj01,0,0,0,0,2,1,6.47,0,4,7,36.40%,-26.40%
202312270CGY,CGY,Andrew Mangiapane,mangian01,0,0,0,1,1,0,14.05,0,12,13,48.00%,-15.60%
202312270CGY,CGY,Blake Coleman,colembl01,0,0,0,3,3,0,19.6,0,18,20,47.40%,-18.90%
202312270CGY,CGY,Chris Tanev,tanevch01,0,0,0,2,0,5,22.48,0,19,18,51.40%,-13.00%
202312270CGY,CGY,Connor Zary,zaryco01,0,0,0,2,0,1,19.53,0,43,10,81.10%,36.00%
202312270CGY,CGY,Dennis Gilbert,gilbede01,0,0,0,1,0,0,11.35,2,13,6,68.40%,9.40%
202312270CGY,CGY,Dillon Dubé,dubedi01,0,0,0,1,1,0,9.33,0,5,13,27.80%,-38.20%
202312270CGY,CGY,Elias Lindholm,lindhel01,0,0,0,4,1,0,19.45,0,26,12,68.40%,11.40%
202312270CGY,CGY,Jonathan Huberdeau,huberjo01,0,0,0,3,0,1,17.55,0,19,14,57.60%,-3.90%
202312270CGY,CGY,MacKenzie Weegar,weegama01,0,0,0,2,2,5,22.02,0,27,24,52.90%,-12.90%
202312270CGY,CGY,Martin Pospisil,pospima01,0,0,0,2,5,0,11.17,0,20,7,74.10%,17.40%
202312270CGY,CGY,Mikael Backlund,backlmi01,0,0,0,3,0,0,19.4,2,21,15,58.30%,-3.10%
202312270CGY,CGY,Nazem Kadri,kadrina01,1,0,1,6,0,0,18.37,0,39,8,83.00%,36.20%
202312270CGY,CGY,Nick DeSimone,desimni01,0,0,0,0,1,0,8.7,0,12,6,66.70%,7.30%
202312270CGY,CGY,Noah Hanifin,hanifno01,0,0,0,1,1,2,27.58,0,28,21,57.10%,-5.60%
202312270CGY,CGY,Rasmus Andersson,anderra01,0,0,0,4,0,3,24.58,0,41,23,64.10%,7.40%
202312270CGY,CGY,Walker Duehr,duehrwa01,0,0,0,0,1,1,6.28,0,4,8,33.30%,-30.10%
202312270CGY,CGY,Yegor Sharangovich,sharaye01,0,1,1,3,0,0,20.18,0,33,15,68.80%,13.50%
202312270CGY,SEA,Adam Larsson,larssad01,0,1,1,1,1,3,24.13,0,16,43,27.10%,-23.70%
202312270CGY,SEA,Alexander Wennberg,wennbal01,1,0,1,2,0,2,19.67,0,11,37,22.90%,-27.10%
202312270CGY,SEA,Brandon Tanev,tanevbr01,0,0,0,0,0,3,15.57,2,4,31,11.40%,-39.20%
202312270CGY,SEA,Brian Dumoulin,dumoubr01,0,0,0,0,1,1,15.33,2,11,16,40.70%,1.50%
202312270CGY,SEA,Devin Shore,shorede01,0,0,0,1,2,2,7.47,0,4,6,40.00%,0.50%
202312270CGY,SEA,Eeli Tolvanen,tolvaee01,0,0,0,2,6,0,16.17,0,17,14,54.80%,20.40%
202312270CGY,SEA,Jamie Oleksiak,oleksja01,0,0,0,2,1,3,20.45,0,17,31,35.40%,-6.70%
202312270CGY,SEA,Jared McCann,mccanja01,0,1,1,1,0,1,16,2,9,23,28.10%,-15.40%
202312270CGY,SEA,Jordan Eberle,eberljo01,0,0,0,3,0,0,16.07,0,21,14,60.00%,28.50%
202312270CGY,SEA,Kailer Yamamoto,yamamka01,1,0,1,2,0,1,11.27,0,9,9,50.00%,12.30%
202312270CGY,SEA,Matthew Beniers,beniema01,0,0,0,1,0,0,16.2,0,20,13,60.60%,28.70%
202312270CGY,SEA,Oliver Bjorkstrand,bjorkol01,0,0,0,2,0,0,15,0,16,15,51.60%,16.10%
202312270CGY,SEA,Ryker Evans,evansry01,0,0,0,1,2,1,17.05,0,15,16,48.40%,11.80%
202312270CGY,SEA,Tomáš Tatar,tatarto01,0,0,0,2,0,1,16.3,0,17,15,53.10%,18.30%
202312270CGY,SEA,Tye Kartye,kartyty01,0,0,0,1,4,0,10.13,0,9,10,47.40%,9.30%
202312270CGY,SEA,Vince Dunn,dunnvi02,0,1,1,0,1,1,21.15,0,18,29,38.30%,-2.00%
202312270CGY,SEA,William Borgen,borgewi01,0,1,1,0,2,0,18.17,2,16,15,51.60%,16.10%
202312270CGY,SEA,Yanni Gourde,gourdya01,0,0,0,0,0,1,17.77,0,14,24,36.80%,-3.90%
202312270CHI,CHI,Alex Vlasic,vlasial01,0,1,1,0,0,2,20.27,0,16,13,55.20%,25.60%
202312270CHI,CHI,Anthony Beauvillier,beauvan01,0,1,1,3,2,0,14.48,2,13,15,46.40%,14.10%
202312270CHI,CHI,Colin Blackwell,blackco01,0,0,0,2,1,0,13.68,0,10,19,34.50%,-1.20%
202312270CHI,CHI,Connor Bedard,bedarco01,2,0,2,5,2,0,18.88,0,12,30,28.60%,-10.20%
202312270CHI,CHI,Connor Murphy,murphco02,0,1,1,2,3,2,20.22,0,15,14,51.70%,21.10%
202312270CHI,CHI,Isaak Phillips,phillis01,0,0,0,0,2,4,20.78,0,13,41,24.10%,-19.70%
202312270CHI,CHI,Jarred Tinordi,tinorja01,0,0,0,0,2,3,17.13,2,11,34,24.40%,-17.10%
202312270CHI,CHI,Jason Dickinson,dickija01,0,0,0,3,0,1,19.2,0,12,20,37.50%,2.80%
202312270CHI,CHI,Kevin Korchinski,korchke01,0,0,0,0,1,2,24.42,0,16,34,32.00%,-5.70%
202312270CHI,CHI,Lukas Reichel,reichlu01,0,0,0,2,0,0,9.15,0,10,11,47.60%,14.60%
202312270CHI,CHI,Mackenzie Entwistle,entwima01,0,0,0,0,3,0,7.78,0,8,10,44.40%,10.50%
202312270CHI,CHI,Nick Foligno,foligni01,0,0,0,0,2,0,20.43,0,12,31,27.90%,-11.40%
202312270CHI,CHI,Nikita Zaitsev,zaitsni01,0,0,0,2,2,3,17.48,0,13,24,35.10%,-0.50%
202312270CHI,CHI,Philipp Kurashev,kurasph01,0,1,1,2,0,2,18.15,2,12,32,27.30%,-12.50%
202312270CHI,CHI,Reese Johnson,johnsre01,0,0,0,0,1,1,9.55,2,7,11,38.90%,4.00%
202312270CHI,CHI,Ryan Donato,donatry01,0,0,0,2,2,0,15.13,0,12,19,38.70%,4.30%
202312270CHI,CHI,Taylor Raddysh,raddyta01,0,0,0,1,2,1,18.73,0,15,18,45.50%,13.60%
202312270CHI,CHI,Tyler Johnson,johnsty01,0,0,0,1,0,0,13.27,0,11,26,29.70%,-8.10%
202312270CHI,WPG,Adam Lowry,lowryad01,0,0,0,4,1,0,15,2,24,8,75.00%,13.90%
202312270CHI,WPG,Alex Iafallo,iafalal01,0,0,0,2,0,0,15.1,0,27,11,71.10%,9.30%
202312270CHI,WPG,Axel Jonsson-Fjällby,jonssax01,0,1,1,0,0,0,8.75,0,9,9,50.00%,-17.00%
202312270CHI,WPG,Brenden Dillon,dillobr01,0,0,0,0,1,1,17.5,0,25,12,67.60%,4.30%
202312270CHI,WPG,Cole Perfetti,perfeco01,0,0,0,4,0,0,13.52,0,29,9,76.30%,16.70%
202312270CHI,WPG,Dominic Toninato,tonindo01,0,1,1,0,3,2,8.38,0,7,8,46.70%,-20.30%
202312270CHI,WPG,Dylan DeMelo,demeldy01,0,0,0,1,3,1,23.02,0,35,17,67.30%,4.60%
202312270CHI,WPG,Dylan Samberg,sambedy01,0,0,0,1,0,1,14.75,0,20,12,62.50%,-2.80%
202312270CHI,WPG,Gabriel Vilardi,vilarga01,0,0,0,3,0,0,20.22,0,19,13,59.40%,-6.90%
202312270CHI,WPG,Josh Morrissey,morrijo04,0,0,0,4,1,3,24.87,0,37,20,64.90%,0.60%
202312270CHI,WPG,Mark Scheifele,scheima01,0,0,0,1,0,0,22.95,0,20,19,51.30%,-19.20%
202312270CHI,WPG,Mason Appleton,applema01,0,0,0,3,4,0,15.27,0,24,7,77.40%,17.00%
202312270CHI,WPG,Morgan Barron,barromo01,1,0,1,1,1,0,10.92,0,9,10,47.40%,-20.20%
202312270CHI,WPG,Nate Schmidt,schmina01,0,0,0,4,4,4,18.8,0,18,14,56.20%,-11.20%
202312270CHI,WPG,Neal Pionk,pionkne01,0,0,0,4,4,0,19.9,0,28,12,70.00%,7.90%
202312270CHI,WPG,Nikolaj Ehlers,ehlerni01,0,0,0,3,1,0,21.73,0,19,14,57.60%,-9.40%
202312270CHI,WPG,Nino Niederreiter,niedeni01,0,0,0,3,2,0,16.38,0,22,8,73.30%,11.40%
202312270CHI,WPG,Vladislav Namestnikov,namesvl01,0,0,0,0,0,0,16.15,2,31,12,72.10%,11.40%
202312270LAK,LAK,Adrian Kempe,kempead01,2,0,2,4,2,1,16.07,0,19,21,47.50%,-14.40%
202312270LAK,LAK,Alex Laferriere,laferal01,0,1,1,6,2,0,12.57,7,20,11,64.50%,8.80%
202312270LAK,LAK,Andreas Englund,engluan01,0,0,0,1,2,1,16.3,0,28,9,75.70%,24.70%
202312270LAK,LAK,Anže Kopitar,kopitan01,0,0,0,1,0,0,15.83,0,18,23,43.90%,-19.60%
202312270LAK,LAK,Arthur Kaliyev,kaliyar01,0,1,1,4,1,0,14.68,0,25,8,75.80%,23.90%
202312270LAK,LAK,Blake Lizotte,lizotbl01,0,0,0,2,0,0,13.72,2,15,14,51.70%,-7.60%
202312270LAK,LAK,Carl Grundström,grundca01,0,1,1,2,2,0,15.3,0,17,10,63.00%,6.60%
202312270LAK,LAK,Drew Doughty,doughdr01,0,1,1,0,1,1,22.8,2,29,20,59.20%,2.40%
202312270LAK,LAK,Jordan Spence,spencjo01,0,1,1,2,2,0,16.38,0,23,13,63.90%,8.50%
202312270LAK,LAK,Kevin Fiala,fialake01,1,0,1,3,0,1,13.3,0,23,11,67.60%,13.20%
202312270LAK,LAK,Matt Roy,royma04,0,1,1,1,5,4,20.9,0,27,27,50.00%,-12.70%
202312270LAK,LAK,Michael Anderson,andermi02,0,1,1,2,2,2,20,0,18,18,50.00%,-10.40%
202312270LAK,LAK,Phillip Danault,danauph01,0,0,0,5,1,2,17.47,0,25,16,61.00%,4.80%
202312270LAK,LAK,Pierre-Luc Dubois,duboipi01,1,0,1,2,0,1,16.67,0,25,9,73.50%,21.10%
202312270LAK,LAK,Quinton Byfield,byfiequ01,0,0,0,1,0,0,11.17,0,16,16,50.00%,-10.00%
202312270LAK,LAK,Trevor Lewis,lewistr01,1,0,1,2,0,3,12.3,0,15,9,62.50%,5.90%
202312270LAK,LAK,Trevor Moore,mooretr01,0,0,0,4,0,3,18.52,0,24,20,54.50%,-4.60%
202312270LAK,LAK,Vladislav Gavrikov,gavrivl01,0,0,0,1,0,1,20.03,0,23,29,44.20%,-21.70%
202312270LAK,SJS,Alexander Barabanov,barabal01,0,0,0,1,2,0,15.18,0,10,26,27.80%,-19.70%
202312270LAK,SJS,Anthony Duclair,duclaan01,0,0,0,1,0,0,11.4,0,14,7,66.70%,28.80%
202312270LAK,SJS,Calen Addison,addisca01,0,0,0,1,1,1,16.63,0,12,24,33.30%,-12.20%
202312270LAK,SJS,Fabian Zetterlund,zettefa01,1,0,1,1,1,1,18.42,0,17,21,44.70%,3.30%
202312270LAK,SJS,Filip Zadina,zadinfi01,0,0,0,2,0,2,15.48,0,21,19,52.50%,14.40%
202312270LAK,SJS,Henry Thrun,thrunhe01,0,0,0,2,3,1,19.18,0,15,22,40.50%,-2.50%
202312270LAK,SJS,Jack Studnicka,studnja01,0,0,0,1,1,0,11.28,0,7,17,29.20%,-15.90%
202312270LAK,SJS,Jan Rutta,ruttaja02,0,0,0,0,1,1,17.23,0,11,24,31.40%,-14.70%
202312270LAK,SJS,Justin Bailey,baileju01,0,0,0,2,1,1,13.98,0,12,17,41.40%,-1.20%
202312270LAK,SJS,Kevin Labanc,labanke01,0,0,0,0,2,0,11.67,2,7,18,28.00%,-17.50%
202312270LAK,SJS,Kyle Burroughs,burroky01,0,0,0,2,5,2,21.45,0,28,24,53.80%,18.50%
202312270LAK,SJS,Luke Kunin,kuninlu01,0,0,0,0,4,0,12,7,11,15,42.30%,0.00%
202312270LAK,SJS,Mario Ferraro,ferrama01,0,0,0,2,2,4,21.78,0,28,35,44.40%,3.90%
202312270LAK,SJS,Mikael Granlund,granlmi01,0,0,0,3,0,0,18.9,2,18,25,41.90%,-0.70%
202312270LAK,SJS,Mike Hoffman,hoffmmi02,0,0,0,0,1,0,12.78,0,11,15,42.30%,0.00%
202312270LAK,SJS,Nikita Okhotyuk,okhotni01,0,0,0,0,2,1,16.1,0,14,21,40.00%,-3.10%
202312270LAK,SJS,Tomáš Hertl,hertlto01,0,0,0,5,0,1,22.3,0,27,32,45.80%,6.10%
202312270LAK,SJS,William Eklund,eklunwi01,0,0,0,2,0,1,18.22,0,25,23,52.10%,15.00%
202312270MIN,DET,Alex DeBrincat,debrial01,1,1,2,4,3,0,18.08,0,27,21,56.20%,3.90%
202312270MIN,DET,Andrew Copp,coppan01,0,0,0,2,0,1,13.38,0,10,9,52.60%,-1.70%
202312270MIN,DET,Austin Czarnik,czarnau01,0,0,0,2,0,0,12.72,0,11,11,50.00%,-4.90%
202312270MIN,DET,Ben Chiarot,chiarbe01,0,0,0,3,2,0,17.88,2,15,16,48.40%,-7.70%
202312270MIN,DET,Daniel Sprong,spronda01,1,0,1,3,1,0,14.35,0,13,9,59.10%,6.40%
202312270MIN,DET,David Perron,perroda01,0,0,0,0,2,0,13.7,2,15,7,68.20%,17.70%
202312270MIN,DET,Dylan Larkin,larkidy01,0,0,0,3,1,1,20.35,0,27,25,51.90%,-3.80%
202312270MIN,DET,J.T. Compher,comphj.01,0,1,1,0,0,1,16.12,0,18,11,62.10%,10.90%
202312270MIN,DET,Jake Walman,walmaja01,0,0,0,0,1,0,21.7,0,22,23,48.90%,-8.50%
202312270MIN,DET,Jonatan Berggren,berggjo02,0,1,1,2,0,0,12.42,0,11,10,52.40%,-1.90%
202312270MIN,DET,Justin Holl,hollju01,0,0,0,0,0,1,17.33,0,10,15,40.00%,-18.00%
202312270MIN,DET,Lucas Raymond,raymolu01,0,0,0,1,1,0,14.28,0,13,12,52.00%,-2.50%
202312270MIN,DET,Michael Rasmussen,rasmumi01,0,0,0,1,4,0,12.57,0,9,9,50.00%,-4.70%
202312270MIN,DET,Moritz Seider,seidemo01,0,0,0,0,1,2,25.08,0,30,23,56.60%,4.90%
202312270MIN,DET,Patrick Kane,kanepa01,1,0,1,3,0,0,17.53,0,25,20,55.60%,2.70%
202312270MIN,DET,Robby Fabbri,fabbrro01,0,0,0,1,0,0,13.72,0,14,8,63.60%,12.00%
202312270MIN,DET,Shayne Gostisbehere,gostish01,0,1,1,2,0,2,18.8,0,23,14,62.20%,12.20%
202312270MIN,DET,Simon Edvinsson,edvinsi01,0,1,1,1,3,0,15.98,0,12,11,52.20%,-2.20%
202312270MIN,MIN,Alex Goligoski,goligal01,0,0,0,1,1,2,16.62,0,14,20,41.20%,-6.90%
202312270MIN,MIN,Brandon Duhaime,duhaibr01,0,0,0,0,1,0,12.43,0,9,18,33.30%,-16.70%
202312270MIN,MIN,Brock Faber,faberbr01,0,0,0,2,2,3,25.92,0,27,24,52.90%,12.60%
202312270MIN,MIN,Connor Dewar,dewarco01,0,0,0,2,0,0,10.6,0,11,16,40.70%,-7.00%
202312270MIN,MIN,Dakota Mermis,mermida01,0,1,1,1,3,1,16.58,0,10,16,38.50%,-9.80%
202312270MIN,MIN,Frédérick Gaudreau,gaudrfr01,0,0,0,1,0,2,15.08,0,9,16,36.00%,-12.90%
202312270MIN,MIN,Jacob Middleton,middlja01,0,1,1,1,5,1,23.72,2,21,25,45.70%,-0.60%
202312270MIN,MIN,Joel Eriksson Ek,eriksjo02,0,1,1,2,3,0,21.18,0,22,19,53.70%,12.00%
202312270MIN,MIN,Jonathon Merrill,merrijo01,0,0,0,0,1,1,15.52,2,10,13,43.50%,-3.20%
202312270MIN,MIN,Kirill Kaprizov,kapriki01,1,1,2,6,0,1,20.25,0,24,19,55.80%,15.80%
202312270MIN,MIN,Marco Rossi,rossima01,0,1,1,3,0,0,16.25,0,16,9,64.00%,23.10%
202312270MIN,MIN,Marcus Foligno,foligma01,1,0,1,1,4,0,14.93,0,11,16,40.70%,-7.00%
202312270MIN,MIN,Marcus Johansson,johanma03,2,1,3,3,0,1,13.63,0,9,10,47.40%,1.70%
202312270MIN,MIN,Matt Boldy,boldyma01,1,0,1,3,0,0,19.72,0,22,17,56.40%,15.90%
202312270MIN,MIN,Pat Maroon,maroopa01,0,0,0,0,2,0,13.73,0,10,13,43.50%,-3.20%
202312270MIN,MIN,Ryan Hartman,hartmry01,1,0,1,4,0,1,13.05,0,10,10,50.00%,4.80%
202312270MIN,MIN,Vinni Lettieri,lettivi01,0,0,0,1,4,0,9.45,0,8,12,40.00%,-7.30%
202312270MIN,MIN,Zach Bogosian,bogosza01,0,1,1,0,3,3,18.2,0,16,23,41.00%,-7.60%
202312270NJD,CBJ,Adam Fantilli,fantiad01,0,1,1,1,2,0,15.18,0,19,15,55.90%,11.80%
202312270NJD,CBJ,Alexandre Texier,texieal01,0,1,1,0,1,1,14.95,0,14,24,36.80%,-14.20%
202312270NJD,CBJ,Brendan Gaunce,gauncbr01,0,1,1,1,4,0,10.52,2,12,16,42.90%,-5.20%
202312270NJD,CBJ,Cole Sillinger,sillico01,0,0,0,1,2,2,16.35,2,15,19,44.10%,-3.90%
