GameID,Team,Time,Player,PlayerID,Penalty,PIM
202403210ANA,CHI,40.25,Alex Vlasic,vlasial01,Fighting,5 min
202403210ANA,CHI,48.97,Connor Bedard,bedarco01,High Sticking,2 min
202403210ANA,CHI,49.62,Nick Foligno,foligni01,Slashing,2 min
202403240ANA,ANA,15.98,Alex Killorn,killoal01,Boarding,2 min
202403240ANA,TBL,16.82,Darren Raddysh,raddyda01,Holding,2 min
202403240ANA,TBL,23.97,Brandon Hagel,hagelbr01,Holding Stick,2 min
202403240ANA,TBL,24.95,Tyler Motte,mottety01,Tripping,2 min
202403240ANA,ANA,29.33,Ben Meyers,meyerbe01,Cross Checking,2 min
202403240ANA,ANA,33.23,Frank Vatrano,vatrafr01,Roughing,2 min
202403240ANA,TBL,37.88,Mathew Dumba,dumbama01,Tripping,2 min
202404050ANA,ANA,4.12,Ross Johnston,johnsro02,Slashing,2 min
202404050ANA,SEA,10.2,Eeli Tolvanen,tolvaee01,Interference,2 min
202404050ANA,ANA,30.22,Gustav Lindström,lindsgu01,High Sticking,2 min
202404050ANA,ANA,31.87,Radko Gudas,gudasra01,Tripping,2 min
202404050ANA,ANA,32.73,Cam Fowler,fowleca01,Cross Checking,2 min
202404050ANA,ANA,57.47,Cam Fowler,fowleca01,Hooking,2 min
202404050ANA,SEA,58.85,Oliver Bjorkstrand,bjorkol01,Tripping,2 min
202404050ANA,ANA,58.85,Gustav Lindström,lindsgu01,Illegal Check to Head,2 min
202404070ANA,STL,5.6,Matthew Kessel,kessema01,Tripping,2 min
202404070ANA,ANA,19.95,Ryan Strome,stromry01,Boarding,2 min
202404070ANA,STL,33.12,Jordan Binnington,binnijo01,Roughing,2 min
202404070ANA,ANA,33.12,Ross Johnston,johnsro02,High Sticking,2 min
202404070ANA,ANA,33.12,Ross Johnston,johnsro02,High Sticking,2 min
202404070ANA,STL,39.02,Tyler Tucker,tuckety01,Holding Stick,2 min
202404070ANA,ANA,41.85,Frank Vatrano,vatrafr01,Interference,2 min
202404090ANA,ANA,9.42,Troy Terry,terrytr01,Tripping,2 min
202404090ANA,LAK,19.73,Trevor Moore,mooretr01,Hooking,2 min
202404090ANA,LAK,42.38,Anže Kopitar,kopitan01,Interference,2 min
202404090ANA,LAK,50.33,Viktor Arvidsson,arvidvi01,Interference,2 min
202404090ANA,ANA,56.35,Lukáš Dostál,dostalu01,Tripping,2 min
202404120ANA,CGY,4.92,Jonathan Huberdeau,huberjo01,Hooking,2 min
202404120ANA,CGY,10.13,Brayden Pachal,pachabr01,Tripping,2 min
202404120ANA,ANA,10.38,Jakob Silfverberg,silfvja01,Hooking,2 min
202404120ANA,ANA,25.07,Benoit-Olivier Groulx,groulbe01,Slashing,2 min
202404120ANA,ANA,25.72,Bench,,Delay of Game,2 min
202404120ANA,ANA,32.52,Isac Lundeström,lundeis01,High Sticking,2 min
202404120ANA,CGY,34.15,Rasmus Andersson,anderra01,Roughing,2 min
202404120ANA,ANA,34.15,Alex Killorn,killoal01,Cross Checking,2 min
202404120ANA,ANA,53.97,Radko Gudas,gudasra01,High Sticking,2 min
202310210ARI,ANA,15.15,Radko Gudas,gudasra01,Interference,2 min
202310210ARI,ANA,17.53,Leo Carlsson,carlsle01,Interference,2 min
202310210ARI,ARI,19.32,Michael Carcone,carcomi01,Slashing,2 min
202310210ARI,ANA,23.48,Adam Henrique,henriad01,Roughing,2 min
202310210ARI,ARI,23.48,Jason Zucker,zuckeja01,Roughing,2 min
202310210ARI,ANA,25.32,Frank Vatrano,vatrafr01,Hooking,2 min
202310210ARI,ANA,28,Ross Johnston,johnsro02,Fighting,5 min
202310210ARI,ARI,28,Liam O'Brien,obrieli01,Fighting,5 min
202310210ARI,ARI,36.37,Clayton Keller,kellecl01,Roughing,2 min
202310210ARI,ANA,39.38,Frank Vatrano,vatrafr01,Tripping,2 min
202310210ARI,ANA,41.72,Mason McTavish,mctavma01,Elbowing,2 min
202310210ARI,ARI,46.1,Lawson Crouse,crousla01,Illegal Equipment,2 min
202310210ARI,ARI,56.73,Travis Dermott,dermotr01,Unsportsmanlike Conduct,2 min
202310210ARI,ANA,56.73,Frank Vatrano,vatrafr01,Roughing,2 min
202310270ARI,ARI,12.17,Liam O'Brien,obrieli01,Tripping,2 min
202310270ARI,ARI,15.6,Nick Schmaltz,schmani01,Hooking,2 min
202310270ARI,LAK,23.87,Phillip Danault,danauph01,Holding,2 min
202310270ARI,LAK,32.83,Pierre-Luc Dubois,duboipi01,Hooking,2 min
202310270ARI,ARI,35.57,Jack McBain,mcbaija03,Holding,2 min
202310270ARI,ARI,39.78,Zach Sanford,sanfoza01,Tripping,2 min
202310270ARI,ARI,58.2,Clayton Keller,kellecl01,High Sticking,2 min
202310300ARI,CHI,14.62,Connor Murphy,murphco02,Tripping,2 min
202310300ARI,CHI,15.98,Nick Foligno,foligni01,Fighting,5 min
202310300ARI,ARI,15.98,Liam O'Brien,obrieli01,Fighting,5 min
202310300ARI,CHI,17.52,Connor Bedard,bedarco01,Slashing,2 min
202310300ARI,ARI,29.07,Liam O'Brien,obrieli01,Cross Checking,2 min
202310300ARI,CHI,32.47,Isaak Phillips,phillis01,Holding,2 min
202310300ARI,ARI,39,Jack McBain,mcbaija03,Fighting,5 min
202310300ARI,CHI,39,Jarred Tinordi,tinorja01,Fighting,5 min
202310300ARI,ARI,45.02,Josh Brown,brownjo01,Tripping,2 min
202310300ARI,ARI,48.12,Josh Brown,brownjo01,Holding,2 min
202310300ARI,CHI,48.12,Corey Perry,perryco01,Roughing,2 min
202310300ARI,CHI,57.82,Isaak Phillips,phillis01,Cross Checking,2 min
202311020ARI,ARI,3.37,Nick Bjugstad,bjugsni01,Tripping,2 min
202311020ARI,MTL,6.28,Justin Barron,barroju01,Interference in crease,Penalty Shot (Nick Schmaltz - Goal)
202311020ARI,ARI,11.95,Michael Carcone,carcomi01,Holding,2 min
202311020ARI,ARI,32.3,Michael Carcone,carcomi01,High Sticking,2 min
202311020ARI,MTL,37.3,Joel Armia,armiajo01,Interference,2 min
202311020ARI,ARI,41.4,Clayton Keller,kellecl01,Roughing,2 min
202311020ARI,MTL,45.37,Arber Xhekaj,xhekaar01,Cross Checking,2 min
202311020ARI,ARI,48.7,Matias Maccelli,maccema01,Tripping,2 min
202311020ARI,MTL,51.27,Justin Barron,barroju01,Holding,2 min
202311020ARI,MTL,53.92,Mike Matheson,mathemi01,Tripping,2 min
202311040ARI,WPG,7.37,Josh Morrissey,morrijo04,High Sticking,2 min
202311040ARI,ARI,12.12,Logan Cooley,coolelo01,Slashing,2 min
202311040ARI,ARI,21.87,Sean Durzi,durzise01,Interference,2 min
202311040ARI,WPG,32.82,Brenden Dillon,dillobr01,Holding,2 min
202311040ARI,ARI,36.48,Barrett Hayton,haytoba01,Interference,2 min
202311040ARI,WPG,54.77,Dylan DeMelo,demeldy01,Tripping,2 min
202311070ARI,SEA,16.62,Yanni Gourde,gourdya01,Slashing,2 min
202311070ARI,SEA,20,Yanni Gourde,gourdya01,Hooking,2 min
202311070ARI,ARI,20,Clayton Keller,kellecl01,Unsportsmanlike Conduct,2 min
202311070ARI,SEA,22.83,Kailer Yamamoto,yamamka01,Hooking,2 min
202311070ARI,ARI,28.77,Liam O'Brien,obrieli01,Roughing,2 min
202311070ARI,SEA,31.92,Yanni Gourde,gourdya01,Interference,2 min
202311070ARI,ARI,37.05,Lawson Crouse,crousla01,Roughing,2 min
202311070ARI,SEA,37.05,Vince Dunn,dunnvi02,Roughing,2 min
202311070ARI,ARI,40.73,Troy Stecher,stechtr01,Tripping,2 min
202311070ARI,SEA,41.45,Vince Dunn,dunnvi02,Cross Checking,2 min
202311070ARI,ARI,49.35,Sean Durzi,durzise01,Delay of Game,2 min
202311200ARI,LAK,2.78,Jaret Anderson-Dolan,anderja01,Hooking,2 min
202311200ARI,ARI,12.03,Sean Durzi,durzise01,Slashing,2 min
202311200ARI,ARI,17.95,Josh Brown,brownjo01,Instigator,2 min
202311200ARI,ARI,17.95,Josh Brown,brownjo01,Fighting,5 min
202311200ARI,ARI,17.95,Josh Brown,brownjo01,Instigator,10 min
202311200ARI,LAK,17.95,Andreas Englund,engluan01,Fighting,5 min
202311200ARI,LAK,24.6,Anže Kopitar,kopitan01,Hooking,2 min
202311200ARI,LAK,28.25,Pierre-Luc Dubois,duboipi01,Roughing,2 min
202311200ARI,ARI,43.87,Mathew Dumba,dumbama01,Hooking,2 min
202311200ARI,ARI,46.38,Bench,,Too Many Men on the Ice,2 min
202311200ARI,LAK,47.85,Adrian Kempe,kempead01,High Sticking,4 min
202311200ARI,LAK,58.82,Pierre-Luc Dubois,duboipi01,Holding,2 min
202311220ARI,STL,4.33,Brayden Schenn,schenbr01,Slashing,2 min
202311220ARI,STL,22.53,Scott Perunovich,perunsc01,Holding Stick,2 min
202311220ARI,ARI,41.02,Michael Kesselring,kessemi01,Roughing,2 min
202311220ARI,STL,41.02,Alexey Toropchenko,toropal01,Kneeing,2 min
202311220ARI,ARI,45.43,Michael Kesselring,kessemi01,Roughing,2 min
202311220ARI,ARI,45.43,Liam O'Brien,obrieli01,Unsportsmanlike Conduct,10 min
202311220ARI,ARI,46.18,Troy Stecher,stechtr01,Slashing,2 min
202311220ARI,ARI,50.6,Mathew Dumba,dumbama01,Tripping,2 min
202311280ARI,ARI,3.25,Josh Brown,brownjo01,Fighting,5 min
202311280ARI,TBL,3.25,Tanner Jeannot,jeannta01,Fighting,5 min
202311280ARI,ARI,22.35,Mathew Dumba,dumbama01,Hooking,2 min
202311280ARI,ARI,51.47,Liam O'Brien,obrieli01,Tripping,2 min
202311280ARI,TBL,56.17,Steven Stamkos,stamkst01,Slashing,2 min
202311280ARI,TBL,59.33,Nikita Kucherov,kucheni01,Boarding,2 min
202311300ARI,COL,14.1,Josh Manson,mansojo01,Holding,2 min
202311300ARI,ARI,18.13,Lawson Crouse,crousla01,Tripping,2 min
202311300ARI,ARI,29.65,Michael Carcone,carcomi01,Holding,2 min
202311300ARI,COL,36.18,Caleb Jones,jonesca01,Interference,2 min
202311300ARI,COL,49.82,Josh Manson,mansojo01,Fighting,5 min
202311300ARI,ARI,49.82,Liam O'Brien,obrieli01,Unsportsmanlike Conduct,2 min
202311300ARI,ARI,49.82,Liam O'Brien,obrieli01,Fighting,5 min
202311300ARI,COL,62.6,Bowen Byram,byrambo01,Slashing,2 min
202312020ARI,STL,10.98,Torey Krug,krugto01,High Sticking,2 min
202312020ARI,ARI,12.87,Nick Bjugstad,bjugsni01,Hooking,2 min
202312020ARI,STL,15.03,Sammy Blais,blaissa01,Roughing,2 min
202312020ARI,ARI,24.77,Juuso Välimäki,valimju01,Interference,2 min
202312020ARI,ARI,33.43,Bench,,Bench Penalty,2 min
202312020ARI,ARI,34.27,Josh Brown,brownjo01,Roughing,2 min
202312020ARI,STL,34.27,Pavel Buchnevich,buchnpa01,Roughing,2 min
202312040ARI,ARI,4.67,Troy Stecher,stechtr01,Interference,2 min
202312040ARI,WSH,8.05,Nicolas Aubé-Kubel,aubekni01,Tripping,2 min
202312040ARI,WSH,12.33,Tom Wilson,wilsoto01,Interference,2 min
202312040ARI,ARI,26.07,Liam O'Brien,obrieli01,Hooking,2 min
202312040ARI,ARI,32.45,Josh Brown,brownjo01,Holding,2 min
202312040ARI,ARI,35.5,Clayton Keller,kellecl01,Tripping,2 min
202312040ARI,WSH,38.07,Nic Dowd,dowdni01,Holding,2 min
202312040ARI,WSH,48.87,Nicolas Aubé-Kubel,aubekni01,Hooking,2 min
202312040ARI,WSH,48.87,Nicolas Aubé-Kubel,aubekni01,Roughing,2 min
202312040ARI,ARI,48.87,Michael Kesselring,kessemi01,Roughing,2 min
202312070ARI,PHI,15.5,Travis Sanheim,sanhetr01,High Sticking,2 min
202312070ARI,PHI,23.5,Sean Couturier,coutuse01,Hooking,2 min
202312070ARI,PHI,34.52,Olle Lycksell,lycksol01,Boarding,2 min
202312150ARI,SJS,2.52,Givani Smith,smithgi01,High Sticking,2 min
202312150ARI,SJS,10.12,Kaapo Kähkönen,kahkoka01,Delay of Game,2 min
202312150ARI,SJS,44.97,Nikita Okhotyuk,okhotni01,Interference,2 min
202312150ARI,SJS,53.2,Givani Smith,smithgi01,Hooking,2 min
202312160ARI,BUF,10.72,Casey Mittelstadt,mitteca01,Holding,2 min
202312160ARI,ARI,27.6,Troy Stecher,stechtr01,Tripping,2 min
202312160ARI,BUF,38.27,Mattias Samuelsson,samuema02,Holding,2 min
202312160ARI,BUF,59.57,Zach Benson,bensoza01,Roughing,2 min
202312160ARI,ARI,59.57,Mathew Dumba,dumbama01,Roughing,2 min
202312190ARI,ARI,5.65,Mathew Dumba,dumbama01,Fighting,5 min
202312190ARI,OTT,5.65,Brady Tkachuk,tkachbr01,Fighting,5 min
202312190ARI,OTT,9.6,Drake Batherson,bathedr01,Holding,2 min
202312190ARI,ARI,12.97,Alexander Kerfoot,kerfoal01,Holding,2 min
202312190ARI,ARI,19.07,Alexander Kerfoot,kerfoal01,Tripping,2 min
202312190ARI,OTT,26.03,Angus Crookshank,crookan01,Roughing,2 min
202312190ARI,ARI,26.03,Jason Zucker,zuckeja01,Cross Checking,2 min
202312190ARI,OTT,32,Parker Kelly,kellypa01,Holding,2 min
202312190ARI,OTT,45.77,Mark Kastelic,kastema01,Roughing,2 min
202312190ARI,OTT,45.77,Mark Kastelic,kastema01,Unsportsmanlike Conduct,2 min
202312190ARI,ARI,45.77,Jack McBain,mcbaija03,Roughing,2 min
202312190ARI,ARI,45.77,Jack McBain,mcbaija03,Unsportsmanlike Conduct,2 min
202312270ARI,COL,1.75,Josh Manson,mansojo01,Slashing,2 min
202312270ARI,ARI,1.75,Jason Zucker,zuckeja01,Roughing,2 min
202312270ARI,ARI,16.53,Jason Zucker,zuckeja01,Slashing,2 min
202312270ARI,COL,25.75,Josh Manson,mansojo01,Holding,2 min
202312270ARI,ARI,31.73,Michael Carcone,carcomi01,Tripping,2 min
202312270ARI,ARI,32.32,Mathew Dumba,dumbama01,Tripping,2 min
202401020ARI,FLA,11.9,Nick Cousins,cousini01,Roughing,2 min
202401020ARI,ARI,11.9,Alexander Kerfoot,kerfoal01,Roughing,2 min
202401020ARI,ARI,11.9,Alexander Kerfoot,kerfoal01,Interference,2 min
202401020ARI,FLA,19.2,Kevin Stenlund,stenlke01,Cross Checking,2 min
202401020ARI,ARI,22.93,Liam O'Brien,obrieli01,Tripping,2 min
202401020ARI,FLA,39.15,Gustav Forsling,forslgu02,Instigator,2 min
202401020ARI,FLA,39.15,Gustav Forsling,forslgu02,Fighting,5 min
202401020ARI,FLA,39.15,Gustav Forsling,forslgu02,Instigator,10 min
202401020ARI,ARI,39.15,Jason Zucker,zuckeja01,Boarding,5 min
202401020ARI,ARI,39.15,Jason Zucker,zuckeja01,Fighting,5 min
202401020ARI,ARI,39.15,Jason Zucker,zuckeja01,Misconduct,10 min
202401020ARI,ARI,47.32,Troy Stecher,stechtr01,Tripping,2 min
202401020ARI,ARI,49.95,Liam O'Brien,obrieli01,High Sticking,2 min
202401020ARI,ARI,49.95,Liam O'Brien,obrieli01,Misconduct,10 min
202401020ARI,FLA,54.45,Oliver Ekman-Larsson,ekmanol01,Holding,2 min
202401040ARI,ARI,7.75,Nick Bjugstad,bjugsni01,Tripping,2 min
202401040ARI,NYI,21.42,Mike Reilly,reillmi01,Cross Checking,2 min
202401040ARI,NYI,23.27,Cal Clutterbuck,cluttca01,Slashing,2 min
202401040ARI,ARI,56.12,Mathew Dumba,dumbama01,Interference,2 min
202401070ARI,ARI,4.78,Bench,,Too Many Men on the Ice,2 min
202401070ARI,ARI,9.82,J.J. Moser,moserja01,Holding Stick,2 min
202401070ARI,WPG,13.58,Dylan DeMelo,demeldy01,High Sticking,2 min
202401070ARI,WPG,20.32,Adam Lowry,lowryad01,Fighting,5 min
202401070ARI,ARI,20.32,Jack McBain,mcbaija03,Roughing,2 min
202401070ARI,ARI,20.32,Jack McBain,mcbaija03,Fighting,5 min
202401070ARI,WPG,38.62,Neal Pionk,pionkne01,Slashing,2 min
202401070ARI,ARI,48.85,Mathew Dumba,dumbama01,Hooking,2 min
202401090ARI,BOS,1.3,Trent Frederic,fredetr01,Holding,2 min
202401090ARI,ARI,3.97,Mathew Dumba,dumbama01,Hooking,2 min
202401090ARI,ARI,10.9,Clayton Keller,kellecl01,Cross Checking,2 min
202401090ARI,BOS,10.9,Brad Marchand,marchbr03,Cross Checking,2 min
202401090ARI,BOS,10.9,Brad Marchand,marchbr03,Unsportsmanlike Conduct,2 min
202401090ARI,ARI,10.9,Nick Schmaltz,schmani01,Roughing,2 min
202401090ARI,BOS,22.18,Trent Frederic,fredetr01,Fighting,5 min
202401090ARI,ARI,22.18,Liam O'Brien,obrieli01,Roughing,2 min
202401090ARI,ARI,22.18,Liam O'Brien,obrieli01,Fighting,5 min
202401090ARI,BOS,27.38,Matt Grzelcyk,grzelma01,Tripping,2 min
202401090ARI,ARI,43.22,Lawson Crouse,crousla01,Illegal Equipment,2 min
202401090ARI,ARI,45.92,Sean Durzi,durzise01,High Sticking,2 min
202401090ARI,BOS,51.48,Pavel Zacha,zachapa01,High Sticking,2 min
202401090ARI,BOS,60.9,Charlie Coyle,coylech01,Holding,2 min
202401090ARI,ARI,60.9,Mathew Dumba,dumbama01,Holding,2 min
202401110ARI,CGY,5.27,Nazem Kadri,kadrina01,Slashing,2 min
202401110ARI,ARI,19.22,Dylan Guenther,guentdy01,Hooking,2 min
202401110ARI,ARI,24.5,Sean Durzi,durzise01,Tripping,2 min
202401110ARI,ARI,28.85,Lawson Crouse,crousla01,Roughing,2 min
202401110ARI,CGY,28.85,Martin Pospisil,pospima01,Roughing,2 min
202401110ARI,ARI,45.53,Dylan Guenther,guentdy01,High Sticking,2 min
202401200ARI,ARI,1.1,Travis Dermott,dermotr01,Hooking,2 min
202401200ARI,NSH,9.87,Cole Smith,smithco02,High Sticking,2 min
202401200ARI,ARI,12.02,Matias Maccelli,maccema01,Tripping,2 min
202401200ARI,ARI,23.32,Travis Dermott,dermotr01,Tripping,2 min
202401200ARI,ARI,34.57,Lawson Crouse,crousla01,Hooking,2 min
202401200ARI,ARI,38.85,Michael Carcone,carcomi01,Tripping,2 min
202401200ARI,NSH,43.12,Tyson Barrie,barrity01,Tripping,2 min
202401200ARI,ARI,48.62,Bench,,Too Many Men on the Ice,2 min
202401220ARI,ARI,15.98,Logan Cooley,coolelo01,High Sticking,2 min
202401220ARI,PIT,25.7,Pierre-Olivier Joseph,joseppi01,Slashing,2 min
202401220ARI,PIT,33.57,Marcus Pettersson,pettema01,Tripping,2 min
202401220ARI,ARI,34.48,Alexander Kerfoot,kerfoal01,Slashing,2 min
202401220ARI,PIT,42.97,Jansen Harkins,harkija01,Hooking,2 min
202401220ARI,ARI,44.17,Jason Zucker,zuckeja01,Hooking,2 min
202402080ARI,ARI,11.85,Jason Zucker,zuckeja01,Tripping,2 min
202402080ARI,VEG,35.08,William Karlsson,karlswi01,Hooking,2 min
202402140ARI,MIN,5.27,Frédérick Gaudreau,gaudrfr01,Tripping,2 min
202402140ARI,MIN,8.25,Dakota Mermis,mermida01,Holding,2 min
202402140ARI,ARI,13.15,J.J. Moser,moserja01,High Sticking,2 min
202402140ARI,ARI,18.88,Mathew Dumba,dumbama01,Interference,2 min
202402140ARI,ARI,29.72,Nick Schmaltz,schmani01,Hooking,2 min
202402140ARI,MIN,40,Jonas Brodin,brodijo01,Roughing,2 min
202402140ARI,ARI,45.97,Mathew Dumba,dumbama01,High Sticking,2 min
202402140ARI,ARI,51.97,Travis Dermott,dermotr01,Holding,2 min
202402160ARI,CAR,20,Brady Skjei,skjeibr01,Tripping,2 min
202402160ARI,CAR,33.8,Jordan Martinook,martijo01,Hooking,2 min
202402160ARI,ARI,35.6,Nick Bjugstad,bjugsni01,Roughing,2 min
202402160ARI,CAR,40.63,Jordan Martinook,martijo01,Tripping,2 min
202402160ARI,ARI,52.58,J.J. Moser,moserja01,Interference,2 min
202402160ARI,CAR,54.75,Pyotr Kochetkov,kochepy01,Tripping,2 min
202402190ARI,ARI,1.55,Nick Bjugstad,bjugsni01,High Sticking,2 min
202402190ARI,ARI,12.52,Mathew Dumba,dumbama01,Slashing,2 min
202402190ARI,EDM,21.53,Mattias Janmark,janmama02,Hooking,2 min
202402190ARI,ARI,50.73,Jack McBain,mcbaija03,Roughing,2 min
202402190ARI,EDM,50.73,Corey Perry,perryco01,Roughing,2 min
202402190ARI,EDM,55.58,Evander Kane,kaneev01,Illegal Equipment,2 min
202402210ARI,ARI,3.15,Michael Carcone,carcomi01,Slashing,2 min
202402210ARI,ARI,13.97,Bench,,Too Many Men on the Ice,2 min
202402210ARI,ARI,14,Mathew Dumba,dumbama01,High Sticking,4 min
202402210ARI,ARI,18.2,Michael Kesselring,kessemi01,High Sticking,2 min
202402210ARI,TOR,22.17,John Tavares,tavarjo01,High Sticking,2 min
202402210ARI,TOR,28,Max Domi,domima01,Roughing,2 min
202402210ARI,ARI,28,Sean Durzi,durzise01,Roughing,2 min
202402210ARI,ARI,35.88,Sean Durzi,durzise01,Roughing,2 min
202402210ARI,TOR,35.88,William Nylander,nylanwi01,Roughing,2 min
202402210ARI,TOR,38.33,Pontus Holmberg,holmbpo01,Tripping,2 min
202402210ARI,TOR,39.88,William Nylander,nylanwi01,Tripping,2 min
202403050ARI,CHI,4.83,Kevin Korchinski,korchke01,Hooking,2 min
202403050ARI,ARI,8.98,Barrett Hayton,haytoba01,Interference,2 min
202403050ARI,ARI,9.53,Bench,,Too Many Men on the Ice,2 min
202403050ARI,CHI,19.75,Nick Foligno,foligni01,Tripping,2 min
202403050ARI,ARI,22.92,Liam O'Brien,obrieli01,Tripping,2 min
202403050ARI,ARI,32.22,J.J. Moser,moserja01,Delay of Game,2 min
202403050ARI,ARI,38.5,Barrett Hayton,haytoba01,Tripping,2 min
202403070ARI,ARI,1.7,Sean Durzi,durzise01,Tripping,2 min
202403070ARI,MIN,2.15,Marco Rossi,rossima01,Interference,2 min
202403070ARI,MIN,4.18,Dakota Mermis,mermida01,Slashing,2 min
202403070ARI,MIN,41.17,Marco Rossi,rossima01,Tripping,2 min
202403070ARI,ARI,42,Bench,,Delay of Game,2 min
202403070ARI,ARI,59.85,Josh Brown,brownjo01,Misconduct,10 min
202403070ARI,ARI,59.85,Patrik Koch,kochpa01,Misconduct,10 min
202403070ARI,MIN,59.85,Vinni Lettieri,lettivi01,Misconduct,10 min
202403070ARI,ARI,59.85,Liam O'Brien,obrieli01,Misconduct,10 min
202403070ARI,MIN,59.85,Mason Shaw,shawma01,Misconduct,10 min
202403080ARI,DET,9.65,David Perron,perroda01,Holding,2 min
202403080ARI,DET,15.6,Bench,,Too Many Men on the Ice,2 min
202403080ARI,ARI,34.12,Sean Durzi,durzise01,Interference,2 min
202403160ARI,NJD,3.65,Erik Haula,haulaer01,Tripping,2 min
202403160ARI,ARI,10.03,Michael Kesselring,kessemi01,Tripping,2 min
202403160ARI,NJD,13.25,Tomáš Nosek,nosekto01,Tripping,2 min
202403160ARI,ARI,38.3,Travis Dermott,dermotr01,Interference,2 min
202403160ARI,ARI,43.23,Josh Brown,brownjo01,Fighting,5 min
202403160ARI,NJD,43.23,Kurtis MacDermid,macdeku01,Fighting,5 min
202403220ARI,ARI,16.32,Alexander Kerfoot,kerfoal01,Holding,2 min
202403220ARI,ARI,20.17,Nick Bjugstad,bjugsni01,Tripping,2 min
202403220ARI,SEA,22.88,Adam Larsson,larssad01,High Sticking,2 min
202403220ARI,ARI,26.83,Michael Carcone,carcomi01,Tripping,2 min
202403220ARI,SEA,44.4,William Borgen,borgewi01,Fighting,5 min
202403220ARI,ARI,44.4,Michael Kesselring,kessemi01,Fighting,5 min
202403220ARI,SEA,48.53,Eeli Tolvanen,tolvaee01,High Sticking,2 min
202403240ARI,DAL,7.23,Logan Stankoven,stanklo01,Tripping,2 min
202403240ARI,ARI,13.73,J.J. Moser,moserja01,Holding,2 min
202403240ARI,DAL,14.25,Mason Marchment,marchma01,Holding,2 min
202403240ARI,ARI,15.25,Michael Carcone,carcomi01,Holding,2 min
202403240ARI,ARI,33.38,Juuso Välimäki,valimju01,Slashing,2 min
202403240ARI,ARI,36.77,Michael Kesselring,kessemi01,Holding,2 min
202403240ARI,DAL,45.33,Mason Marchment,marchma01,Tripping,2 min
202403240ARI,DAL,49.85,Chris Tanev,tanevch01,Holding,2 min
202403240ARI,DAL,50.48,Thomas Harley,harleth01,Delay of Game,2 min
202403260ARI,ARI,1.95,Liam O'Brien,obrieli01,Fighting,5 min
202403260ARI,CBJ,1.95,Mathieu Olivier,olivima01,Fighting,5 min
202403260ARI,ARI,10.65,Sean Durzi,durzise01,Tripping,2 min
202403260ARI,CBJ,19.43,Alexandre Texier,texieal01,High Sticking,2 min
202403260ARI,CBJ,32.97,Erik Gudbranson,gudbrer01,Slashing,2 min
202403260ARI,ARI,37.2,Josh Brown,brownjo01,Fighting,5 min
202403260ARI,CBJ,37.2,Erik Gudbranson,gudbrer01,Fighting,5 min
202403260ARI,ARI,38.28,Michael Kesselring,kessemi01,Tripping,2 min
202403260ARI,ARI,54.95,Michael Kesselring,kessemi01,High Sticking,2 min
202403260ARI,ARI,58.65,Michael Carcone,carcomi01,Slashing,2 min
202403260ARI,ARI,58.65,Michael Carcone,carcomi01,Fighting,5 min
202403260ARI,CBJ,58.65,James Malatesta,malatja01,Fighting,5 min
202403280ARI,NSH,19.37,Kiefer Sherwood,sherwki01,Boarding,2 min
202403280ARI,ARI,25.97,Liam O'Brien,obrieli01,Fighting,5 min
202403280ARI,NSH,25.97,Luke Schenn,schenlu01,Fighting,5 min
202403280ARI,NSH,26.87,Bench,,Too Many Men on the Ice,2 min
202403280ARI,ARI,30.13,Lawson Crouse,crousla01,Roughing,2 min
202403280ARI,NSH,37.52,Mark Jankowski,jankoma01,Cross Checking,2 min
202403280ARI,ARI,55.78,Nick Bjugstad,bjugsni01,Tripping,2 min
202403300ARI,NYR,15.72,Barclay Goodrow,goodrba01,High Sticking,2 min
202403300ARI,NYR,48.05,Ryan Lindgren,lindgry01,Hooking,2 min
202403300ARI,NYR,50.83,Zachary Jones,jonesza01,Delay of Game,2 min
202404030ARI,ARI,7.78,Nick Bjugstad,bjugsni01,Tripping,2 min
202404030ARI,VAN,18.75,J.T. Miller,millejt01,Cross Checking,2 min
202404030ARI,ARI,28.75,Josh Brown,brownjo01,Delay of Game,2 min
202404030ARI,ARI,30.25,Clayton Keller,kellecl01,Tripping,2 min
202404030ARI,ARI,31.23,Jack McBain,mcbaija03,Fighting,5 min
202404030ARI,VAN,31.23,J.T. Miller,millejt01,Fighting,5 min
202404030ARI,VAN,47.47,Quinn Hughes,hughequ01,Hooking,2 min
202404030ARI,VAN,50.05,Quinn Hughes,hughequ01,Tripping,2 min
202404050ARI,ARI,0.68,Sean Durzi,durzise01,Tripping,2 min
202404050ARI,VEG,17.88,Jonathan Marchessault,audymjo01,Interference,2 min
202404050ARI,ARI,20.85,Josh Brown,brownjo01,Slashing,2 min
202404050ARI,ARI,28.52,Alexander Kerfoot,kerfoal01,Hooking,2 min
202404050ARI,ARI,49.73,Juuso Välimäki,valimju01,Slashing,2 min
202404050ARI,VEG,59.43,Keegan Kolesar,koleske01,Slashing,2 min
202404170ARI,ARI,8.52,Jack McBain,mcbaija03,Hooking,2 min
202404170ARI,ARI,23.88,J.J. Moser,moserja01,Tripping,2 min
202404170ARI,EDM,41.92,Warren Foegele,foegewa01,Holding,2 min
202404170ARI,EDM,53.28,Mattias Ekholm,ekholma01,Interference,2 min
202310110BOS,CHI,2.83,Wyatt Kaiser,kaisewy01,Cross Checking,2 min
202310110BOS,BOS,14.97,Hampus Lindholm,lindhha01,Delay of Game,2 min
