Game_ID,Home Team,Away Team,Period,Time,Team,Player,Player_ID,Penalty,PIM
202312120PIT,PIT,ARI,1st Period,10:27,ARI,Liam O'Brien,obrieli01,Interference,2 min
202312120PIT,PIT,ARI,1st Period,10:31,PIT,Sidney Crosby,crosbsi01,Slashing,2 min
202312120PIT,PIT,ARI,1st Period,10:50,ARI,Nick Bjugstad,bjugsni01,Tripping,2 min
202312120PIT,PIT,ARI,1st Period,13:56,PIT,Tristan Jarry,jarrytr01,Tripping,2 min
202312120PIT,PIT,ARI,1st Period,15:47,PIT,Erik Karlsson,karlser01,High Sticking,2 min
202312120PIT,PIT,ARI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312120PIT,PIT,ARI,2nd Period,9:59,PIT,Jeff Carter,carteje01,Boarding,2 min
202312120PIT,PIT,ARI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312120PIT,PIT,ARI,3rd Period,2:25,ARI,Michael Kesselring,kessemi01,High Sticking,2 min
202312120PIT,PIT,ARI,3rd Period,10:57,PIT,Kris Letang,letankr01,Holding,2 min
202312120PIT,PIT,ARI,3rd Period,12:32,ARI,Bench,Bench,Too Many Men on the Ice,2 min
202312180PIT,PIT,MIN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312180PIT,PIT,MIN,1st Period,18:47,MIN,Zach Bogosian,bogosza01,Holding Stick,2 min
202312180PIT,PIT,MIN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312180PIT,PIT,MIN,2nd Period,5:42,MIN,Ryan Hartman,hartmry01,Holding Stick,2 min
202312180PIT,PIT,MIN,2nd Period,8:05,PIT,Kris Letang,letankr01,Interference,2 min
202312180PIT,PIT,MIN,2nd Period,12:18,PIT,Evgeni Malkin,malkiev01,Tripping,2 min
202312180PIT,PIT,MIN,2nd Period,18:52,MIN,Alex Goligoski,goligal01,Holding,2 min
202312180PIT,PIT,MIN,2nd Period,18:52,PIT,Evgeni Malkin,malkiev01,Roughing,2 min
202312180PIT,PIT,MIN,2nd Period,19:25,MIN,Joel Eriksson Ek,eriksjo02,Interference,2 min
202312180PIT,PIT,MIN,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312180PIT,PIT,MIN,3rd Period,5:45,MIN,Kirill Kaprizov,kapriki01,High Sticking,2 min
202312180PIT,PIT,MIN,3rd Period,7:27,MIN,Ryan Hartman,hartmry01,Interference,2 min
202312180PIT,PIT,MIN,3rd Period,7:27,PIT,Radim Zohorna,zohorra01,High Sticking,4 min
202312180PIT,PIT,MIN,3rd Period,12:21,MIN,Connor Dewar,dewarco01,Interference,2 min
202312210PIT,PIT,CAR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312210PIT,PIT,CAR,1st Period,9:51,CAR,Stefan Noesen,noesest01,Hooking,2 min
202312210PIT,PIT,CAR,1st Period,13:03,PIT,Evgeni Malkin,malkiev01,Hooking,2 min
202312210PIT,PIT,CAR,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312210PIT,PIT,CAR,2nd Period,4:40,CAR,Stefan Noesen,noesest01,Tripping,2 min
202312210PIT,PIT,CAR,2nd Period,8:25,CAR,Jack Drury,druryja01,Holding,2 min
202312210PIT,PIT,CAR,2nd Period,17:13,CAR,Brett Pesce,pescebr01,Roughing,2 min
202312210PIT,PIT,CAR,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312210PIT,PIT,CAR,3rd Period,15:18,PIT,Erik Karlsson,karlser01,Holding,2 min
202312210PIT,PIT,CAR,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period
202312210PIT,PIT,CAR,1st OT Period,3:46,CAR,Andrei Svechnikov,svechan01,Interference,2 min
202312300PIT,PIT,STL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312300PIT,PIT,STL,1st Period,7:49,PIT,Ryan Graves,gravery01,Tripping,2 min
202312300PIT,PIT,STL,1st Period,19:30,PIT,Valtteri Puustinen,puustva01,High Sticking,2 min
202312300PIT,PIT,STL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312300PIT,PIT,STL,2nd Period,6:03,STL,Sammy Blais,blaissa01,Interference,2 min
202312300PIT,PIT,STL,2nd Period,12:47,STL,Marco Scandella,scandma01,High Sticking,2 min
202312300PIT,PIT,STL,2nd Period,17:01,STL,Alexey Toropchenko,toropal01,Holding,2 min
202312300PIT,PIT,STL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312300PIT,PIT,STL,3rd Period,8:27,PIT,Radim Zohorna,zohorra01,Tripping,2 min
202312310PIT,PIT,NYI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312310PIT,PIT,NYI,1st Period,0:07,PIT,John Ludvig,ludvijo01,Fighting,5 min
202312310PIT,PIT,NYI,1st Period,0:07,NYI,Matt Martin,martima02,Fighting,5 min
202312310PIT,PIT,NYI,1st Period,11:31,PIT,Sidney Crosby,crosbsi01,Slashing,2 min
202312310PIT,PIT,NYI,1st Period,18:26,NYI,Bo Horvat,horvabo01,Holding,2 min
202312310PIT,PIT,NYI,1st Period,19:33,NYI,Simon Holmström,holmssi01,Tripping,2 min
202312310PIT,PIT,NYI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312310PIT,PIT,NYI,2nd Period,7:22,NYI,Bench,Bench,Too Many Men on the Ice,2 min
202312310PIT,PIT,NYI,2nd Period,8:34,PIT,Rickard Rakell,rakelri01,Slashing,2 min
202312310PIT,PIT,NYI,2nd Period,8:34,NYI,Alexander Romanov,romanal01,Roughing,2 min
202312310PIT,PIT,NYI,2nd Period,16:29,PIT,Drew O'Connor,oconndr01,Holding,2 min
202312310PIT,PIT,NYI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312310PIT,PIT,NYI,3rd Period,19:25,NYI,Bench,Bench,Faceoff Violation,2 min
202312310PIT,PIT,NYI,3rd Period,19:25,NYI,Bo Horvat,horvabo01,Misconduct,10 min
202401020PIT,PIT,WSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401020PIT,PIT,WSH,1st Period,17:45,PIT,Valtteri Puustinen,puustva01,Slashing,2 min
202401020PIT,PIT,WSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401020PIT,PIT,WSH,2nd Period,7:32,WSH,Joel Edmundson,edmunjo01,Hooking,2 min
202401020PIT,PIT,WSH,2nd Period,14:45,PIT,Jeff Carter,carteje01,Slashing,2 min
202401020PIT,PIT,WSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401020PIT,PIT,WSH,3rd Period,5:28,WSH,Martin Fehérváry,feherma01,Holding,2 min
202401020PIT,PIT,WSH,3rd Period,10:40,WSH,Ethan Bear,bearet01,Holding,2 min
202401060PIT,PIT,BUF,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401060PIT,PIT,BUF,1st Period,0:26,BUF,Alex Tuch,tuchal01,Tripping,2 min
202401060PIT,PIT,BUF,1st Period,9:07,BUF,Henri Jokiharju,jokihhe01,Holding,2 min
202401060PIT,PIT,BUF,1st Period,12:51,PIT,Noel Acciari,acciano01,Hooking,2 min
202401060PIT,PIT,BUF,1st Period,19:15,BUF,Mattias Samuelsson,samuema02,Boarding,2 min
202401060PIT,PIT,BUF,1st Period,19:40,PIT,Sidney Crosby,crosbsi01,Interference,2 min
202401060PIT,PIT,BUF,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401060PIT,PIT,BUF,3rd Period,3:04,PIT,Jansen Harkins,harkija01,Delay of Game,2 min
202401060PIT,PIT,BUF,3rd Period,5:57,BUF,Connor Clifton,cliftco01,Interference,2 min
202401060PIT,PIT,BUF,3rd Period,5:57,BUF,Zemgus Girgensons,girgeze01,Slashing,2 min
202401110PIT,PIT,VAN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401110PIT,PIT,VAN,1st Period,6:03,PIT,Sidney Crosby,crosbsi01,Tripping,2 min
202401110PIT,PIT,VAN,1st Period,8:38,VAN,Ilya Mikheyev,mikheil01,Interference,2 min
202401110PIT,PIT,VAN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401110PIT,PIT,VAN,2nd Period,15:17,VAN,Quinn Hughes,hughequ01,Delay of Game,2 min
202401110PIT,PIT,VAN,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401110PIT,PIT,VAN,3rd Period,5:24,VAN,J.T. Miller,millejt01,Roughing,2 min
202401110PIT,PIT,VAN,3rd Period,11:57,PIT,Lars Eller,ellerla01,Cross Checking,2 min
202401110PIT,PIT,VAN,3rd Period,14:49,VAN,Filip Hronek,hronefi01,Holding,2 min
202401150PIT,PIT,SEA,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401150PIT,PIT,SEA,1st Period,13:12,SEA,Kailer Yamamoto,yamamka01,Interference,2 min
202401150PIT,PIT,SEA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401150PIT,PIT,SEA,2nd Period,10:11,PIT,Evgeni Malkin,malkiev01,High Sticking,2 min
202401150PIT,PIT,SEA,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401150PIT,PIT,SEA,3rd Period,4:28,PIT,Jansen Harkins,harkija01,Interference,2 min
202401150PIT,PIT,SEA,3rd Period,11:06,SEA,Eeli Tolvanen,tolvaee01,Boarding,2 min
202401260PIT,PIT,FLA,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401260PIT,PIT,FLA,1st Period,0:22,FLA,Carter Verhaeghe,verhaca01,Holding,2 min
202401260PIT,PIT,FLA,1st Period,3:40,PIT,Marcus Pettersson,pettema01,Holding,2 min
202401260PIT,PIT,FLA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401260PIT,PIT,FLA,2nd Period,4:31,FLA,Ryan Lomberg,lombery01,Interference,2 min
202401260PIT,PIT,FLA,2nd Period,9:48,PIT,Kris Letang,letankr01,Tripping,2 min
202401260PIT,PIT,FLA,2nd Period,9:48,PIT,Kris Letang,letankr01,Interference,2 min
202401260PIT,PIT,FLA,2nd Period,12:55,FLA,Kevin Stenlund,stenlke01,Hooking,2 min
202401260PIT,PIT,FLA,2nd Period,14:33,FLA,Sam Bennett,bennesa01,Cross Checking,2 min
202401260PIT,PIT,FLA,2nd Period,14:33,FLA,Sam Bennett,bennesa01,Unsportsmanlike Conduct,2 min
202401260PIT,PIT,FLA,2nd Period,18:54,FLA,Anton Lundell,lundean01,Roughing,2 min
202401260PIT,PIT,FLA,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401260PIT,PIT,FLA,3rd Period,5:56,FLA,Sam Bennett,bennesa01,Interference,2 min
202401260PIT,PIT,FLA,3rd Period,14:35,FLA,Aaron Ekblad,ekblaaa01,Hooking,2 min
202401270PIT,PIT,MTL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401270PIT,PIT,MTL,1st Period,9:19,MTL,Jordan Harris,harrijo01,Tripping,2 min
202401270PIT,PIT,MTL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401270PIT,PIT,MTL,2nd Period,11:23,PIT,Kris Letang,letankr01,Interference,2 min
202401270PIT,PIT,MTL,2nd Period,17:44,MTL,Kaiden Guhle,guhleka01,Tripping,2 min
202402060PIT,PIT,WPG,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402060PIT,PIT,WPG,1st Period,4:15,WPG,Brenden Dillon,dillobr01,Match Penalty,5 min
202402060PIT,PIT,WPG,1st Period,17:37,PIT,Tristan Jarry,jarrytr01,Holding,2 min
202402060PIT,PIT,WPG,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402060PIT,PIT,WPG,3rd Period,9:52,PIT,Ryan Graves,gravery01,Interference,2 min
202402140PIT,PIT,FLA,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402140PIT,PIT,FLA,1st Period,8:56,FLA,Ryan Lomberg,lombery01,Delay of Game,2 min
202402140PIT,PIT,FLA,1st Period,17:14,FLA,Oliver Ekman-Larsson,ekmanol01,Cross Checking,2 min
202402140PIT,PIT,FLA,1st Period,20:00,FLA,Oliver Ekman-Larsson,ekmanol01,Roughing,2 min
202402140PIT,PIT,FLA,1st Period,20:00,PIT,Evgeni Malkin,malkiev01,Roughing,2 min
202402140PIT,PIT,FLA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402140PIT,PIT,FLA,2nd Period,2:22,FLA,Evan Rodrigues,rodriev01,Hooking,2 min
202402140PIT,PIT,FLA,2nd Period,6:45,PIT,Marcus Pettersson,pettema01,Hooking,2 min
202402140PIT,PIT,FLA,2nd Period,15:24,FLA,Bench,Bench,Delay of Game,2 min
202402140PIT,PIT,FLA,2nd Period,17:47,PIT,Kris Letang,letankr01,Cross Checking,2 min
202402180PIT,PIT,LAK,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402180PIT,PIT,LAK,1st Period,7:32,PIT,Reilly Smith,smithre01,Tripping,2 min
202402180PIT,PIT,LAK,1st Period,12:26,LAK,Pierre-Luc Dubois,duboipi01,Slashing,2 min
202402180PIT,PIT,LAK,1st Period,18:38,LAK,Pierre-Luc Dubois,duboipi01,Roughing,2 min
202402180PIT,PIT,LAK,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402180PIT,PIT,LAK,2nd Period,1:39,PIT,Kris Letang,letankr01,Holding,2 min
202402180PIT,PIT,LAK,2nd Period,9:04,PIT,Sidney Crosby,crosbsi01,Hooking,2 min
202402180PIT,PIT,LAK,2nd Period,12:44,LAK,Alex Laferriere,laferal01,Tripping,2 min
202402180PIT,PIT,LAK,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402180PIT,PIT,LAK,3rd Period,5:01,LAK,Alex Laferriere,laferal01,Tripping,2 min
202402180PIT,PIT,LAK,3rd Period,14:57,LAK,Trevor Moore,mooretr01,Delay of Game,2 min
202402200PIT,PIT,NYI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402200PIT,PIT,NYI,1st Period,14:41,PIT,Marcus Pettersson,pettema01,Holding,2 min
202402200PIT,PIT,NYI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402200PIT,PIT,NYI,2nd Period,4:28,NYI,Mathew Barzal,barzama01,Hooking,2 min
202402200PIT,PIT,NYI,2nd Period,11:10,PIT,Rickard Rakell,rakelri01,Interference,2 min
202402200PIT,PIT,NYI,2nd Period,16:35,NYI,Bench,Bench,Delay of Game,2 min
202402200PIT,PIT,NYI,2nd Period,19:27,NYI,Mike Reilly,reillmi01,Tripping,2 min
202402220PIT,PIT,MTL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402220PIT,PIT,MTL,1st Period,3:46,PIT,Bryan Rust,rustbr01,Tripping,2 min
202402220PIT,PIT,MTL,1st Period,11:24,MTL,Brendan Gallagher,gallabr01,Holding,2 min
202402220PIT,PIT,MTL,1st Period,13:09,MTL,Arber Xhekaj,xhekaar01,Tripping,2 min
202402220PIT,PIT,MTL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402220PIT,PIT,MTL,3rd Period,3:38,PIT,Rickard Rakell,rakelri01,Tripping,2 min
202402220PIT,PIT,MTL,3rd Period,7:13,PIT,Bryan Rust,rustbr01,Tripping,2 min
202402220PIT,PIT,MTL,3rd Period,11:49,MTL,Josh Anderson,anderjo05,Roughing,2 min
202402220PIT,PIT,MTL,3rd Period,11:49,PIT,Marcus Pettersson,pettema01,Roughing,2 min
202402250PIT,PIT,PHI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402250PIT,PIT,PHI,1st Period,1:52,PIT,Lars Eller,ellerla01,High Sticking,4 min
202402250PIT,PIT,PHI,1st Period,4:14,PHI,Morgan Frost,frostmo01,Slashing,2 min
202402250PIT,PIT,PHI,1st Period,10:12,PHI,Travis Sanheim,sanhetr01,Tripping,2 min
202402250PIT,PIT,PHI,1st Period,11:54,PHI,Nicolas Deslauriers,deslani01,Roughing,2 min
202402250PIT,PIT,PHI,1st Period,16:48,PHI,Travis Sanheim,sanhetr01,Interference,2 min
202402250PIT,PIT,PHI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402250PIT,PIT,PHI,3rd Period,3:26,PIT,Evgeni Malkin,malkiev01,Hooking,2 min
202402250PIT,PIT,PHI,3rd Period,10:32,PIT,Rickard Rakell,rakelri01,Tripping,2 min
202402250PIT,PIT,PHI,3rd Period,17:30,PIT,Sidney Crosby,crosbsi01,Tripping,2 min
202403050PIT,PIT,CBJ,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403050PIT,PIT,CBJ,1st Period,13:50,CBJ,Jake Bean,beanja01,Hooking,2 min
202403050PIT,PIT,CBJ,1st Period,20:00,CBJ,Sean Kuraly,kuralse01,High Sticking,2 min
202403050PIT,PIT,CBJ,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403050PIT,PIT,CBJ,3rd Period,7:34,CBJ,Cole Sillinger,sillico01,Cross Checking,2 min
202403050PIT,PIT,CBJ,3rd Period,14:35,PIT,Rickard Rakell,rakelri01,Tripping,2 min
202403070PIT,PIT,WSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403070PIT,PIT,WSH,1st Period,0:12,WSH,Connor McMichael,mcmicco01,High Sticking,2 min
202403070PIT,PIT,WSH,1st Period,5:46,PIT,Ryan Graves,gravery01,High Sticking,4 min
202403070PIT,PIT,WSH,1st Period,19:53,PIT,Jansen Harkins,harkija01,Slashing,2 min
202403070PIT,PIT,WSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403070PIT,PIT,WSH,2nd Period,7:18,PIT,Jansen Harkins,harkija01,Fighting,5 min
202403070PIT,PIT,WSH,2nd Period,7:18,WSH,Beck Malenstyn,malenbe01,Fighting,5 min
202403070PIT,PIT,WSH,2nd Period,10:51,WSH,Max Pacioretty,pacioma01,Hooking,2 min
202403070PIT,PIT,WSH,2nd Period,17:49,WSH,Rasmus Sandin,sandira01,Roughing,2 min
202403070PIT,PIT,WSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403070PIT,PIT,WSH,3rd Period,4:32,PIT,Chad Ruhwedel,ruhwech01,Hooking,2 min
202403070PIT,PIT,WSH,3rd Period,10:48,PIT,Evgeni Malkin,malkiev01,Tripping,2 min
202403070PIT,PIT,WSH,3rd Period,14:58,WSH,Ivan Miroshnichenko,mirosiv01,Delay of Game,2 min
202403100PIT,PIT,EDM,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403100PIT,PIT,EDM,1st Period,2:37,EDM,Darnell Nurse,nurseda01,Interference,2 min
202403100PIT,PIT,EDM,1st Period,13:27,EDM,Ryan Nugent-Hopkins,nugenry01,Hooking,2 min
202403100PIT,PIT,EDM,1st Period,14:14,PIT,Jeff Carter,carteje01,Roughing,2 min
202403100PIT,PIT,EDM,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403100PIT,PIT,EDM,2nd Period,5:44,EDM,Mattias Ekholm,ekholma01,Tripping,2 min
202403100PIT,PIT,EDM,2nd Period,6:40,PIT,Bench,Bench,Too Many Men on the Ice,2 min
202403100PIT,PIT,EDM,2nd Period,10:35,EDM,Warren Foegele,foegewa01,High Sticking,4 min
202403100PIT,PIT,EDM,2nd Period,10:35,EDM,Warren Foegele,foegewa01,Fighting,5 min
202403100PIT,PIT,EDM,2nd Period,10:35,PIT,John Ludvig,ludvijo01,Instigator,2 min
202403100PIT,PIT,EDM,2nd Period,10:35,PIT,John Ludvig,ludvijo01,Fighting,5 min
202403100PIT,PIT,EDM,2nd Period,10:35,PIT,John Ludvig,ludvijo01,Instigator,10 min
202403100PIT,PIT,EDM,2nd Period,17:05,PIT,Bryan Rust,rustbr01,Interference,2 min
202403100PIT,PIT,EDM,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403100PIT,PIT,EDM,3rd Period,13:54,PIT,Sidney Crosby,crosbsi01,Hooking,2 min
202403100PIT,PIT,EDM,3rd Period,18:59,EDM,Vincent Desharnais,deshavi01,Roughing,2 min
202403140PIT,PIT,SJS,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403140PIT,PIT,SJS,1st Period,3:41,PIT,Bryan Rust,rustbr01,Slashing,2 min
202403140PIT,PIT,SJS,1st Period,8:06,SJS,Filip Zadina,zadinfi01,Hooking,2 min
202403140PIT,PIT,SJS,1st Period,16:17,SJS,Calen Addison,addisca01,Hooking,2 min
202403140PIT,PIT,SJS,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403140PIT,PIT,SJS,2nd Period,0:37,PIT,Michael Bunting,buntimi01,Hooking,2 min
202403140PIT,PIT,SJS,2nd Period,0:37,SJS,Kyle Burroughs,burroky01,High Sticking,2 min
202403140PIT,PIT,SJS,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403140PIT,PIT,SJS,3rd Period,7:02,PIT,Evgeni Malkin,malkiev01,Hooking,2 min
202403160PIT,PIT,NYR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403160PIT,PIT,NYR,1st Period,4:37,NYR,Kaapo Kakko,kakkoka01,Interference,2 min
202403160PIT,PIT,NYR,1st Period,7:56,PIT,Drew O'Connor,oconndr01,Slashing,2 min
202403160PIT,PIT,NYR,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403160PIT,PIT,NYR,2nd Period,4:45,NYR,Adam Fox,foxad01,Holding,2 min
202403160PIT,PIT,NYR,2nd Period,9:30,NYR,William Cuylle,cuyllwi01,Interference,2 min
202403160PIT,PIT,NYR,2nd Period,16:15,PIT,Noel Acciari,acciano01,Tripping,2 min
202403160PIT,PIT,NYR,2nd Period,16:27,PIT,Kris Letang,letankr01,Unsportsmanlike Conduct,2 min
202403170PIT,PIT,DET,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403170PIT,PIT,DET,1st Period,3:44,DET,Austin Czarnik,czarnau01,Holding,2 min
202403170PIT,PIT,DET,1st Period,8:09,DET,Andrew Copp,coppan01,Tripping,2 min
202403170PIT,PIT,DET,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403170PIT,PIT,DET,2nd Period,14:32,PIT,Drew O'Connor,oconndr01,Hooking,2 min
202403170PIT,PIT,DET,2nd Period,19:01,DET,Michael Rasmussen,rasmumi01,Cross Checking,2 min
202403170PIT,PIT,DET,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403170PIT,PIT,DET,3rd Period,9:12,DET,Lucas Raymond,raymolu01,Slashing,2 min
202403170PIT,PIT,DET,3rd Period,15:21,PIT,Drew O'Connor,oconndr01,Tripping,2 min
202403260PIT,PIT,CAR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403260PIT,PIT,CAR,1st Period,3:54,PIT,Reilly Smith,smithre01,Hooking,2 min
202403260PIT,PIT,CAR,1st Period,13:30,CAR,Andrei Svechnikov,svechan01,Cross Checking,2 min
202403260PIT,PIT,CAR,1st Period,17:25,CAR,Dmitry Orlov,orlovdm01,Hooking,2 min
202403260PIT,PIT,CAR,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403260PIT,PIT,CAR,3rd Period,3:03,PIT,Jonathan Gruden,grudejo02,Fighting,5 min
202403260PIT,PIT,CAR,3rd Period,3:03,CAR,Stefan Noesen,noesest01,Fighting,5 min
202403260PIT,PIT,CAR,3rd Period,7:18,PIT,Evgeni Malkin,malkiev01,Tripping,2 min
202403280PIT,PIT,CBJ,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403280PIT,PIT,CBJ,1st Period,13:19,CBJ,Erik Gudbranson,gudbrer01,Delay of Game,2 min
202403280PIT,PIT,CBJ,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403280PIT,PIT,CBJ,2nd Period,3:15,PIT,Samuel Poulin,poulisa01,Tripping,2 min
202403280PIT,PIT,CBJ,2nd Period,9:35,CBJ,Damon Severson,severda01,Slashing,2 min
202403280PIT,PIT,CBJ,2nd Period,14:56,CBJ,Boone Jenner,jennebo01,Tripping,2 min
202403280PIT,PIT,CBJ,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403280PIT,PIT,CBJ,3rd Period,7:55,CBJ,Dmitri Voronkov,vorondi01,Hooking,2 min
202403280PIT,PIT,CBJ,3rd Period,11:27,CBJ,Alexandre Texier,texieal01,High Sticking,2 min
202403280PIT,PIT,CBJ,3rd Period,19:31,PIT,Sidney Crosby,crosbsi01,Holding,2 min
202404060PIT,PIT,TBL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404060PIT,PIT,TBL,1st Period,10:10,TBL,Luke Glendening,glendlu01,Tripping,2 min
202404060PIT,PIT,TBL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404060PIT,PIT,TBL,2nd Period,1:30,TBL,Haydn Fleury,fleurha01,Cross Checking,2 min
202404060PIT,PIT,TBL,2nd Period,10:52,PIT,Marcus Pettersson,pettema01,Tripping,2 min
202404060PIT,PIT,TBL,2nd Period,17:31,PIT,Pierre-Olivier Joseph,joseppi01,Delay of Game,2 min
202404060PIT,PIT,TBL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404060PIT,PIT,TBL,3rd Period,9:39,PIT,Marcus Pettersson,pettema01,Tripping,2 min
202404060PIT,PIT,TBL,3rd Period,18:24,PIT,Marcus Pettersson,pettema01,Delay of Game,2 min
202404110PIT,PIT,DET,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404110PIT,PIT,DET,1st Period,4:09,DET,Robby Fabbri,fabbrro01,Tripping,2 min
202404110PIT,PIT,DET,1st Period,10:22,PIT,Evgeni Malkin,malkiev01,Holding,2 min
202404110PIT,PIT,DET,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404110PIT,PIT,DET,2nd Period,10:00,DET,Ben Chiarot,chiarbe01,Roughing,2 min
202404110PIT,PIT,DET,2nd Period,10:00,PIT,Sidney Crosby,crosbsi01,Holding,2 min
202404110PIT,PIT,DET,2nd Period,14:04,PIT,Marcus Pettersson,pettema01,Cross Checking,2 min
202404110PIT,PIT,DET,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404110PIT,PIT,DET,3rd Period,2:13,PIT,Radim Zohorna,zohorra01,Hooking,2 min
202404110PIT,PIT,DET,3rd Period,8:44,DET,Zach Aston-Reese,astonza01,Tripping,2 min
