Game_ID,Date,Team,Location,Opp,Result,Scorer,Scorer_ID,Assist1,Assist1_ID,Assist2,Assist2_ID,Goalie,Goalie_ID username,Per.,Time
202403100CAR,3/10/2024,CAR,vs,CGY,W,Teuvo Teräväinen,teravte01,Jesperi Kotkaniemi,kotkaje01,Andrei Svechnikov,svechan01,Daniel Vladař,vladada01,3,17.23
202403120CGY,3/12/2024,COL,@,CGY,W,Mikko Rantanen,rantami01,Valeri Nichushkin,nichuva01,Nathan MacKinnon,mackina01,Daniel Vladař,vladada01,1,2.08
202403120CGY,3/12/2024,COL,@,CGY,W,Josh Manson,mansojo01,Sean Walker,walkese01,Andrew Cogliano,coglian01,Daniel Vladař,vladada01,2,4.87
202403120CGY,3/12/2024,COL,@,CGY,W,Nathan MacKinnon,mackina01,Valeri Nichushkin,nichuva01,Mikko Rantanen,rantami01,Daniel Vladař,vladada01,2,5.83
202403120CGY,3/12/2024,COL,@,CGY,W,Valeri Nichushkin,nichuva01,Mikko Rantanen,rantami01,Devon Toews,toewsde01,Daniel Vladař,vladada01,2,7.88
202403120CGY,3/12/2024,COL,@,CGY,W,Casey Mittelstadt,mitteca01,Brandon Duhaime,duhaibr01,Devon Toews,toewsde01,Daniel Vladař,vladada01,2,14.17
202403120CGY,3/12/2024,COL,@,CGY,W,Mikko Rantanen,rantami01,Cale Makar,makarca01,--,--,Daniel Vladař,vladada01,2,19.23
202403140CGY,3/14/2024,VEG,@,CGY,L,Anthony Mantha,manthan01,Shea Theodore,theodsh01,--,--,Dustin Wolf,wolfdu01,2,17.93
202403160CGY,3/16/2024,MTL,@,CGY,L,Cole Caufield,caufico01,Nick Suzuki,suzukni01,Juraj Slafkovsky,slafkju01,Dustin Wolf,wolfdu01,2,10.57
202403160CGY,3/16/2024,MTL,@,CGY,L,David Savard,savarda01,Tanner Pearson,pearsta01,Rafaël Harvey-Pinard,harvera01,Dustin Wolf,wolfdu01,2,18.42
202403180CGY,3/18/2024,WSH,@,CGY,W,Dylan Strome,stromdy01,Rasmus Sandin,sandira01,Nick Jensen,jenseni02,Dustin Wolf,wolfdu01,1,14.98
202403180CGY,3/18/2024,WSH,@,CGY,W,Alex Ovechkin,ovechal01,Max Pacioretty,pacioma01,Tom Wilson,wilsoto01,Dustin Wolf,wolfdu01,2,5.97
202403180CGY,3/18/2024,WSH,@,CGY,W,Alex Ovechkin,ovechal01,John Carlson,carlsjo01,Dylan Strome,stromdy01,Dustin Wolf,wolfdu01,2,9.27
202403180CGY,3/18/2024,WSH,@,CGY,W,Hendrix Lapierre,lapiehe01,Sonny Milano,milanso01,--,--,Dustin Wolf,wolfdu01,2,14.37
202403180CGY,3/18/2024,WSH,@,CGY,W,Tom Wilson,wilsoto01,Beck Malenstyn,malenbe01,Nick Jensen,jenseni02,EN,--,3,17.52
202403230VAN,3/23/2024,VAN,vs,CGY,W,Nils Höglander,hoglani01,Elias Pettersson,petteel01,Conor Garland,garlaco01,Jacob Markström,marksja02,1,0.8
202403230VAN,3/23/2024,VAN,vs,CGY,W,Nils Höglander,hoglani01,Elias Pettersson,petteel01,Conor Garland,garlaco01,Jacob Markström,marksja02,2,8.27
202403230VAN,3/23/2024,VAN,vs,CGY,W,J.T. Miller,millejt01,Brock Boeser,boesebr01,Quinn Hughes,hughequ01,Jacob Markström,marksja02,3,16.7
202403230VAN,3/23/2024,VAN,vs,CGY,W,Elias Lindholm,lindhel01,-,,--,--,EN,--,3,18.83
202403240CGY,3/24/2024,BUF,@,CGY,W,Peyton Krebs,krebspe01,Lukáš Rousek,rouselu01,--,--,Dustin Wolf,wolfdu01,1,4.88
202403240CGY,3/24/2024,BUF,@,CGY,W,John-Jason Peterka,peterjo01,Tage Thompson,thompta01,Alex Tuch,tuchal01,Dustin Wolf,wolfdu01,3,11.07
202403240CGY,3/24/2024,BUF,@,CGY,W,Tage Thompson,thompta01,-,,--,--,EN,--,3,19.25
202403240CGY,3/24/2024,BUF,@,CGY,W,Connor Clifton,cliftco01,Ukko-Pekka Luukkonen,luukkuk01,--,--,EN,--,3,19.97
202403260CHI,3/26/2024,CHI,vs,CGY,W,Seth Jones,jonesse01,Philipp Kurashev,kurasph01,Connor Bedard,bedarco01,Jacob Markström,marksja02,1,3.58
202403260CHI,3/26/2024,CHI,vs,CGY,W,Jason Dickinson,dickija01,Joey Anderson,anderjo08,Landon Slaggert,slaggla01,Jacob Markström,marksja02,1,15.25
202403260CHI,3/26/2024,CHI,vs,CGY,W,Jason Dickinson,dickija01,Joey Anderson,anderjo08,Landon Slaggert,slaggla01,Jacob Markström,marksja02,3,4.25
202403280STL,3/28/2024,STL,vs,CGY,W,Zachary Bolduc,bolduza01,Alexey Toropchenko,toropal01,Jordan Binnington,binnijo01,Dustin Wolf,wolfdu01,1,13.03
202403280STL,3/28/2024,STL,vs,CGY,W,Jake Neighbours,neighja01,Robert Thomas,thomaro01,Colton Parayko,parayco01,Dustin Wolf,wolfdu01,2,3.45
202403280STL,3/28/2024,STL,vs,CGY,W,Pavel Buchnevich,buchnpa01,Torey Krug,krugto01,Jake Neighbours,neighja01,Dustin Wolf,wolfdu01,2,8.9
202403280STL,3/28/2024,STL,vs,CGY,W,Brandon Saad,saadbr01,Jordan Kyrou,kyroujo01,Brayden Schenn,schenbr01,Dustin Wolf,wolfdu01,3,2.07
202403280STL,3/28/2024,STL,vs,CGY,W,Pavel Buchnevich,buchnpa01,Torey Krug,krugto01,Jordan Binnington,binnijo01,EN,--,3,18.75
202403300CGY,3/30/2024,LAK,@,CGY,L,Adrian Kempe,kempead01,Drew Doughty,doughdr01,Kevin Fiala,fialake01,Jacob Markström,marksja02,1,5.7
202403300CGY,3/30/2024,LAK,@,CGY,L,Anže Kopitar,kopitan01,Adrian Kempe,kempead01,Kevin Fiala,fialake01,Jacob Markström,marksja02,2,18.42
202404020CGY,4/2/2024,ANA,@,CGY,W,Mason McTavish,mctavma01,Olen Zellweger,zellwol01,Brett Leason,leasobr01,Jacob Markström,marksja02,1,14.05
202404020CGY,4/2/2024,ANA,@,CGY,W,Troy Terry,terrytr01,Leo Carlsson,carlsle01,Olen Zellweger,zellwol01,Jacob Markström,marksja02,2,13.6
202404020CGY,4/2/2024,ANA,@,CGY,W,Cam Fowler,fowleca01,Trevor Zegras,zegratr01,Olen Zellweger,zellwol01,Jacob Markström,marksja02,3,1.87
202404020CGY,4/2/2024,ANA,@,CGY,W,Alex Killorn,killoal01,Troy Terry,terrytr01,--,--,Jacob Markström,marksja02,3,5.15
202404020CGY,4/2/2024,ANA,@,CGY,W,Alex Killorn,killoal01,Jackson LaCombe,lacomja01,Troy Terry,terrytr01,Jacob Markström,marksja02,3,13.23
202404040WPG,4/4/2024,WPG,vs,CGY,W,Gabriel Vilardi,vilarga01,Kyle Connor,connoky01,Josh Morrissey,morrijo04,Dustin Wolf,wolfdu01,1,12.98
202404040WPG,4/4/2024,WPG,vs,CGY,W,Nikolaj Ehlers,ehlerni01,Cole Perfetti,perfeco01,--,--,Dustin Wolf,wolfdu01,1,14.93
202404040WPG,4/4/2024,WPG,vs,CGY,W,Tyler Toffoli,toffoty01,Vladislav Namestnikov,namesvl01,Nikolaj Ehlers,ehlerni01,Dustin Wolf,wolfdu01,2,15.58
202404040WPG,4/4/2024,WPG,vs,CGY,W,Gabriel Vilardi,vilarga01,Josh Morrissey,morrijo04,Neal Pionk,pionkne01,Dustin Wolf,wolfdu01,3,8.73
202404040WPG,4/4/2024,WPG,vs,CGY,W,Gabriel Vilardi,vilarga01,Sean Monahan,monahse01,Mark Scheifele,scheima01,EN,--,3,18.93
202404060CGY,4/6/2024,EDM,@,CGY,W,Leon Draisaitl,draisle01,Ryan Nugent-Hopkins,nugenry01,Connor McDavid,mcdavco01,Jacob Markström,marksja02,1,19.73
202404060CGY,4/6/2024,EDM,@,CGY,W,Connor Brown,brownco02,Mattias Janmark,janmama02,Derek Ryan,ryande01,Jacob Markström,marksja02,2,3.22
202404060CGY,4/6/2024,EDM,@,CGY,W,Evan Bouchard,bouchev01,Ryan Nugent-Hopkins,nugenry01,Connor McDavid,mcdavco01,Jacob Markström,marksja02,3,10.6
202404060CGY,4/6/2024,EDM,@,CGY,W,Ryan Nugent-Hopkins,nugenry01,-,,--,--,EN,--,3,19.28
202404090SJS,4/9/2024,SJS,vs,CGY,L,William Eklund,eklunwi01,Fabian Zetterlund,zettefa01,Mikael Granlund,granlmi01,Dustin Wolf,wolfdu01,1,7.37
202404090SJS,4/9/2024,SJS,vs,CGY,L,Jacob MacDonald,macdoja02,Mike Hoffman,hoffmmi02,--,--,Dustin Wolf,wolfdu01,2,2.37
202404110LAK,4/11/2024,LAK,vs,CGY,W,Kevin Fiala,fialake01,Anže Kopitar,kopitan01,Adrian Kempe,kempead01,Jacob Markström,marksja02,1,6.8
202404110LAK,4/11/2024,LAK,vs,CGY,W,Viktor Arvidsson,arvidvi01,Phillip Danault,danauph01,Trevor Moore,mooretr01,Jacob Markström,marksja02,2,0.9
202404110LAK,4/11/2024,LAK,vs,CGY,W,Akil Thomas,thomaak01,Matt Roy,royma04,--,--,Jacob Markström,marksja02,2,7.7
202404110LAK,4/11/2024,LAK,vs,CGY,W,Viktor Arvidsson,arvidvi01,Anže Kopitar,kopitan01,Drew Doughty,doughdr01,EN,--,3,16.77
202404120ANA,4/12/2024,ANA,vs,CGY,L,Sam Colangelo,colansa01,Isac Lundeström,lundeis01,Radko Gudas,gudasra01,Dustin Wolf,wolfdu01,3,2.9
202404120ANA,4/12/2024,ANA,vs,CGY,L,Frank Vatrano,vatrafr01,Trevor Zegras,zegratr01,Jackson LaCombe,lacomja01,Dustin Wolf,wolfdu01,3,6.22
202404120ANA,4/12/2024,ANA,vs,CGY,L,Olen Zellweger,zellwol01,Cam Fowler,fowleca01,Troy Terry,terrytr01,Dustin Wolf,wolfdu01,3,7.02
202404140CGY,4/14/2024,ARI,@,CGY,L,Alexander Kerfoot,kerfoal01,Michael Kesselring,kessemi01,Connor Ingram,ingraco01,Dustin Wolf,wolfdu01,1,2.6
202404140CGY,4/14/2024,ARI,@,CGY,L,Matias Maccelli,maccema01,Josh Brown,brownjo01,Vladislav Kolyachonok,kolyavl01,Dustin Wolf,wolfdu01,1,3.92
202404140CGY,4/14/2024,ARI,@,CGY,L,Dylan Guenther,guentdy01,Sean Durzi,durzise01,Clayton Keller,kellecl01,Dustin Wolf,wolfdu01,1,17.9
202404140CGY,4/14/2024,ARI,@,CGY,L,Dylan Guenther,guentdy01,Jan Jeník,jenikja01,Clayton Keller,kellecl01,Dustin Wolf,wolfdu01,2,15.23
202404140CGY,4/14/2024,ARI,@,CGY,L,Josh Doan,doanjo01,Jack McBain,mcbaija03,--,--,Dustin Wolf,wolfdu01,2,16.28
202404160VAN,4/16/2024,VAN,vs,CGY,W,Tyler Myers,myersty01,Teddy Blueger,bluegte01,Elias Lindholm,lindhel01,Jacob Markström,marksja02,1,12
202404160VAN,4/16/2024,VAN,vs,CGY,W,Nils Höglander,hoglani01,Elias Pettersson,petteel01,Ilya Mikheyev,mikheil01,Jacob Markström,marksja02,1,13.47
202404160VAN,4/16/2024,VAN,vs,CGY,W,Dakota Joshua,joshuda01,Conor Garland,garlaco01,Tyler Myers,myersty01,Jacob Markström,marksja02,2,1.97
202404160VAN,4/16/2024,VAN,vs,CGY,W,J.T. Miller,millejt01,Pius Suter,suterpi01,--,--,Jacob Markström,marksja02,3,15.03
202404180CGY,4/18/2024,SJS,@,CGY,L,Fabian Zetterlund,zettefa01,Mikael Granlund,granlmi01,Collin Graf,grafco01,Dustin Wolf,wolfdu01,3,19.85
202310100PIT,10/10/2023,PIT,vs,CHI,L,Bryan Rust,rustbr01,Kris Letang,letankr01,Lars Eller,ellerla01,Petr Mrázek,mrazepe01,1,7.07
202310100PIT,10/10/2023,PIT,vs,CHI,L,Sidney Crosby,crosbsi01,Jake Guentzel,guentja01,Marcus Pettersson,pettema01,Petr Mrázek,mrazepe01,2,11.93
202310110BOS,10/11/2023,BOS,vs,CHI,W,Trent Frederic,fredetr01,Brandon Carlo,carlobr01,Matthew Poitras,poitrma01,Arvid Söderblom,soderar01,1,11.37
202310110BOS,10/11/2023,BOS,vs,CHI,W,David Pastrňák,pastrda01,Milan Lucic,lucicmi01,--,--,Arvid Söderblom,soderar01,2,13.15
202310110BOS,10/11/2023,BOS,vs,CHI,W,David Pastrňák,pastrda01,Brad Marchand,marchbr03,Charlie Coyle,coylech01,EN,--,3,19.07
202310140MTL,10/14/2023,MTL,vs,CHI,W,Cole Caufield,caufico01,Josh Anderson,anderjo05,--,--,Petr Mrázek,mrazepe01,2,3.9
202310140MTL,10/14/2023,MTL,vs,CHI,W,Tanner Pearson,pearsta01,Kaiden Guhle,guhleka01,Sean Monahan,monahse01,Petr Mrázek,mrazepe01,2,7.93
202310140MTL,10/14/2023,MTL,vs,CHI,W,Sean Monahan,monahse01,Rafaël Harvey-Pinard,harvera01,--,--,Petr Mrázek,mrazepe01,2,17.63
202310160TOR,10/16/2023,TOR,vs,CHI,L,John Tavares,tavarjo01,William Nylander,nylanwi01,Mark Giordano,giordma01,Arvid Söderblom,soderar01,2,5.23
202310190COL,10/19/2023,COL,vs,CHI,W,Logan O'Connor,oconnlo01,Andrew Cogliano,coglian01,Josh Manson,mansojo01,Petr Mrázek,mrazepe01,1,11.77
202310190COL,10/19/2023,COL,vs,CHI,W,Ryan Johansen,johanry01,Artturi Lehkonen,lehkoar01,Mikko Rantanen,rantami01,Petr Mrázek,mrazepe01,1,18.68
202310190COL,10/19/2023,COL,vs,CHI,W,Devon Toews,toewsde01,Valeri Nichushkin,nichuva01,Tomáš Tatar,tatarto01,Petr Mrázek,mrazepe01,2,13.3
202310190COL,10/19/2023,COL,vs,CHI,W,Nathan MacKinnon,mackina01,Tomáš Tatar,tatarto01,Mikko Rantanen,rantami01,Petr Mrázek,mrazepe01,3,8.67
202310210CHI,10/21/2023,VEG,@,CHI,W,William Karlsson,karlswi01,Paul Cotter,cottepa01,Kaedan Korczak,korczka01,Arvid Söderblom,soderar01,1,4.08
202310210CHI,10/21/2023,VEG,@,CHI,W,Jonathan Marchessault,audymjo01,Jack Eichel,eicheja01,Shea Theodore,theodsh01,Arvid Söderblom,soderar01,2,7.5
202310210CHI,10/21/2023,VEG,@,CHI,W,Nicolas Roy,royni01,Keegan Kolesar,koleske01,Brayden McNabb,mcnabbr01,Arvid Söderblom,soderar01,3,0.22
202310210CHI,10/21/2023,VEG,@,CHI,W,Mark Stone,stonema01,Michael Amadio,amadimi01,Chandler Stephenson,stephch02,Arvid Söderblom,soderar01,3,13.78
202310210CHI,10/21/2023,VEG,@,CHI,W,Paul Cotter,cottepa01,Michael Amadio,amadimi01,Alec Martinez,martial01,Arvid Söderblom,soderar01,3,16.15
202310240CHI,10/24/2023,BOS,@,CHI,W,Pavel Zacha,zachapa01,Kevin Shattenkirk,shattke01,Jake DeBrusk,debruja01,Petr Mrázek,mrazepe01,2,3.83
202310240CHI,10/24/2023,BOS,@,CHI,W,Matthew Poitras,poitrma01,Morgan Geekie,geekimo01,--,--,Petr Mrázek,mrazepe01,3,4.1
202310240CHI,10/24/2023,BOS,@,CHI,W,Trent Frederic,fredetr01,James van Riemsdyk,vanrija01,Charlie Coyle,coylech01,Petr Mrázek,mrazepe01,3,5.03
202310270VEG,10/27/2023,VEG,vs,CHI,L,Pavel Dorofeyev,dorofpa01,Michael Amadio,amadimi01,William Karlsson,karlswi01,Petr Mrázek,mrazepe01,1,1.58
202310270VEG,10/27/2023,VEG,vs,CHI,L,William Karlsson,karlswi01,Shea Theodore,theodsh01,Brayden McNabb,mcnabbr01,Petr Mrázek,mrazepe01,1,3.87
202310270VEG,10/27/2023,VEG,vs,CHI,L,Shea Theodore,theodsh01,Jack Eichel,eicheja01,--,--,Petr Mrázek,mrazepe01,3,11.47
202310300ARI,10/30/2023,ARI,vs,CHI,W,Michael Carcone,carcomi01,Logan Cooley,coolelo01,Sean Durzi,durzise01,Arvid Söderblom,soderar01,1,2.38
202310300ARI,10/30/2023,ARI,vs,CHI,W,Josh Brown,brownjo01,Jack McBain,mcbaija03,Alexander Kerfoot,kerfoal01,Arvid Söderblom,soderar01,1,13.88
202310300ARI,10/30/2023,ARI,vs,CHI,W,Michael Carcone,carcomi01,Lawson Crouse,crousla01,Nick Bjugstad,bjugsni01,Arvid Söderblom,soderar01,1,15.92
202310300ARI,10/30/2023,ARI,vs,CHI,W,Michael Carcone,carcomi01,Travis Boyd,boydtr01,--,--,Arvid Söderblom,soderar01,2,5
202310300ARI,10/30/2023,ARI,vs,CHI,W,Jack McBain,mcbaija03,Alexander Kerfoot,kerfoal01,Liam O'Brien,obrieli01,Arvid Söderblom,soderar01,2,6.63
202310300ARI,10/30/2023,ARI,vs,CHI,W,Sean Durzi,durzise01,Michael Carcone,carcomi01,Travis Boyd,boydtr01,Arvid Söderblom,soderar01,2,11.3
202310300ARI,10/30/2023,ARI,vs,CHI,W,Liam O'Brien,obrieli01,Jack McBain,mcbaija03,Matias Maccelli,maccema01,Arvid Söderblom,soderar01,2,15.43
202310300ARI,10/30/2023,ARI,vs,CHI,W,Jack McBain,mcbaija03,Alexander Kerfoot,kerfoal01,--,--,Petr Mrázek,mrazepe01,3,10.62
202311040CHI,11/4/2023,FLA,@,CHI,L,Oliver Ekman-Larsson,ekmanol01,Carter Verhaeghe,verhaca01,Aleksander Barkov,barkoal01,Petr Mrázek,mrazepe01,3,6.55
202311040CHI,11/4/2023,FLA,@,CHI,L,Matthew Tkachuk,tkachma01,Carter Verhaeghe,verhaca01,Josh Mahura,mahurjo01,Petr Mrázek,mrazepe01,3,12.48
202311050CHI,11/5/2023,NJD,@,CHI,W,Dawson Mercer,merceda01,Erik Haula,haulaer01,Dougie Hamilton,hamildo01,Arvid Söderblom,soderar01,1,13.12
202311050CHI,11/5/2023,NJD,@,CHI,W,Maxwell Willman,willmma01,-,,--,--,Arvid Söderblom,soderar01,1,14.68
202311050CHI,11/5/2023,NJD,@,CHI,W,Curtis Lazar,lazarcu01,John Marino,marinjo01,--,--,Arvid Söderblom,soderar01,3,4.58
202311050CHI,11/5/2023,NJD,@,CHI,W,Michael McLeod,mcleomi01,-,,--,--,EN,--,3,19.98
202311090TBL,11/9/2023,TBL,vs,CHI,L,Anthony Cirelli,cirelan01,Brandon Hagel,hagelbr01,Mikhail Sergachev,sergami01,Petr Mrázek,mrazepe01,1,3.33
202311090TBL,11/9/2023,TBL,vs,CHI,L,Nikita Kucherov,kucheni01,Tanner Jeannot,jeannta01,Victor Hedman,hedmavi01,Petr Mrázek,mrazepe01,1,12.52
202311090TBL,11/9/2023,TBL,vs,CHI,L,Steven Stamkos,stamkst01,Anthony Cirelli,cirelan01,Brayden Point,pointbr01,Petr Mrázek,mrazepe01,3,17.83
202311120FLA,11/12/2023,FLA,vs,CHI,W,Oliver Ekman-Larsson,ekmanol01,Sam Reinhart,reinhsa01,Evan Rodrigues,rodriev01,Arvid Söderblom,soderar01,1,0.65
202311120FLA,11/12/2023,FLA,vs,CHI,W,Sam Reinhart,reinhsa01,Matthew Tkachuk,tkachma01,Oliver Ekman-Larsson,ekmanol01,Arvid Söderblom,soderar01,1,11.9
202311120FLA,11/12/2023,FLA,vs,CHI,W,Sam Reinhart,reinhsa01,Gustav Forsling,forslgu02,Evan Rodrigues,rodriev01,Arvid Söderblom,soderar01,2,7
202311120FLA,11/12/2023,FLA,vs,CHI,W,Carter Verhaeghe,verhaca01,Sam Reinhart,reinhsa01,Matthew Tkachuk,tkachma01,Arvid Söderblom,soderar01,3,2.73
202311160CHI,11/16/2023,TBL,@,CHI,W,Brayden Point,pointbr01,Victor Hedman,hedmavi01,Nikita Kucherov,kucheni01,Petr Mrázek,mrazepe01,2,4.67
202311160CHI,11/16/2023,TBL,@,CHI,W,Mikhail Sergachev,sergami01,Brayden Point,pointbr01,Steven Stamkos,stamkst01,Petr Mrázek,mrazepe01,2,9.02
202311160CHI,11/16/2023,TBL,@,CHI,W,Victor Hedman,hedmavi01,Erik Černák,cernaer01,Brayden Point,pointbr01,Petr Mrázek,mrazepe01,3,11.88
202311160CHI,11/16/2023,TBL,@,CHI,W,Brandon Hagel,hagelbr01,Mikhail Sergachev,sergami01,--,--,EN,--,3,19.18
202311180NSH,11/18/2023,NSH,vs,CHI,W,Yakov Trenin,treniya01,Colton Sissons,sissoco01,--,--,Arvid Söderblom,soderar01,1,12.12
202311180NSH,11/18/2023,NSH,vs,CHI,W,Gustav Nyquist,nyquigu01,Ryan O'Reilly,oreilry01,Filip Forsberg,forsbfi01,Arvid Söderblom,soderar01,1,18.53
202311180NSH,11/18/2023,NSH,vs,CHI,W,Cole Smith,smithco02,Philip Tomasino,tomasph01,Michael McCarron,mccarmi01,Arvid Söderblom,soderar01,2,16.33
202311180NSH,11/18/2023,NSH,vs,CHI,W,Cole Smith,smithco02,Yakov Trenin,treniya01,Dante Fabbro,fabbrda01,EN,--,3,19.8
202311190CHI,11/19/2023,BUF,@,CHI,W,Rasmus Dahlin,dahlira01,Zach Benson,bensoza01,John-Jason Peterka,peterjo01,Petr Mrázek,mrazepe01,1,4.88
202311190CHI,11/19/2023,BUF,@,CHI,W,Jeff Skinner,skinnje01,Rasmus Dahlin,dahlira01,John-Jason Peterka,peterjo01,Petr Mrázek,mrazepe01,2,10.92
202311190CHI,11/19/2023,BUF,@,CHI,W,Erik Johnson,johnser01,Casey Mittelstadt,mitteca01,Rasmus Dahlin,dahlira01,Petr Mrázek,mrazepe01,3,10.6
202311220CBJ,11/22/2023,CBJ,vs,CHI,W,Boone Jenner,jennebo01,Zach Werenski,werenza01,Adam Boqvist,boqviad01,Petr Mrázek,mrazepe01,1,2.95
202311220CBJ,11/22/2023,CBJ,vs,CHI,W,Erik Gudbranson,gudbrer01,Kirill Marchenko,marchki01,--,--,Petr Mrázek,mrazepe01,1,6.77
202311220CBJ,11/22/2023,CBJ,vs,CHI,W,Boone Jenner,jennebo01,Johnny Gaudreau,gaudrjo01,Zach Werenski,werenza01,Petr Mrázek,mrazepe01,1,13.92
202311220CBJ,11/22/2023,CBJ,vs,CHI,W,Cole Sillinger,sillico01,Zach Werenski,werenza01,Yegor Chinakhov,chinaye01,Petr Mrázek,mrazepe01,2,7.53
202311220CBJ,11/22/2023,CBJ,vs,CHI,W,Dmitri Voronkov,vorondi01,Cole Sillinger,sillico01,Zach Werenski,werenza01,Petr Mrázek,mrazepe01,2,12.27
202311220CBJ,11/22/2023,CBJ,vs,CHI,W,Kirill Marchenko,marchki01,Adam Boqvist,boqviad01,Ivan Provorov,provoiv01,Arvid Söderblom,soderar01,2,16.47
202311220CBJ,11/22/2023,CBJ,vs,CHI,W,Patrik Laine,lainepa01,Adam Fantilli,fantiad01,--,--,Arvid Söderblom,soderar01,2,18.67
202311240CHI,11/24/2023,TOR,@,CHI,L,Nicholas Robertson,roberni01,Max Domi,domima01,Mark Giordano,giordma01,Arvid Söderblom,soderar01,1,7.23
202311240CHI,11/24/2023,TOR,@,CHI,L,Calle Järnkrok,jarnkca01,T.J. Brodie,broditj01,Max Domi,domima01,Arvid Söderblom,soderar01,2,1.28
202311240CHI,11/24/2023,TOR,@,CHI,L,Ryan Reaves,reavery01,Jake McCabe,mccabja01,David Kämpf,kampfda01,Arvid Söderblom,soderar01,2,3.52
202311260CHI,11/26/2023,STL,@,CHI,W,Jake Neighbours,neighja01,Pavel Buchnevich,buchnpa01,Torey Krug,krugto01,Arvid Söderblom,soderar01,1,3.35
202311260CHI,11/26/2023,STL,@,CHI,W,Kevin Hayes,hayeske01,Jordan Kyrou,kyroujo01,Brandon Saad,saadbr01,Arvid Söderblom,soderar01,1,5.45
202311260CHI,11/26/2023,STL,@,CHI,W,Pavel Buchnevich,buchnpa01,Robert Thomas,thomaro01,Torey Krug,krugto01,Arvid Söderblom,soderar01,1,17.03
202311260CHI,11/26/2023,STL,@,CHI,W,Jake Neighbours,neighja01,Pavel Buchnevich,buchnpa01,Robert Thomas,thomaro01,Arvid Söderblom,soderar01,3,13.87
202311280CHI,11/28/2023,SEA,@,CHI,L,Matthew Beniers,beniema01,Jared McCann,mccanja01,--,--,Petr Mrázek,mrazepe01,1,14.72
202311280CHI,11/28/2023,SEA,@,CHI,L,Alexander Wennberg,wennbal01,Adam Larsson,larssad01,Philipp Grubauer,grubaph01,Petr Mrázek,mrazepe01,1,19.38
202311280CHI,11/28/2023,SEA,@,CHI,L,Tye Kartye,kartyty01,Matthew Beniers,beniema01,--,--,Petr Mrázek,mrazepe01,3,6.85
202311300DET,11/30/2023,DET,vs,CHI,W,J.T. Compher,comphj.01,Andrew Copp,coppan01,Jake Walman,walmaja01,Petr Mrázek,mrazepe01,1,2.48
202311300DET,11/30/2023,DET,vs,CHI,W,Robby Fabbri,fabbrro01,Jake Walman,walmaja01,--,--,Petr Mrázek,mrazepe01,1,8.7
202311300DET,11/30/2023,DET,vs,CHI,W,Ben Chiarot,chiarbe01,Alex DeBrincat,debrial01,Lucas Raymond,raymolu01,Petr Mrázek,mrazepe01,2,5.15
202311300DET,11/30/2023,DET,vs,CHI,W,J.T. Compher,comphj.01,David Perron,perroda01,Lucas Raymond,raymolu01,Petr Mrázek,mrazepe01,2,5.93
202311300DET,11/30/2023,DET,vs,CHI,W,Robby Fabbri,fabbrro01,Daniel Sprong,spronda01,Moritz Seider,seidemo01,Petr Mrázek,mrazepe01,3,10.9
202312020WPG,12/2/2023,WPG,vs,CHI,W,Mark Scheifele,scheima01,Gabriel Vilardi,vilarga01,Josh Morrissey,morrijo04,Arvid Söderblom,soderar01,1,10.72
202312020WPG,12/2/2023,WPG,vs,CHI,W,Morgan Barron,barromo01,Nikolaj Ehlers,ehlerni01,Dylan DeMelo,demeldy01,Arvid Söderblom,soderar01,2,6.38
202312020WPG,12/2/2023,WPG,vs,CHI,W,Cole Perfetti,perfeco01,Dylan Samberg,sambedy01,Declan Chisholm,chishde01,Arvid Söderblom,soderar01,3,10.1
202312030MIN,12/3/2023,MIN,vs,CHI,W,Marco Rossi,rossima01,Brock Faber,faberbr01,Mats Zuccarello,zuccama01,Petr Mrázek,mrazepe01,1,2.18
202312030MIN,12/3/2023,MIN,vs,CHI,W,Marco Rossi,rossima01,Frédérick Gaudreau,gaudrfr01,Brock Faber,faberbr01,Petr Mrázek,mrazepe01,1,12.13
202312030MIN,12/3/2023,MIN,vs,CHI,W,Mats Zuccarello,zuccama01,Kirill Kaprizov,kapriki01,Alex Goligoski,goligal01,Petr Mrázek,mrazepe01,1,17.12
202312030MIN,12/3/2023,MIN,vs,CHI,W,Matt Boldy,boldyma01,Mats Zuccarello,zuccama01,Jared Spurgeon,spurgja01,Petr Mrázek,mrazepe01,2,11.6
202312050CHI,12/5/2023,NSH,@,CHI,W,Luke Evangelista,evanglu01,Tyson Barrie,barrity01,Juuso Pärssinen,parssju01,Arvid Söderblom,soderar01,2,2.18
202312050CHI,12/5/2023,NSH,@,CHI,W,Mark Jankowski,jankoma01,Colton Sissons,sissoco01,Dante Fabbro,fabbrda01,Arvid Söderblom,soderar01,2,2.62
202312050CHI,12/5/2023,NSH,@,CHI,W,Ryan O'Reilly,oreilry01,Filip Forsberg,forsbfi01,Roman Josi,josiro01,Arvid Söderblom,soderar01,2,12.98
202312090CHI,12/9/2023,STL,@,CHI,L,Oskar Sundqvist,sundqos01,Nick Leddy,leddyni01,--,--,Petr Mrázek,mrazepe01,3,16.52
202312100CHI,12/10/2023,WSH,@,CHI,W,Anthony Mantha,manthan01,Connor McMichael,mcmicco01,--,--,Arvid Söderblom,soderar01,2,8.18
