Game_ID,Home Team,Away Team,Goalie,Goalie_ID,Team,DEC,GA,SA,SV,SV%,SO,PIM,Goalie TOI
202404100STL,STL,CHI,Arvid Söderblom,soderar01,CHI,--,2,23,21,0.913,0,0,55:23:00
202404100STL,STL,CHI,Joel Hofer,hoferjo01,STL,W,2,20,18,0.9,0,0,59:38:00
202404120STL,STL,CAR,Frederik Andersen,anderfr01,CAR,W,2,31,29,0.935,0,0,59:56:00
202404120STL,STL,CAR,Jordan Binnington,binnijo01,STL,L,3,40,37,0.925,0,0,59:15:00
202404120STL,STL,CAR,Empty Net,--,STL,--,2,2,0,0,0,0,0
202404140STL,STL,SEA,Joey Daccord,daccojo01,SEA,L,3,27,24,0.889,0,0,58:43:00
202404140STL,STL,SEA,Empty Net,--,SEA,--,1,1,0,0,0,0,0
202404140STL,STL,SEA,Joel Hofer,hoferjo01,STL,W,1,20,19,0.95,0,0,59:58:00
202310100TBL,TBL,NSH,Juuse Saros,sarosju01,NSH,L,4,33,29,0.879,0,0,57:16:00
202310100TBL,TBL,NSH,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202310100TBL,TBL,NSH,Jonas Johansson,johanjo03,TBL,W,3,31,28,0.903,0,0,60:00:00
202310190TBL,TBL,VAN,Thatcher Demko,demkoth01,VAN,L,4,36,32,0.889,0,0,57:44:00
202310190TBL,TBL,VAN,Jonas Johansson,johanjo03,TBL,W,3,29,26,0.897,0,0,60:00:00
202310210TBL,TBL,TOR,Ilya Samsonov,samsoil01,TOR,--,3,4,1,0.25,0,0,13:29
202310210TBL,TBL,TOR,Joseph Woll,wolljo01,TOR,W,0,27,27,1,0,0,50:36:00
202310210TBL,TBL,TOR,Jonas Johansson,johanjo03,TBL,O,4,52,48,0.923,0,0,64:05:00
202310240TBL,TBL,CAR,Pyotr Kochetkov,kochepy01,CAR,L,3,23,20,0.87,0,0,58:54:00
202310240TBL,TBL,CAR,Jonas Johansson,johanjo03,TBL,W,0,32,32,1,1,0,60:00:00
202310260TBL,TBL,SJS,Mackenzie Blackwood,blackma01,SJS,L,5,21,16,0.762,0,0,27:29:00
202310260TBL,TBL,SJS,Kaapo Kähkönen,kahkoka01,SJS,--,1,10,9,0.9,0,0,32:03:00
202310260TBL,TBL,SJS,Jonas Johansson,johanjo03,TBL,W,0,23,23,1,1,0,60:00:00
202310300TBL,TBL,SEA,Philipp Grubauer,grubaph01,SEA,W,3,37,34,0.919,0,0,62:53:00
202310300TBL,TBL,SEA,Jonas Johansson,johanjo03,TBL,O,4,43,39,0.907,0,0,62:35:00
202311090TBL,TBL,CHI,Petr Mrázek,mrazepe01,CHI,W,3,33,30,0.909,0,0,59:34:00
202311090TBL,TBL,CHI,Jonas Johansson,johanjo03,TBL,L,5,29,24,0.828,0,0,55:45:00
202311110TBL,TBL,CAR,Pyotr Kochetkov,kochepy01,CAR,W,0,22,22,1,1,0,59:54:00
202311110TBL,TBL,CAR,Jonas Johansson,johanjo03,TBL,L,4,32,28,0.875,0,0,58:49:00
202311180TBL,TBL,EDM,Stuart Skinner,skinnst01,EDM,L,5,23,18,0.783,0,0,59:00:00
202311180TBL,TBL,EDM,Empty Net,--,EDM,--,1,1,0,0,0,0,0
202311180TBL,TBL,EDM,Jonas Johansson,johanjo03,TBL,W,4,42,38,0.905,0,0,60:00:00
202311200TBL,TBL,BOS,Jeremy Swayman,swaymje01,BOS,O,5,47,42,0.894,0,0,61:10:00
202311200TBL,TBL,BOS,Jonas Johansson,johanjo03,TBL,W,4,27,23,0.852,0,0,59:04:00
202311220TBL,TBL,WPG,Connor Hellebuyck,helleco01,WPG,W,2,33,31,0.939,0,0,61:39:00
202311220TBL,TBL,WPG,Jonas Johansson,johanjo03,TBL,O,3,32,29,0.906,0,0,61:39:00
202311300TBL,TBL,PIT,Tristan Jarry,jarrytr01,PIT,W,2,41,39,0.951,0,0,60:00:00
202311300TBL,TBL,PIT,Andrei Vasilevskiy,vasilan02,TBL,L,3,28,25,0.893,0,0,58:48:00
202311300TBL,TBL,PIT,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202312040TBL,TBL,DAL,Jake Oettinger,oettija01,DAL,L,4,23,19,0.826,0,0,59:53:00
202312040TBL,TBL,DAL,Andrei Vasilevskiy,vasilan02,TBL,W,0,25,25,1,1,0,60:00:00
202312060TBL,TBL,PIT,Tristan Jarry,jarrytr01,PIT,L,3,27,24,0.889,0,0,58:26:00
202312060TBL,TBL,PIT,Andrei Vasilevskiy,vasilan02,TBL,W,1,25,24,0.96,0,0,60:00:00
202312190TBL,TBL,STL,Jordan Binnington,binnijo01,STL,L,5,23,18,0.783,0,0,32:13:00
202312190TBL,TBL,STL,Joel Hofer,hoferjo01,STL,--,1,10,9,0.9,0,0,27:47:00
202312190TBL,TBL,STL,Andrei Vasilevskiy,vasilan02,TBL,W,1,29,28,0.966,0,0,60:00:00
202312210TBL,TBL,VEG,Jiří Patera,paterji01,VEG,L,5,36,31,0.861,0,0,59:07:00
202312210TBL,TBL,VEG,Andrei Vasilevskiy,vasilan02,TBL,W,4,34,30,0.882,0,0,60:00:00
202312270TBL,TBL,FLA,Sergei Bobrovsky,bobrose01,FLA,W,2,29,27,0.931,0,0,60:00:00
202312270TBL,TBL,FLA,Andrei Vasilevskiy,vasilan02,TBL,L,3,31,28,0.903,0,0,59:43:00
202312300TBL,TBL,NYR,Igor Shesterkin,shestig01,NYR,W,1,35,34,0.971,0,0,60:00:00
202312300TBL,TBL,NYR,Andrei Vasilevskiy,vasilan02,TBL,L,5,21,16,0.762,0,0,57:58:00
202312310TBL,TBL,MTL,Sam Montembeault,montesa01,MTL,L,4,20,16,0.8,0,0,58:24:00
202312310TBL,TBL,MTL,Jonas Johansson,johanjo03,TBL,W,3,29,26,0.897,0,0,60:00:00
202401090TBL,TBL,LAK,Cam Talbot,talboca01,LAK,O,3,29,26,0.897,0,0,62:03:00
202401090TBL,TBL,LAK,Andrei Vasilevskiy,vasilan02,TBL,W,2,22,20,0.909,0,0,62:03:00
202401110TBL,TBL,NJD,Vítek Vaněček,vanecvi01,NJD,O,4,20,16,0.8,0,0,61:52:00
202401110TBL,TBL,NJD,Andrei Vasilevskiy,vasilan02,TBL,W,3,30,27,0.9,0,0,61:29:00
202401130TBL,TBL,ANA,Lukáš Dostál,dostalu01,ANA,L,5,41,36,0.878,0,0,60:00:00
202401130TBL,TBL,ANA,Andrei Vasilevskiy,vasilan02,TBL,W,1,20,19,0.95,0,0,60:00:00
202401180TBL,TBL,MIN,Filip Gustavsson,gustafi01,MIN,L,7,38,31,0.816,0,0,60:00:00
202401180TBL,TBL,MIN,Andrei Vasilevskiy,vasilan02,TBL,W,3,33,30,0.909,0,0,60:00:00
202401250TBL,TBL,ARI,Connor Ingram,ingraco01,ARI,L,6,37,31,0.838,0,0,60:00:00
202401250TBL,TBL,ARI,Andrei Vasilevskiy,vasilan02,TBL,W,3,20,17,0.85,0,0,60:00:00
202401270TBL,TBL,NJD,Vítek Vaněček,vanecvi01,NJD,L,4,40,36,0.9,0,0,58:17:00
202401270TBL,TBL,NJD,Empty Net,--,NJD,--,2,2,0,0,0,0,0
202401270TBL,TBL,NJD,Andrei Vasilevskiy,vasilan02,TBL,W,3,24,21,0.875,0,0,60:00:00
202402150TBL,TBL,COL,Justus Annunen,annunju01,COL,L,4,37,33,0.892,0,0,57:38:00
202402150TBL,TBL,COL,Empty Net,--,COL,--,2,2,0,0,0,0,0
202402150TBL,TBL,COL,Andrei Vasilevskiy,vasilan02,TBL,W,3,31,28,0.903,0,0,59:51:00
202402170TBL,TBL,FLA,Sergei Bobrovsky,bobrose01,FLA,W,2,30,28,0.933,0,0,60:00:00
202402170TBL,TBL,FLA,Andrei Vasilevskiy,vasilan02,TBL,L,6,22,16,0.727,0,0,40:00:00
202402170TBL,TBL,FLA,Jonas Johansson,johanjo03,TBL,--,3,8,5,0.625,0,0,19:53
202402190TBL,TBL,OTT,Anton Forsberg,forsban01,OTT,W,2,25,23,0.92,0,0,60:00:00
202402190TBL,TBL,OTT,Andrei Vasilevskiy,vasilan02,TBL,L,4,28,24,0.857,0,0,56:22:00
202402220TBL,TBL,WSH,Charlie Lindgren,lindgch01,WSH,W,3,32,29,0.906,0,0,59:54:00
202402220TBL,TBL,WSH,Andrei Vasilevskiy,vasilan02,TBL,L,4,23,19,0.826,0,0,58:21:00
202402220TBL,TBL,WSH,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202402290TBL,TBL,BUF,Ukko-Pekka Luukkonen,luukkuk01,BUF,W,2,23,21,0.913,0,0,61:42:00
202402290TBL,TBL,BUF,Andrei Vasilevskiy,vasilan02,TBL,O,3,23,20,0.87,0,0,61:09:00
202403020TBL,TBL,MTL,Cayden Primeau,primeca01,MTL,O,3,29,26,0.897,0,0,65:00:00
202403020TBL,TBL,MTL,Andrei Vasilevskiy,vasilan02,TBL,W,3,31,28,0.903,0,0,64:32:00
202403070TBL,TBL,CGY,Jacob Markström,marksja02,CGY,W,3,22,19,0.864,0,0,60:00:00
202403070TBL,TBL,CGY,Andrei Vasilevskiy,vasilan02,TBL,L,5,23,18,0.783,0,0,59:48:00
202403070TBL,TBL,CGY,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202403090TBL,TBL,PHI,Samuel Ersson,erssosa01,PHI,L,4,15,11,0.733,0,0,10:49
202403090TBL,TBL,PHI,Felix Sandström,sandsfe01,PHI,--,3,11,8,0.727,0,0,49:04:00
202403090TBL,TBL,PHI,Andrei Vasilevskiy,vasilan02,TBL,W,0,25,25,1,1,0,59:23:00
202403140TBL,TBL,NYR,Igor Shesterkin,shestig01,NYR,L,5,27,22,0.815,0,0,59:50:00
202403140TBL,TBL,NYR,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202403140TBL,TBL,NYR,Andrei Vasilevskiy,vasilan02,TBL,W,3,28,25,0.893,0,0,59:57:00
202403270TBL,TBL,BOS,Linus Ullmark,ullmali01,BOS,L,2,30,28,0.933,0,0,59:36:00
202403270TBL,TBL,BOS,Empty Net,--,BOS,--,1,1,0,0,0,0,0
202403270TBL,TBL,BOS,Andrei Vasilevskiy,vasilan02,TBL,W,1,24,23,0.958,0,0,60:00:00
202403300TBL,TBL,NYI,Semyon Varlamov,varlasi01,NYI,L,3,39,36,0.923,0,0,59:06:00
202403300TBL,TBL,NYI,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202403300TBL,TBL,NYI,Andrei Vasilevskiy,vasilan02,TBL,W,1,28,27,0.964,0,0,60:00:00
202404010TBL,TBL,DET,Alex Lyon,lyonal01,DET,W,2,36,34,0.944,0,0,59:45:00
202404010TBL,TBL,DET,Andrei Vasilevskiy,vasilan02,TBL,L,3,31,28,0.903,0,0,58:45:00
202404010TBL,TBL,DET,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202404090TBL,TBL,CBJ,Jet Greaves,greavje01,CBJ,L,4,32,28,0.875,0,0,59:03:00
202404090TBL,TBL,CBJ,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202404090TBL,TBL,CBJ,Andrei Vasilevskiy,vasilan02,TBL,W,2,32,30,0.938,0,0,60:00:00
202404110TBL,TBL,OTT,Anton Forsberg,forsban01,OTT,W,2,26,24,0.923,0,0,64:55:00
202404110TBL,TBL,OTT,Matt Tomkins,tomkima01,TBL,O,2,27,25,0.926,0,0,64:34:00
202404150TBL,TBL,BUF,Eric Comrie,comrier01,BUF,W,2,33,31,0.939,0,0,60:00:00
202404150TBL,TBL,BUF,Andrei Vasilevskiy,vasilan02,TBL,L,4,34,30,0.882,0,0,57:36:00
202404170TBL,TBL,TOR,Martin Jones,jonesma02,TOR,L,6,32,26,0.813,0,0,57:17:00
202404170TBL,TBL,TOR,Matt Tomkins,tomkima01,TBL,W,4,38,34,0.895,0,0,59:24:00
202310110TOR,TOR,MTL,Jake Allen,allenja01,MTL,O,5,42,37,0.881,0,0,65:00:00
202310110TOR,TOR,MTL,Ilya Samsonov,samsoil01,TOR,W,5,24,19,0.792,0,0,62:06:00
202310140TOR,TOR,MIN,Filip Gustavsson,gustafi01,MIN,L,7,33,26,0.788,0,0,60:00:00
202310140TOR,TOR,MIN,Ilya Samsonov,samsoil01,TOR,W,4,32,28,0.875,0,0,60:00:00
202310160TOR,TOR,CHI,Arvid Söderblom,soderar01,CHI,W,1,36,35,0.972,0,0,60:00:00
202310160TOR,TOR,CHI,Joseph Woll,wolljo01,TOR,L,3,30,27,0.9,0,0,56:13:00
202310160TOR,TOR,CHI,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202310310TOR,TOR,LAK,Cam Talbot,talboca01,LAK,W,1,30,29,0.967,0,0,60:00:00
202310310TOR,TOR,LAK,Joseph Woll,wolljo01,TOR,L,4,27,23,0.852,0,0,59:58:00
202311040TOR,TOR,BUF,Devon Levi,levide01,BUF,W,4,28,24,0.857,0,0,60:00:00
202311040TOR,TOR,BUF,Joseph Woll,wolljo01,TOR,L,5,40,35,0.875,0,0,59:23:00
202311040TOR,TOR,BUF,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202311060TOR,TOR,TBL,Jonas Johansson,johanjo03,TBL,O,6,34,28,0.824,0,0,60:46:00
202311060TOR,TOR,TBL,Ilya Samsonov,samsoil01,TOR,--,4,12,8,0.667,0,0,15:13
202311060TOR,TOR,TBL,Joseph Woll,wolljo01,TOR,W,1,19,18,0.947,0,0,45:33:00
202311080TOR,TOR,OTT,Joonas Korpisalo,korpijo01,OTT,W,3,30,27,0.9,0,0,60:00:00
202311080TOR,TOR,OTT,Joseph Woll,wolljo01,TOR,L,6,31,25,0.806,0,0,60:00:00
202311100TOR,TOR,CGY,Daniel Vladař,vladada01,CGY,O,4,36,32,0.889,0,0,65:00:00
202311100TOR,TOR,CGY,Joseph Woll,wolljo01,TOR,W,4,28,24,0.857,0,0,65:00:00
202311110TOR,TOR,VAN,Thatcher Demko,demkoth01,VAN,L,5,22,17,0.773,0,0,60:00:00
202311110TOR,TOR,VAN,Ilya Samsonov,samsoil01,TOR,W,2,33,31,0.939,0,0,60:00:00
202311280TOR,TOR,FLA,Anthony Stolarz,stolaan01,FLA,O,1,32,31,0.969,0,0,65:00:00
202311280TOR,TOR,FLA,Joseph Woll,wolljo01,TOR,W,1,39,38,0.974,0,0,65:00:00
202311300TOR,TOR,SEA,Philipp Grubauer,grubaph01,SEA,O,3,28,25,0.893,0,0,64:44:00
202311300TOR,TOR,SEA,Joseph Woll,wolljo01,TOR,W,3,40,37,0.925,0,0,64:48:00
202312020TOR,TOR,BOS,Linus Ullmark,ullmali01,BOS,W,3,40,37,0.925,0,0,64:52:00
202312020TOR,TOR,BOS,Joseph Woll,wolljo01,TOR,O,4,37,33,0.892,0,0,63:05:00
202312090TOR,TOR,NSH,Kevin Lankinen,lankike01,NSH,L,3,36,33,0.917,0,0,58:35:00
202312090TOR,TOR,NSH,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202312090TOR,TOR,NSH,Ilya Samsonov,samsoil01,TOR,W,0,18,18,1,1,0,60:00:00
202312140TOR,TOR,CBJ,Elvis Merzļikins,merzlel01,CBJ,W,5,48,43,0.896,0,0,63:26:00
202312140TOR,TOR,CBJ,Ilya Samsonov,samsoil01,TOR,O,6,35,29,0.829,0,0,61:44:00
202312160TOR,TOR,PIT,Tristan Jarry,jarrytr01,PIT,L,4,14,10,0.714,0,0,21:56
202312160TOR,TOR,PIT,Alex Nedeljkovic,nedelal01,PIT,--,3,21,18,0.857,0,0,37:01:00
202312160TOR,TOR,PIT,Martin Jones,jonesma02,TOR,W,0,38,38,1,1,0,60:00:00
202312190TOR,TOR,NYR,Igor Shesterkin,shestig01,NYR,W,2,33,31,0.939,0,0,60:00:00
202312190TOR,TOR,NYR,Martin Jones,jonesma02,TOR,L,4,35,31,0.886,0,0,58:47:00
202312190TOR,TOR,NYR,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202312270TOR,TOR,OTT,Joonas Korpisalo,korpijo01,OTT,W,2,36,34,0.944,0,0,60:00:00
202312270TOR,TOR,OTT,Martin Jones,jonesma02,TOR,L,3,29,26,0.897,0,0,56:57:00
202312270TOR,TOR,OTT,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202312300TOR,TOR,CAR,Pyotr Kochetkov,kochepy01,CAR,W,2,27,25,0.926,0,0,60:00:00
202312300TOR,TOR,CAR,Martin Jones,jonesma02,TOR,L,2,27,25,0.926,0,0,58:54:00
202312300TOR,TOR,CAR,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202401090TOR,TOR,SJS,Kaapo Kähkönen,kahkoka01,SJS,L,4,20,16,0.8,0,0,22:06
202401090TOR,TOR,SJS,Mackenzie Blackwood,blackma01,SJS,--,3,26,23,0.885,0,0,37:54:00
202401090TOR,TOR,SJS,Martin Jones,jonesma02,TOR,W,1,23,22,0.957,0,0,60:00:00
202401130TOR,TOR,COL,Alexandar Georgiev,georgal01,COL,W,3,29,26,0.897,0,0,59:34:00
202401130TOR,TOR,COL,Martin Jones,jonesma02,TOR,L,4,32,28,0.875,0,0,58:27:00
202401130TOR,TOR,COL,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202401140TOR,TOR,DET,James Reimer,reimeja01,DET,W,2,30,28,0.933,0,0,59:32:00
202401140TOR,TOR,DET,Ilya Samsonov,samsoil01,TOR,L,3,23,20,0.87,0,0,59:13:00
202401140TOR,TOR,DET,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202401240TOR,TOR,WPG,Laurent Brossoit,brossla01,WPG,O,1,30,29,0.967,0,0,64:13:00
202401240TOR,TOR,WPG,Ilya Samsonov,samsoil01,TOR,W,0,32,32,1,1,0,64:13:00
202402050TOR,TOR,NYI,Ilya Sorokin,sorokil01,NYI,W,2,36,34,0.944,0,0,60:00:00
202402050TOR,TOR,NYI,Ilya Samsonov,samsoil01,TOR,L,3,29,26,0.897,0,0,58:19:00
202402070TOR,TOR,DAL,Scott Wedgewood,wedgesc01,DAL,L,5,31,26,0.839,0,0,57:06:00
202402070TOR,TOR,DAL,Ilya Samsonov,samsoil01,TOR,W,4,31,27,0.871,0,0,59:57:00
202402130TOR,TOR,STL,Jordan Binnington,binnijo01,STL,L,3,31,28,0.903,0,0,59:08:00
202402130TOR,TOR,STL,Empty Net,--,STL,--,1,1,0,0,0,0,0
202402130TOR,TOR,STL,Ilya Samsonov,samsoil01,TOR,W,1,15,14,0.933,0,0,60:00:00
202402150TOR,TOR,PHI,Samuel Ersson,erssosa01,PHI,O,4,28,24,0.857,0,0,60:54:00
202402150TOR,TOR,PHI,Ilya Samsonov,samsoil01,TOR,W,3,32,29,0.906,0,0,60:54:00
202402170TOR,TOR,ANA,Lukáš Dostál,dostalu01,ANA,L,4,18,14,0.778,0,0,20:00
202402170TOR,TOR,ANA,John Gibson,gibsojo02,ANA,--,5,14,9,0.643,0,0,40:00:00
202402170TOR,TOR,ANA,Martin Jones,jonesma02,TOR,W,2,21,19,0.905,0,0,59:45:00
202402270TOR,TOR,VEG,Adin Hill,hillad01,VEG,W,2,30,28,0.933,0,0,60:00:00
202402270TOR,TOR,VEG,Ilya Samsonov,samsoil01,TOR,L,5,31,26,0.839,0,0,59:27:00
202402270TOR,TOR,VEG,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202402290TOR,TOR,ARI,Connor Ingram,ingraco01,ARI,L,3,25,22,0.88,0,0,58:12:00
202402290TOR,TOR,ARI,Empty Net,--,ARI,--,1,1,0,0,0,0,0
202402290TOR,TOR,ARI,Joseph Woll,wolljo01,TOR,W,2,32,30,0.938,0,0,60:00:00
202403020TOR,TOR,NYR,Igor Shesterkin,shestig01,NYR,O,3,34,31,0.912,0,0,64:12:00
202403020TOR,TOR,NYR,Ilya Samsonov,samsoil01,TOR,W,3,35,32,0.914,0,0,64:48:00
202403040TOR,TOR,BOS,Jeremy Swayman,swaymje01,BOS,W,1,33,32,0.97,0,0,60:00:00
202403040TOR,TOR,BOS,Joseph Woll,wolljo01,TOR,L,4,27,23,0.852,0,0,58:23:00
202403060TOR,TOR,BUF,Ukko-Pekka Luukkonen,luukkuk01,BUF,O,2,27,25,0.926,0,0,63:52:00
202403060TOR,TOR,BUF,Ilya Samsonov,samsoil01,TOR,W,1,25,24,0.96,0,0,64:20:00
202403160TOR,TOR,CAR,Pyotr Kochetkov,kochepy01,CAR,W,4,40,36,0.9,0,0,61:26:00
202403160TOR,TOR,CAR,Ilya Samsonov,samsoil01,TOR,O,4,40,36,0.9,0,0,65:00:00
202403230TOR,TOR,EDM,Stuart Skinner,skinnst01,EDM,L,5,23,18,0.783,0,0,39:40:00
202403230TOR,TOR,EDM,Calvin Pickard,pickaca01,EDM,--,0,5,5,1,0,0,15:40
202403230TOR,TOR,EDM,Empty Net,--,EDM,--,1,1,0,0,0,0,0
202403230TOR,TOR,EDM,Ilya Samsonov,samsoil01,TOR,W,3,34,31,0.912,0,0,56:21:00
202403230TOR,TOR,EDM,Martin Jones,jonesma02,TOR,--,0,5,5,1,0,0,3:39
202403260TOR,TOR,NJD,Jake Allen,allenja01,TOR,W,3,45,42,0.933,0,0,60:00:00
202403260TOR,TOR,NJD,Joseph Woll,wolljo01,TOR,L,5,24,19,0.792,0,0,59:28:00
202403260TOR,TOR,NJD,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202403280TOR,TOR,WSH,Charlie Lindgren,lindgch01,WSH,L,5,48,43,0.896,0,0,60:00:00
202403280TOR,TOR,WSH,Joseph Woll,wolljo01,TOR,W,1,24,23,0.958,0,0,60:00:00
202404010TOR,TOR,FLA,Sergei Bobrovsky,bobrose01,FLA,L,5,16,11,0.688,0,0,40:00:00
202404010TOR,TOR,FLA,Anthony Stolarz,stolaan01,FLA,--,0,6,6,1,0,0,18:14
202404010TOR,TOR,FLA,Empty Net,--,FLA,--,1,1,0,0,0,0,0
202404010TOR,TOR,FLA,Ilya Samsonov,samsoil01,TOR,W,4,30,26,0.867,0,0,59:42:00
202404030TOR,TOR,TBL,Andrei Vasilevskiy,vasilan02,TBL,W,1,29,28,0.966,0,0,59:38:00
202404030TOR,TOR,TBL,Joseph Woll,wolljo01,TOR,L,4,25,21,0.84,0,0,60:00:00
202404080TOR,TOR,PIT,Alex Nedeljkovic,nedelal01,PIT,O,3,23,20,0.87,0,0,61:30:00
202404080TOR,TOR,PIT,Ilya Samsonov,samsoil01,TOR,W,2,33,31,0.939,0,0,61:30:00
202404110TOR,TOR,NJD,Jake Allen,allenja01,NJD,W,5,32,27,0.844,0,0,60:00:00
202404110TOR,TOR,NJD,Ilya Samsonov,samsoil01,TOR,L,6,20,14,0.7,0,0,59:01:00
202404130TOR,TOR,DET,James Reimer,reimeja01,DET,W,4,36,32,0.889,0,0,60:41:00
202404130TOR,TOR,DET,Ilya Samsonov,samsoil01,TOR,O,5,32,27,0.844,0,0,59:57:00
202310110VAN,VAN,EDM,Jack Campbell,campbja01,EDM,L,4,16,12,0.75,0,0,27:30:00
202310110VAN,VAN,EDM,Stuart Skinner,skinnst01,EDM,--,4,16,12,0.75,0,0,32:30:00
202310110VAN,VAN,EDM,Thatcher Demko,demkoth01,VAN,W,1,22,21,0.955,0,0,48:05:00
202310110VAN,VAN,EDM,Casey DeSmith,desmica01,VAN,--,0,5,5,1,0,0,11:46
202310270VAN,VAN,STL,Jordan Binnington,binnijo01,STL,L,5,35,30,0.857,0,0,60:00:00
202310270VAN,VAN,STL,Thatcher Demko,demkoth01,VAN,W,0,22,22,1,1,0,60:00:00
202310280VAN,VAN,NYR,Igor Shesterkin,shestig01,NYR,W,3,33,30,0.909,0,0,63:22:00
202310280VAN,VAN,NYR,Casey DeSmith,desmica01,VAN,O,4,24,20,0.833,0,0,63:48:00
202310310VAN,VAN,NSH,Kevin Lankinen,lankike01,NSH,L,4,26,22,0.846,0,0,59:28:00
202310310VAN,VAN,NSH,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202310310VAN,VAN,NSH,Thatcher Demko,demkoth01,VAN,W,2,29,27,0.931,0,0,59:44:00
202311040VAN,VAN,DAL,Jake Oettinger,oettija01,DAL,L,2,28,26,0.929,0,0,55:53:00
202311040VAN,VAN,DAL,Thatcher Demko,demkoth01,VAN,W,0,27,27,1,1,0,60:00:00
202311060VAN,VAN,EDM,Stuart Skinner,skinnst01,EDM,L,6,36,30,0.833,0,0,60:00:00
202311060VAN,VAN,EDM,Thatcher Demko,demkoth01,VAN,W,2,43,41,0.953,0,0,60:00:00
202311150VAN,VAN,NYI,Ilya Sorokin,sorokil01,NYI,O,4,43,39,0.907,0,0,62:36:00
202311150VAN,VAN,NYI,Thatcher Demko,demkoth01,VAN,W,3,33,30,0.909,0,0,62:31:00
202311180VAN,VAN,SEA,Philipp Grubauer,grubaph01,SEA,W,3,24,21,0.875,0,0,60:00:00
202311180VAN,VAN,SEA,Thatcher Demko,demkoth01,VAN,L,4,26,22,0.846,0,0,57:25:00
202311200VAN,VAN,SJS,Mackenzie Blackwood,blackma01,SJS,L,3,37,34,0.919,0,0,58:45:00
202311200VAN,VAN,SJS,Thatcher Demko,demkoth01,VAN,W,1,28,27,0.964,0,0,60:00:00
202311280VAN,VAN,ANA,John Gibson,gibsojo02,ANA,L,2,26,24,0.923,0,0,59:36:00
202311280VAN,VAN,ANA,Empty Net,--,ANA,--,1,1,0,0,0,0,0
202311280VAN,VAN,ANA,Thatcher Demko,demkoth01,VAN,W,1,31,30,0.968,0,0,60:00:00
202311300VAN,VAN,VEG,Adin Hill,hillad01,VEG,W,0,16,16,1,0,0,40:00:00
202311300VAN,VAN,VEG,Logan Thompson,thomplo01,VEG,--,1,6,5,0.833,0,0,20:00
202311300VAN,VAN,VEG,Thatcher Demko,demkoth01,VAN,L,4,44,40,0.909,0,0,60:00:00
202312050VAN,VAN,NJD,Vítek Vaněček,vanecvi01,NJD,W,5,33,28,0.848,0,0,59:37:00
202312050VAN,VAN,NJD,Thatcher Demko,demkoth01,VAN,L,6,32,26,0.813,0,0,59:26:00
202312070VAN,VAN,MIN,Filip Gustavsson,gustafi01,MIN,L,2,17,15,0.882,0,0,57:27:00
202312070VAN,VAN,MIN,Casey DeSmith,desmica01,VAN,W,0,26,26,1,1,0,59:26:00
202312090VAN,VAN,CAR,Antti Raanta,raantan01,CAR,L,4,24,20,0.833,0,0,58:03:00
202312090VAN,VAN,CAR,Thatcher Demko,demkoth01,VAN,W,3,24,21,0.875,0,0,59:46:00
202312120VAN,VAN,TBL,Andrei Vasilevskiy,vasilan02,TBL,L,3,21,18,0.857,0,0,58:36:00
202312120VAN,VAN,TBL,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202312120VAN,VAN,TBL,Thatcher Demko,demkoth01,VAN,W,1,29,28,0.966,0,0,60:00:00
202312140VAN,VAN,FLA,Sergei Bobrovsky,bobrose01,FLA,L,4,17,13,0.765,0,0,39:42:00
202312140VAN,VAN,FLA,Anthony Stolarz,stolaan01,FLA,--,0,1,1,1,0,0,20:00
202312140VAN,VAN,FLA,Thatcher Demko,demkoth01,VAN,W,0,36,36,1,1,0,60:00:00
202312230VAN,VAN,SJS,Mackenzie Blackwood,blackma01,SJS,L,6,25,19,0.76,0,0,58:00:00
202312230VAN,VAN,SJS,Empty Net,--,SJS,--,1,1,0,0,0,0,0
202312230VAN,VAN,SJS,Thatcher Demko,demkoth01,VAN,W,4,25,21,0.84,0,0,60:00:00
202312280VAN,VAN,PHI,Samuel Ersson,erssosa01,PHI,W,1,19,18,0.947,0,0,42:36:00
202312280VAN,VAN,PHI,Carter Hart,hartca01,PHI,--,0,8,8,1,0,0,17:24
202312280VAN,VAN,PHI,Casey DeSmith,desmica01,VAN,L,4,25,21,0.84,0,0,60:00:00
