Season,Date,Game_ID,Player,Player_ID,Team,Location,Opp,Result,GA,SA,SV,SV%,TOI
2023-24,1/27/2024,202401270OTT,Mads Søgaard,sogaama01,OTT,vs,NYR,L,2,11,9,82.00%,26.80
2023-24,1/29/2024,202401290OTT,Mads Søgaard,sogaama01,OTT,vs,NSH,W,3,11,8,73.00%,20.00
2023-24,3/2/2024,202403020PHI,Mads Søgaard,sogaama01,OTT,@,PHI,L,3,39,36,92.00%,57.85
2023-24,3/6/2024,202403060ANA,Mads Søgaard,sogaama01,OTT,@,ANA,L,2,16,14,88.00%,58.78
2023-24,10/14/2023,202310140NYI,Ilya Sorokin,sorokil01,NYI,vs,BUF,W,2,28,26,93.00%,59.85
2023-24,10/17/2023,202310170NYI,Ilya Sorokin,sorokil01,NYI,vs,ARI,W,0,14,14,100.00%,59.82
2023-24,10/20/2023,202310200NYI,Ilya Sorokin,sorokil01,NYI,vs,NJD,L-OT,5,39,34,87.00%,61.78
2023-24,10/24/2023,202310240NYI,Ilya Sorokin,sorokil01,NYI,vs,COL,L,5,37,32,87.00%,58.78
2023-24,10/26/2023,202310260NYI,Ilya Sorokin,sorokil01,NYI,vs,OTT,W,2,47,45,96.00%,59.87
2023-24,10/30/2023,202310300NYI,Ilya Sorokin,sorokil01,NYI,vs,DET,L-OT,4,36,32,89.00%,61.42
2023-24,11/4/2023,202311040NYI,Ilya Sorokin,sorokil01,NYI,vs,CAR,L-OT,4,46,42,91.00%,61.23
2023-24,11/9/2023,202311090BOS,Ilya Sorokin,sorokil01,NYI,@,BOS,L,4,34,30,88.00%,58.85
2023-24,11/13/2023,202311130EDM,Ilya Sorokin,sorokil01,NYI,@,EDM,L,3,31,28,90.00%,59.80
2023-24,11/15/2023,202311150VAN,Ilya Sorokin,sorokil01,NYI,@,VAN,L-OT,4,43,39,91.00%,62.60
2023-24,11/18/2023,202311180CGY,Ilya Sorokin,sorokil01,NYI,@,CGY,W,4,39,35,90.00%,65.00
2023-24,11/22/2023,202311220NYI,Ilya Sorokin,sorokil01,NYI,vs,PHI,W,2,36,34,94.00%,60.00
2023-24,11/25/2023,202311250NYI,Ilya Sorokin,sorokil01,NYI,vs,PHI,L-SO,0,40,40,100.00%,64.10
2023-24,11/28/2023,202311280NJD,Ilya Sorokin,sorokil01,NYI,@,NJD,L,5,33,28,85.00%,59.62
2023-24,12/2/2023,202312020FLA,Ilya Sorokin,sorokil01,NYI,@,FLA,W,3,45,42,93.00%,60.00
2023-24,12/5/2023,202312050NYI,Ilya Sorokin,sorokil01,NYI,vs,SJS,L-OT,5,37,32,87.00%,64.58
2023-24,12/9/2023,202312090NYI,Ilya Sorokin,sorokil01,NYI,vs,LAK,W,2,35,33,94.00%,60.22
2023-24,12/11/2023,202312110NYI,Ilya Sorokin,sorokil01,NYI,vs,TOR,W,3,40,37,93.00%,60.77
2023-24,12/15/2023,202312150NYI,Ilya Sorokin,sorokil01,NYI,vs,BOS,L-SO,4,34,30,88.00%,65.00
2023-24,12/19/2023,202312190NYI,Ilya Sorokin,sorokil01,NYI,vs,EDM,W,1,31,30,97.00%,59.95
2023-24,12/23/2023,202312230CAR,Ilya Sorokin,sorokil01,NYI,@,CAR,W,4,40,36,90.00%,59.87
2023-24,12/27/2023,202312270NYI,Ilya Sorokin,sorokil01,NYI,vs,PIT,L,6,25,19,76.00%,40.00
2023-24,12/29/2023,202312290NYI,Ilya Sorokin,sorokil01,NYI,vs,WSH,W,1,27,26,96.00%,60.00
2023-24,12/31/2023,202312310PIT,Ilya Sorokin,sorokil01,NYI,@,PIT,L,2,37,35,95.00%,59.03
2023-24,1/2/2024,202401020COL,Ilya Sorokin,sorokil01,NYI,@,COL,L-OT,4,27,23,85.00%,45.67
2023-24,1/4/2024,202401040ARI,Ilya Sorokin,sorokil01,NYI,@,ARI,W,1,27,26,96.00%,60.00
2023-24,1/6/2024,202401060VEG,Ilya Sorokin,sorokil01,NYI,@,VEG,L,5,30,25,83.00%,60.00
2023-24,1/9/2024,202401090NYI,Ilya Sorokin,sorokil01,NYI,vs,VAN,L,4,33,29,88.00%,59.83
2023-24,1/11/2024,202401110NYI,Ilya Sorokin,sorokil01,NYI,vs,TOR,W,3,35,32,91.00%,60.35
2023-24,1/13/2024,202401130NSH,Ilya Sorokin,sorokil01,NYI,@,NSH,L,2,27,25,93.00%,59.88
2023-24,1/15/2024,202401150MIN,Ilya Sorokin,sorokil01,NYI,@,MIN,L,3,32,29,91.00%,40.00
2023-24,1/16/2024,202401160WPG,Ilya Sorokin,sorokil01,NYI,@,WPG,L,3,43,40,93.00%,58.27
2023-24,1/19/2024,202401190CHI,Ilya Sorokin,sorokil01,NYI,@,CHI,L-OT,4,24,20,83.00%,60.37
2023-24,1/21/2024,202401210NYI,Ilya Sorokin,sorokil01,NYI,vs,DAL,W,2,43,41,95.00%,60.68
2023-24,1/23/2024,202401230NYI,Ilya Sorokin,sorokil01,NYI,vs,VEG,L,3,27,24,89.00%,57.40
2023-24,2/5/2024,202402050TOR,Ilya Sorokin,sorokil01,NYI,@,TOR,W,2,36,34,94.00%,60.00
2023-24,2/8/2024,202402080NYI,Ilya Sorokin,sorokil01,NYI,vs,TBL,W,2,20,18,90.00%,60.00
2023-24,2/13/2024,202402130NYI,Ilya Sorokin,sorokil01,NYI,vs,SEA,L-SO,1,30,29,97.00%,65.00
2023-24,2/18/2024,202402180NYI,Ilya Sorokin,sorokil01,NYI,vs,NYR,L-OT,6,38,32,84.00%,60.17
2023-24,2/20/2024,202402200PIT,Ilya Sorokin,sorokil01,NYI,@,PIT,W,4,41,37,90.00%,60.95
2023-24,2/24/2024,202402240NYI,Ilya Sorokin,sorokil01,NYI,vs,TBL,L,3,20,17,85.00%,56.55
2023-24,2/26/2024,202402260DAL,Ilya Sorokin,sorokil01,NYI,@,DAL,W,2,32,30,94.00%,62.90
2023-24,2/29/2024,202402290DET,Ilya Sorokin,sorokil01,NYI,@,DET,W,3,25,22,88.00%,60.00
2023-24,3/2/2024,202403020NYI,Ilya Sorokin,sorokil01,NYI,vs,BOS,W,1,23,22,96.00%,60.00
2023-24,3/5/2024,202403050NYI,Ilya Sorokin,sorokil01,NYI,vs,STL,W,2,21,19,91.00%,60.00
2023-24,3/7/2024,202403070SJS,Ilya Sorokin,sorokil01,NYI,@,SJS,W,2,25,23,92.00%,60.00
2023-24,3/11/2024,202403110LAK,Ilya Sorokin,sorokil01,NYI,@,LAK,L,2,24,22,92.00%,59.52
2023-24,3/14/2024,202403140BUF,Ilya Sorokin,sorokil01,NYI,@,BUF,L,3,36,33,92.00%,57.87
2023-24,3/17/2024,202403170NYR,Ilya Sorokin,sorokil01,NYI,@,NYR,L,5,31,26,84.00%,59.68
2023-24,3/19/2024,202403190NYI,Ilya Sorokin,sorokil01,NYI,vs,CAR,L,3,33,30,91.00%,59.23
2023-24,3/21/2024,202403210DET,Ilya Sorokin,sorokil01,NYI,@,DET,L,5,23,18,78.00%,58.57
2023-24,3/24/2024,202403240NYI,Ilya Sorokin,sorokil01,NYI,vs,NJD,L,3,29,26,90.00%,57.50
2023-24,4/2/2024,202404020NYI,Ilya Sorokin,sorokil01,NYI,vs,CHI,W,1,19,18,95.00%,59.78
2023-24,4/4/2024,202404040CBJ,Ilya Sorokin,sorokil01,NYI,@,CBJ,W,2,27,25,93.00%,59.10
2023-24,4/13/2024,202404130NYR,Ilya Sorokin,sorokil01,NYI,@,NYR,L-SO,2,43,41,95.00%,64.70
2023-24,4/17/2024,202404170NYI,Ilya Sorokin,sorokil01,NYI,vs,PIT,W,4,44,40,91.00%,59.88
2023-24,10/24/2023,202310240FLA,Anthony Stolarz,stolaan01,FLA,vs,SJS,W,1,28,27,96.00%,59.48
2023-24,11/4/2023,202311040CHI,Anthony Stolarz,stolaan01,FLA,@,CHI,L,4,24,20,83.00%,57.07
2023-24,11/14/2023,202311140SJS,Anthony Stolarz,stolaan01,FLA,@,SJS,W,3,22,19,86.00%,60.00
2023-24,11/17/2023,202311170ANA,Anthony Stolarz,stolaan01,FLA,@,ANA,W,1,35,34,97.00%,59.83
2023-24,11/28/2023,202311280TOR,Anthony Stolarz,stolaan01,FLA,@,TOR,L-SO,1,32,31,97.00%,65.00
2023-24,12/2/2023,202312020FLA,Anthony Stolarz,stolaan01,FLA,vs,NYI,L,4,27,23,85.00%,57.20
2023-24,12/10/2023,202312100CBJ,Anthony Stolarz,stolaan01,FLA,@,CBJ,W,2,19,17,90.00%,59.95
2023-24,12/14/2023,202312140VAN,Anthony Stolarz,stolaan01,FLA,@,VAN,L,0,1,1,100.00%,20.00
2023-24,12/18/2023,202312180CGY,Anthony Stolarz,stolaan01,FLA,@,CGY,L,2,24,22,92.00%,57.40
2023-24,12/30/2023,202312300FLA,Anthony Stolarz,stolaan01,FLA,vs,MTL,W,1,19,18,95.00%,59.63
2023-24,1/9/2024,202401090STL,Anthony Stolarz,stolaan01,FLA,@,STL,W,1,30,29,97.00%,60.00
2023-24,1/15/2024,202401150FLA,Anthony Stolarz,stolaan01,FLA,vs,ANA,L-OT,5,26,21,81.00%,60.80
2023-24,1/19/2024,202401190FLA,Anthony Stolarz,stolaan01,FLA,vs,MIN,L,1,10,9,90.00%,27.35
2023-24,1/22/2024,202401220NSH,Anthony Stolarz,stolaan01,FLA,@,NSH,W,1,27,26,96.00%,59.27
2023-24,1/27/2024,202401270NYI,Anthony Stolarz,stolaan01,FLA,@,NYI,W,2,23,21,91.00%,61.95
2023-24,2/6/2024,202402060FLA,Anthony Stolarz,stolaan01,FLA,vs,PHI,L,2,25,23,92.00%,57.17
2023-24,2/15/2024,202402150BUF,Anthony Stolarz,stolaan01,FLA,@,BUF,W,0,45,45,100.00%,59.92
2023-24,2/24/2024,202402240FLA,Anthony Stolarz,stolaan01,FLA,vs,WSH,W,2,24,22,92.00%,63.68
2023-24,2/29/2024,202402290FLA,Anthony Stolarz,stolaan01,FLA,vs,MTL,W,3,31,28,90.00%,65.00
2023-24,3/5/2024,202403050NJD,Anthony Stolarz,stolaan01,FLA,@,NJD,W,3,24,21,88.00%,60.00
2023-24,3/9/2024,202403090FLA,Anthony Stolarz,stolaan01,FLA,vs,CGY,W,1,35,34,97.00%,60.00
2023-24,3/24/2024,202403240PHI,Anthony Stolarz,stolaan01,FLA,@,PHI,W,1,33,32,97.00%,60.00
2023-24,3/28/2024,202403280FLA,Anthony Stolarz,stolaan01,FLA,vs,NYI,L,3,24,21,88.00%,57.55
2023-24,4/1/2024,202404010TOR,Anthony Stolarz,stolaan01,FLA,@,TOR,L,0,6,6,100.00%,18.23
2023-24,4/2/2024,202404020MTL,Anthony Stolarz,stolaan01,FLA,@,MTL,L,5,38,33,87.00%,60.00
2023-24,4/9/2024,202404090FLA,Anthony Stolarz,stolaan01,FLA,vs,OTT,W,0,26,26,100.00%,59.97
2023-24,4/16/2024,202404160FLA,Anthony Stolarz,stolaan01,FLA,vs,TOR,W,2,26,24,92.00%,60.00
2023-24,4/7/2024,202404070CAR,Malcolm Subban,subbama01,CBJ,@,CAR,L,3,35,32,91.00%,60.00
2023-24,10/14/2023,202310140BOS,Jeremy Swayman,swaymje01,BOS,vs,NSH,W,2,36,34,94.00%,59.02
2023-24,10/21/2023,202310210LAK,Jeremy Swayman,swaymje01,BOS,@,LAK,W,2,34,32,94.00%,60.00
2023-24,10/24/2023,202310240CHI,Jeremy Swayman,swaymje01,BOS,@,CHI,W,0,23,23,100.00%,59.82
2023-24,10/28/2023,202310280BOS,Jeremy Swayman,swaymje01,BOS,vs,DET,W,1,24,23,96.00%,60.00
2023-24,11/2/2023,202311020BOS,Jeremy Swayman,swaymje01,BOS,vs,TOR,W,2,35,33,94.00%,65.00
2023-24,11/6/2023,202311060DAL,Jeremy Swayman,swaymje01,BOS,@,DAL,W,2,37,35,95.00%,59.52
2023-24,11/11/2023,202311110MTL,Jeremy Swayman,swaymje01,BOS,@,MTL,L-OT,3,27,24,89.00%,62.22
2023-24,11/18/2023,202311180BOS,Jeremy Swayman,swaymje01,BOS,vs,MTL,W,2,22,20,91.00%,60.00
2023-24,11/20/2023,202311200TBL,Jeremy Swayman,swaymje01,BOS,@,TBL,L-OT,5,47,42,89.00%,61.17
2023-24,11/24/2023,202311240BOS,Jeremy Swayman,swaymje01,BOS,vs,DET,L,4,27,23,85.00%,57.27
2023-24,11/27/2023,202311270CBJ,Jeremy Swayman,swaymje01,BOS,@,CBJ,L,2,19,17,90.00%,26.23
2023-24,11/30/2023,202311300BOS,Jeremy Swayman,swaymje01,BOS,vs,SJS,W,0,26,26,100.00%,59.57
2023-24,12/3/2023,202312030BOS,Jeremy Swayman,swaymje01,BOS,vs,CBJ,W,1,25,24,96.00%,60.00
2023-24,12/13/2023,202312130NJD,Jeremy Swayman,swaymje01,BOS,@,NJD,L-OT,2,35,33,94.00%,62.78
2023-24,12/16/2023,202312160BOS,Jeremy Swayman,swaymje01,BOS,vs,NYR,L-OT,2,34,32,94.00%,62.05
2023-24,12/22/2023,202312220WPG,Jeremy Swayman,swaymje01,BOS,@,WPG,L,5,33,28,85.00%,60.00
2023-24,12/27/2023,202312270BUF,Jeremy Swayman,swaymje01,BOS,@,BUF,W,1,26,25,96.00%,60.00
2023-24,12/31/2023,202312310DET,Jeremy Swayman,swaymje01,BOS,@,DET,W,3,30,27,90.00%,60.00
2023-24,1/4/2024,202401040BOS,Jeremy Swayman,swaymje01,BOS,vs,PIT,L,6,35,29,83.00%,57.32
2023-24,1/8/2024,202401080COL,Jeremy Swayman,swaymje01,BOS,@,COL,L-SO,3,36,33,92.00%,65.00
2023-24,1/9/2024,202401090ARI,Jeremy Swayman,swaymje01,BOS,@,ARI,L-OT,1,1,0,0.00%,1.40
2023-24,1/11/2024,202401110VEG,Jeremy Swayman,swaymje01,BOS,@,VEG,L-OT,2,25,23,92.00%,60.77
2023-24,1/13/2024,202401130STL,Jeremy Swayman,swaymje01,BOS,@,STL,W,3,23,20,87.00%,61.17
2023-24,1/15/2024,202401150BOS,Jeremy Swayman,swaymje01,BOS,vs,NJD,W,0,31,31,100.00%,59.88
2023-24,1/18/2024,202401180BOS,Jeremy Swayman,swaymje01,BOS,vs,COL,W,2,32,30,94.00%,59.97
2023-24,1/22/2024,202401220BOS,Jeremy Swayman,swaymje01,BOS,vs,WPG,W,1,21,20,95.00%,59.93
2023-24,1/25/2024,202401250OTT,Jeremy Swayman,swaymje01,BOS,@,OTT,W,2,37,35,95.00%,61.68
2023-24,2/6/2024,202402060BOS,Jeremy Swayman,swaymje01,BOS,vs,CGY,L,4,29,25,86.00%,59.65
2023-24,2/10/2024,202402100BOS,Jeremy Swayman,swaymje01,BOS,vs,WSH,L,2,28,26,93.00%,57.42
2023-24,2/15/2024,202402150BOS,Jeremy Swayman,swaymje01,BOS,vs,SEA,L,3,25,22,88.00%,57.63
2023-24,2/19/2024,202402190BOS,Jeremy Swayman,swaymje01,BOS,vs,DAL,W,3,46,43,94.00%,64.58
2023-24,2/21/2024,202402210EDM,Jeremy Swayman,swaymje01,BOS,@,EDM,W,5,42,37,88.00%,63.17
2023-24,2/24/2024,202402240VAN,Jeremy Swayman,swaymje01,BOS,@,VAN,L-OT,3,39,36,92.00%,61.57
2023-24,2/29/2024,202402290BOS,Jeremy Swayman,swaymje01,BOS,vs,VEG,W,4,36,32,89.00%,60.00
2023-24,3/4/2024,202403040TOR,Jeremy Swayman,swaymje01,BOS,@,TOR,W,1,33,32,97.00%,60.00
2023-24,3/7/2024,202403070BOS,Jeremy Swayman,swaymje01,BOS,vs,TOR,W,1,29,28,97.00%,60.00
2023-24,3/11/2024,202403110BOS,Jeremy Swayman,swaymje01,BOS,vs,STL,L,4,21,17,81.00%,59.30
2023-24,3/16/2024,202403160BOS,Jeremy Swayman,swaymje01,BOS,vs,PHI,W,5,29,24,83.00%,59.82
2023-24,3/21/2024,202403210BOS,Jeremy Swayman,swaymje01,BOS,vs,NYR,L,3,29,26,90.00%,58.48
2023-24,3/26/2024,202403260FLA,Jeremy Swayman,swaymje01,BOS,@,FLA,W,3,21,18,86.00%,60.00
2023-24,3/30/2024,202403300WSH,Jeremy Swayman,swaymje01,BOS,@,WSH,W,2,20,18,90.00%,65.00
2023-24,4/4/2024,202404040CAR,Jeremy Swayman,swaymje01,BOS,@,CAR,W,1,29,28,97.00%,59.80
2023-24,4/9/2024,202404090BOS,Jeremy Swayman,swaymje01,BOS,vs,CAR,L,4,26,22,85.00%,60.00
2023-24,4/15/2024,202404150WSH,Jeremy Swayman,swaymje01,BOS,@,WSH,L,1,24,23,96.00%,57.68
2023-24,10/11/2023,202310110LAK,Cam Talbot,talboca01,LAK,vs,COL,L,4,36,32,89.00%,59.65
2023-24,10/17/2023,202310170WPG,Cam Talbot,talboca01,LAK,@,WPG,W,1,27,26,96.00%,60.00
2023-24,10/19/2023,202310190MIN,Cam Talbot,talboca01,LAK,@,MIN,W,3,32,29,91.00%,60.00
2023-24,10/21/2023,202310210LAK,Cam Talbot,talboca01,LAK,vs,BOS,L,4,25,21,84.00%,58.05
2023-24,10/27/2023,202310270ARI,Cam Talbot,talboca01,LAK,@,ARI,W,1,18,17,94.00%,51.07
2023-24,10/28/2023,202310280LAK,Cam Talbot,talboca01,LAK,vs,VEG,L-SO,3,30,27,90.00%,63.92
2023-24,10/31/2023,202310310TOR,Cam Talbot,talboca01,LAK,@,TOR,W,1,30,29,97.00%,60.00
2023-24,11/2/2023,202311020OTT,Cam Talbot,talboca01,LAK,@,OTT,W,2,26,24,92.00%,60.00
2023-24,11/4/2023,202311040PHI,Cam Talbot,talboca01,LAK,@,PHI,W,0,24,24,100.00%,59.87
2023-24,11/8/2023,202311080VEG,Cam Talbot,talboca01,LAK,@,VEG,W,1,38,37,97.00%,60.00
2023-24,11/11/2023,202311110LAK,Cam Talbot,talboca01,LAK,vs,PHI,L,4,26,22,85.00%,60.00
2023-24,11/16/2023,202311160LAK,Cam Talbot,talboca01,LAK,vs,FLA,W,1,31,30,97.00%,59.67
2023-24,11/18/2023,202311180LAK,Cam Talbot,talboca01,LAK,vs,STL,W,1,30,29,97.00%,60.00
2023-24,11/24/2023,202311240ANA,Cam Talbot,talboca01,LAK,@,ANA,W,2,31,29,94.00%,60.00
2023-24,11/29/2023,202311290LAK,Cam Talbot,talboca01,LAK,vs,WSH,L,2,15,13,87.00%,57.28
2023-24,12/3/2023,202312030LAK,Cam Talbot,talboca01,LAK,vs,COL,W,1,21,20,95.00%,60.00
2023-24,12/7/2023,202312070MTL,Cam Talbot,talboca01,LAK,@,MTL,W,0,24,24,100.00%,60.00
2023-24,12/9/2023,202312090NYI,Cam Talbot,talboca01,LAK,@,NYI,L-OT,3,30,27,90.00%,60.22
2023-24,12/13/2023,202312130LAK,Cam Talbot,talboca01,LAK,vs,WPG,L,4,28,24,86.00%,56.32
2023-24,12/16/2023,202312160SEA,Cam Talbot,talboca01,LAK,@,SEA,W,2,19,17,90.00%,64.92
2023-24,12/20/2023,202312200LAK,Cam Talbot,talboca01,LAK,vs,SEA,L,2,30,28,93.00%,57.13
2023-24,12/23/2023,202312230LAK,Cam Talbot,talboca01,LAK,vs,CGY,W,3,32,29,91.00%,60.00
2023-24,12/28/2023,202312280VEG,Cam Talbot,talboca01,LAK,@,VEG,L,3,32,29,91.00%,57.97
2023-24,12/30/2023,202312300LAK,Cam Talbot,talboca01,LAK,vs,EDM,L-SO,2,26,24,92.00%,64.68
2023-24,1/2/2024,202401020LAK,Cam Talbot,talboca01,LAK,vs,TOR,L,2,28,26,93.00%,57.68
2023-24,1/7/2024,202401070WSH,Cam Talbot,talboca01,LAK,@,WSH,L,4,34,30,88.00%,59.22
2023-24,1/9/2024,202401090TBL,Cam Talbot,talboca01,LAK,@,TBL,L-OT,3,29,26,90.00%,62.05
2023-24,1/11/2024,202401110FLA,Cam Talbot,talboca01,LAK,@,FLA,L-OT,3,41,38,93.00%,64.98
2023-24,1/13/2024,202401130DET,Cam Talbot,talboca01,LAK,@,DET,L,5,27,22,82.00%,39.90
2023-24,1/16/2024,202401160DAL,Cam Talbot,talboca01,LAK,@,DAL,L,5,28,23,82.00%,59.85
2023-24,1/24/2024,202401240LAK,Cam Talbot,talboca01,LAK,vs,BUF,L,5,37,32,87.00%,57.40
2023-24,1/26/2024,202401260COL,Cam Talbot,talboca01,LAK,@,COL,L,3,12,9,75.00%,20.00
2023-24,2/13/2024,202402130BUF,Cam Talbot,talboca01,LAK,@,BUF,L,2,7,5,71.00%,20.00
2023-24,2/18/2024,202402180PIT,Cam Talbot,talboca01,LAK,@,PIT,W,1,30,29,97.00%,59.87
2023-24,2/20/2024,202402200LAK,Cam Talbot,talboca01,LAK,vs,CBJ,W,1,33,32,97.00%,60.00
2023-24,2/27/2024,202402270CGY,Cam Talbot,talboca01,LAK,@,CGY,L,3,36,33,92.00%,58.43
2023-24,2/29/2024,202402290VAN,Cam Talbot,talboca01,LAK,@,VAN,W,1,24,23,96.00%,60.00
2023-24,3/3/2024,202403030LAK,Cam Talbot,talboca01,LAK,vs,NJD,W,1,31,30,97.00%,60.00
2023-24,3/5/2024,202403050LAK,Cam Talbot,talboca01,LAK,vs,VAN,L-OT,2,31,29,94.00%,61.60
2023-24,3/7/2024,202403070LAK,Cam Talbot,talboca01,LAK,vs,OTT,W,3,31,28,90.00%,61.42
2023-24,3/9/2024,202403090LAK,Cam Talbot,talboca01,LAK,vs,DAL,L,3,34,31,91.00%,58.70
2023-24,3/13/2024,202403130STL,Cam Talbot,talboca01,LAK,@,STL,L,3,30,27,90.00%,56.77
2023-24,3/15/2024,202403150CHI,Cam Talbot,talboca01,LAK,@,CHI,W,0,28,28,100.00%,59.55
2023-24,3/19/2024,202403190LAK,Cam Talbot,talboca01,LAK,vs,CHI,W,2,24,22,92.00%,60.00
2023-24,3/23/2024,202403230LAK,Cam Talbot,talboca01,LAK,vs,TBL,W,3,24,21,88.00%,59.65
2023-24,3/25/2024,202403250VAN,Cam Talbot,talboca01,LAK,@,VAN,W,2,23,21,91.00%,59.63
2023-24,3/28/2024,202403280EDM,Cam Talbot,talboca01,LAK,@,EDM,L,3,19,16,84.00%,57.28
2023-24,4/1/2024,202404010WPG,Cam Talbot,talboca01,LAK,@,WPG,L,4,32,28,88.00%,58.72
2023-24,4/3/2024,202404030LAK,Cam Talbot,talboca01,LAK,vs,SEA,W,2,23,21,91.00%,60.00
2023-24,4/6/2024,202404060LAK,Cam Talbot,talboca01,LAK,vs,VAN,W,3,42,39,93.00%,59.12
2023-24,4/9/2024,202404090ANA,Cam Talbot,talboca01,LAK,@,ANA,L,3,27,24,89.00%,57.22
2023-24,4/11/2024,202404110LAK,Cam Talbot,talboca01,LAK,vs,CGY,W,1,23,22,96.00%,59.48
2023-24,4/15/2024,202404150LAK,Cam Talbot,talboca01,LAK,vs,MIN,L,3,28,25,89.00%,57.73
2023-24,4/18/2024,202404180LAK,Cam Talbot,talboca01,LAK,vs,CHI,W,4,13,9,69.00%,59.13
2023-24,12/16/2023,202312160CBJ,Daniil Tarasov,tarasda02,CBJ,vs,NJD,L,5,29,24,83.00%,57.50
2023-24,12/19/2023,202312190BUF,Daniil Tarasov,tarasda02,CBJ,@,BUF,W,4,29,25,86.00%,60.00
2023-24,12/23/2023,202312230CBJ,Daniil Tarasov,tarasda02,CBJ,vs,TOR,L,4,30,26,87.00%,60.00
2023-24,12/30/2023,202312300BUF,Daniil Tarasov,tarasda02,CBJ,@,BUF,L-OT,3,42,39,93.00%,61.33
2023-24,1/4/2024,202401040PHI,Daniil Tarasov,tarasda02,CBJ,@,PHI,W,2,41,39,95.00%,65.00
2023-24,1/6/2024,202401060CBJ,Daniil Tarasov,tarasda02,CBJ,vs,MIN,L-OT,4,36,32,89.00%,63.08
2023-24,1/9/2024,202401090WPG,Daniil Tarasov,tarasda02,CBJ,@,WPG,L,5,23,18,78.00%,60.00
2023-24,1/13/2024,202401130CBJ,Daniil Tarasov,tarasda02,CBJ,vs,SEA,L,6,35,29,83.00%,57.63
2023-24,1/25/2024,202401250CGY,Daniil Tarasov,tarasda02,CBJ,@,CGY,W,2,30,28,93.00%,60.00
2023-24,1/28/2024,202401280SEA,Daniil Tarasov,tarasda02,CBJ,@,SEA,L,3,25,22,88.00%,57.78
2023-24,2/13/2024,202402130OTT,Daniil Tarasov,tarasda02,CBJ,@,OTT,L,5,29,24,83.00%,56.87
2023-24,2/21/2024,202402210ANA,Daniil Tarasov,tarasda02,CBJ,@,ANA,W,2,29,27,93.00%,55.87
2023-24,2/23/2024,202402230CBJ,Daniil Tarasov,tarasda02,CBJ,vs,BUF,L,2,37,35,95.00%,56.50
2023-24,2/29/2024,202402290CBJ,Daniil Tarasov,tarasda02,CBJ,vs,CAR,L,3,32,29,91.00%,56.63
2023-24,3/4/2024,202403040CBJ,Daniil Tarasov,tarasda02,CBJ,vs,VEG,W,3,39,36,92.00%,59.92
2023-24,3/7/2024,202403070CBJ,Daniil Tarasov,tarasda02,CBJ,vs,EDM,W,2,31,29,94.00%,60.00
2023-24,3/9/2024,202403090CBJ,Daniil Tarasov,tarasda02,CBJ,vs,NSH,L,2,49,47,96.00%,58.05
2023-24,3/12/2024,202403120MTL,Daniil Tarasov,tarasda02,CBJ,@,MTL,L,0,19,19,100.00%,54.20
2023-24,3/16/2024,202403160CBJ,Daniil Tarasov,tarasda02,CBJ,vs,SJS,W,2,41,39,95.00%,59.87
2023-24,3/19/2024,202403190DET,Daniil Tarasov,tarasda02,CBJ,@,DET,L-OT,4,26,22,85.00%,60.80
2023-24,3/23/2024,202403230VEG,Daniil Tarasov,tarasda02,CBJ,@,VEG,L,4,47,43,92.00%,60.00
2023-24,3/28/2024,202403280PIT,Daniil Tarasov,tarasda02,CBJ,@,PIT,L,3,36,33,92.00%,57.55
2023-24,4/1/2024,202404010CBJ,Daniil Tarasov,tarasda02,CBJ,vs,COL,W,1,46,45,98.00%,60.00
2023-24,4/4/2024,202404040CBJ,Daniil Tarasov,tarasda02,CBJ,vs,NYI,L,2,15,13,87.00%,17.88
2023-24,10/12/2023,202310120SJS,Logan Thompson,thomplo01,VEG,@,SJS,W,1,23,22,96.00%,60.00
2023-24,10/19/2023,202310190WPG,Logan Thompson,thomplo01,VEG,@,WPG,W,3,39,36,92.00%,59.98
2023-24,10/24/2023,202310240VEG,Logan Thompson,thomplo01,VEG,vs,PHI,W,2,28,26,93.00%,59.87
2023-24,10/28/2023,202310280LAK,Logan Thompson,thomplo01,VEG,@,LAK,W,3,40,37,93.00%,65.00
2023-24,11/2/2023,202311020VEG,Logan Thompson,thomplo01,VEG,vs,WPG,W,2,31,29,94.00%,60.00
2023-24,11/5/2023,202311050ANA,Logan Thompson,thomplo01,VEG,@,ANA,L,3,22,19,86.00%,59.48
2023-24,11/14/2023,202311140WSH,Logan Thompson,thomplo01,VEG,@,WSH,L,2,30,28,93.00%,58.48
2023-24,11/18/2023,202311180PHI,Logan Thompson,thomplo01,VEG,@,PHI,L-OT,4,38,34,90.00%,60.97
2023-24,11/25/2023,202311250VEG,Logan Thompson,thomplo01,VEG,vs,ARI,L,1,17,16,94.00%,58.48
2023-24,11/28/2023,202311280EDM,Logan Thompson,thomplo01,VEG,@,EDM,L-SO,4,34,30,88.00%,65.00
2023-24,11/30/2023,202311300VAN,Logan Thompson,thomplo01,VEG,@,VAN,W,1,6,5,83.00%,20.00
2023-24,12/2/2023,202312020VEG,Logan Thompson,thomplo01,VEG,vs,WSH,W,1,22,21,96.00%,59.27
2023-24,12/4/2023,202312040VEG,Logan Thompson,thomplo01,VEG,vs,STL,L-OT,2,27,25,93.00%,60.63
2023-24,12/6/2023,202312060STL,Logan Thompson,thomplo01,VEG,@,STL,W,3,29,26,90.00%,59.73
